MeanIntensityR,StdDevR,MeanSqrtR,MeanIntensityG,StdDevG,MeanSqrtG,MeanIntensityB,StdDevB,MeanSqrtB,MeanIntensityH,StdDevH,MeanSqrtH,MeanIntensityS,StdDevS,MeanSqrtS,MeanIntensityV,StdDevV,MeanSqrtV,label
121.150279776179,57.2711707399252,11.0068287792706,95.4212629896083,49.6265009397558,9.76838077623965,61.9280575539568,41.75194869876,7.86943819811534,0.138045746716439,0.134345389659424,0.371545080328672,0.569281118582545,0.244169967642157,0.754507202472279,0.485384241626307,0.214024587312317,0.696695228651888,Amorpha fruticosa_All.jpg
93.2054794520548,43.0002673977144,9.65429849611326,72.0405479452055,40.7927676194012,8.48767034852353,49.8915068493151,36.8138730521358,7.06339202149471,0.154937024198109,0.182108685984544,0.393620406226746,0.575744063414623,0.260244104355431,0.758778006675617,0.379818426000537,0.161230836041559,0.616294106738445,Amorpha fruticosa_All.jpg
92.3405107661492,46.7090429759695,9.60939700325412,67.2834251377066,40.7885302393234,8.20264744687388,48.6579869804707,35.9259383823322,6.97552772057217,0.146307305042069,0.195202475796767,0.382501379137473,0.575554208315395,0.259012092538914,0.758652890533869,0.373257926104844,0.17476553136685,0.610948382520851,Amorpha fruticosa_All.jpg
110.693710691824,54.8479208570885,10.5211078642804,87.3176100628931,51.2450682636453,9.34438922899154,59.6559748427673,41.7231338492148,7.72372804044571,0.138899664402821,0.162182870620218,0.372692452838559,0.566524118939534,0.255704069185559,0.752677964962131,0.443669996300407,0.207508336302134,0.666085577310008,Amorpha fruticosa_All.jpg
90.9696048632219,46.9760104735496,9.5377987430655,62.3457446808511,42.8623767635972,7.8959321603501,41.7401215805471,35.7964718600687,6.46065953139052,0.138898282665002,0.194494625147289,0.372690599110042,0.637208487270987,0.258029531767937,0.798253397907574,0.366705405566482,0.177292977184191,0.605562057568407,Amorpha fruticosa_All.jpg
104.828824626866,43.4631815082756,10.238594856076,78.8152985074627,38.2751834463663,8.87779806638238,48.7103544776119,33.8661079327082,6.97928036960917,0.126893576494269,0.118160320256287,0.356221246550888,0.597178803961427,0.239399298384714,0.77277344931191,0.420783947907522,0.162304309556781,0.648678616810761,Amorpha fruticosa_All.jpg
112.571815718157,47.9542540870145,10.6099866031092,93.2406504065041,44.9833612961836,9.65611984217802,59.6829268292683,38.4212968004485,7.72547259585252,0.138567278561047,0.121704006764923,0.372246260640785,0.545360183030163,0.240093572420874,0.738485059449521,0.451898613103779,0.181360446144626,0.672234046373567,Amorpha fruticosa_All.jpg
116.704209328783,56.45762983278,10.8029722451177,92.0887372013652,49.4179217926709,9.59628767812664,54.8327645051195,40.198786305923,7.40491488844534,0.144501738573033,0.138930307951443,0.38013384297249,0.616665485808447,0.240157654483785,0.785280514089358,0.470782306096499,0.210200491822457,0.686135778178415,Amorpha fruticosa_All.jpg
91.597293343087,40.2409938378843,9.57064748818423,69.99524506218,39.2306404915771,8.36631609862907,46.5855888807608,35.9736938494981,6.82536364458047,0.142468012133622,0.161578610061049,0.377449350421513,0.581805879716145,0.265063438438544,0.762762007257929,0.369842362694895,0.15418542323809,0.608146662158805,Amorpha fruticosa_All.jpg
91.3758344459279,56.0387152960227,9.55907079406403,68.9038718291055,48.1665042253172,8.30083561029283,45.0293724966622,39.2446440836445,6.7103928720055,0.160730887868373,0.191326204043246,0.400912568858066,0.648987798080564,0.260779110403124,0.805597789272391,0.372988821696903,0.207731159403479,0.610728107832694,Amorpha fruticosa_All.jpg
107.593806104129,49.1577256517703,10.3727434222644,79.4407540394973,43.9456903442795,8.91295428236324,50.532315978456,38.3745670602109,7.10860858244819,0.131429606183636,0.1504748219204,0.362532213994338,0.611404256018037,0.251113926310174,0.78192343360334,0.431022283240047,0.185649548506598,0.656522873356327,Amorpha fruticosa_All.jpg
123.568918918919,51.3333021673453,11.1161557617244,97.3351351351351,45.7978426153424,9.86585704007184,61.4914414414414,39.2353619402558,7.84164787792983,0.123288274794892,0.102218974858308,0.351124301060027,0.565710933576094,0.226087707881682,0.752137576229305,0.492527821939586,0.193466134421514,0.701803264412176,Amorpha fruticosa_All.jpg
97.8498520710059,43.2373836272546,9.89190841400212,70.1068786982248,39.0437781936262,8.37298505302767,45.2932692307692,34.9403933929637,6.73002743165057,0.131576398385842,0.161074837105712,0.362734611507976,0.611544657630083,0.256976571944348,0.782013208091835,0.392731175310362,0.162976125953332,0.62668267513181,Amorpha fruticosa_All.jpg
