Area,Perimeter,x_Feret,x_Breadth,x_AspRatio,x_RFactor,x_ConvexArea,x_ConvexPerimeter,x_ArEquivD,x_PerEquivD,x_MinR,x_MaxR,x_avgR,x_VarianceR,x_EquivEllAr,x_ModRatio,x_HaralickRatio,x_ThinnessR,x_Roundness,x_Compactness,x_Solidity,x_Convexity,x_Concavity,x_ArBBox,x_Rectang,x_Sphericity,x_Elongation,x_BendingEnergy,x_Jaggedness,x_Circularity,x_Endocarp,DistanceCM_FB,Mean,Min,Max,Mode,StD,Skewness,Kurtosis,IntensitySum,Uniformity,Entropy,SmothnessR,GLCM_Contrast,GLCM_Correlation,GLCM_Energy,GLCM_Homogeneity,Label
2156,254.49200000000002,106104.0,34.114000000000004,3.11,8101.0,2700.5,231417.0,52394.0,81007.0,17.057000000000002,53052.0,31215.0,163.94099999999997,2842.85,322.0,2438.0,30.04,244.0,494.0,0.7979999999999999,909.0,544.5,3619.6290000000004,596.0,322.0,2391.0,0.5720000000000001,647.0,418.0,1901.5079999999998,8512.0,89.8263995891115,2,208,93,0.0,54.193999999999996,2935.0,183260,1.0,-0.0,0.0,312282.0,894.0,81.0,718.0,Amorpha fruticosa
2940,290.91900000000004,117456.0,40.361999999999995,2.91,11495.0,4241.5,260.67900000000003,61183.0,92602.0,20.180999999999997,58728.0,35382.0,161234.0,3723369.0,344.0,2786.0,28787.0,271.0,521.0,693.0,0.8959999999999999,1301.5,4740.74,0.62,344.0,2291.0,10967.0,0.6609999999999999,0.43700000000000006,2649.0809999999997,9435.0,84.9104674127716,0,212,93,3025.0,54.193999999999996,2935.0,250064,0.9990000000000001,4.0,0.00014069999999999998,425.64599999999996,924.0,0.10400000000000001,0.6940000000000001,Amorpha fruticosa
2333,268.33299999999997,102.45,37421.0,2738.0,9459.0,3044.5,236.77,54.501999999999995,85413.0,18.71,51225.0,31301.0,160166.0,3011005.0,365.0,2.4730000000000003,30.863000000000003,0.28300000000000003,532.0,0.7659999999999999,882.0,711.5,3833.73,609.0,365.0,2456.0,5083.0,638.0,0.40700000000000003,2064667.0,16127.0,87.3386786401539,0,229,56,2.4219999999999997,48.27,2328.0,198422,0.9990000000000001,5.0,0.00033580000000000003,358.98900000000003,935.0,0.10400000000000001,0.7070000000000001,Amorpha fruticosa
1781,217.27900000000002,90.25,32235.0,2.8,9828.0,2786.5,201851.0,47.62,69.16199999999999,16118.0,45125.0,25104.0,96.72,2284885.0,0.35700000000000004,2553.0,26.508000000000003,278.0,528.0,639.0,929.0,1005.5,2909.2059999999997,612.0,0.35700000000000004,2109.0,531.0,0.6890000000000001,474.0,1563721.0,11429.0,81.1143003587904,0,233,19,4.6739999999999995,29796.0,885913.0,151664,998.0,0.013999999999999999,0.00033580000000000003,383151.0,0.93,0.10300000000000001,0.7120000000000001,Amorpha fruticosa
1408,238894.0,99045.0,28338.0,3495.0,7475.0,2326.0,217114.0,42341.0,76042.0,14169.0,49523.0,28885.0,199.99099999999999,2204.3779999999997,0.28600000000000003,2043.0,40533.0,183.0,0.42700000000000005,605.0,909.0,918.0,2806.7009999999996,502.0,0.28600000000000003,3.2260000000000004,1.7819999999999998,557.0,0.31,1169106.0,11842.0,98.29180658159842,0,211,137,3091.0,37.483000000000004,1403001.0,119796,0.9990000000000001,8.0,0.00014690000000000002,284212.0,882.0,84.0,706.0,Amorpha fruticosa
2360,264534.0,105309.0,37215.0,2.83,10922.0,3613.5,238885.0,54816.0,84204.0,18608.0,52655.0,31.855999999999998,147939.0,3078052.0,353.0,2.6189999999999998,29.651999999999997,271.0,521.0,653.0,903.0,1253.5,3919097.0,602.0,353.0,2.36,10.847000000000001,0.6509999999999999,424.0,2095466.0,14064.0,85.4577039274924,0,223,92,0.0,48.373999999999995,2338.0,200600,1.0,-0.0,0.0,375.38699999999994,0.9329999999999999,0.10099999999999999,0.7,Amorpha fruticosa
2343,243078.0,100603.0,36429.0,2762.0,9464.0,2991.0,224625.0,54619.0,77374.0,18.214000000000002,50302.0,30.590999999999998,113851.0,2878.35,0.36200000000000004,2867.0,25219.0,295.0,0.5429999999999999,0.7829999999999999,924.0,648.0,3664829.0,639.0,0.36200000000000004,2.0069999999999997,3168.0,706.0,498.0,2099922.0,6006.0,88.0513347022587,0,229,105,2.9960000000000004,48.373999999999995,2338.0,199300,0.9990000000000001,5.0,0.000138,427204.0,932.0,155.0,0.72,Amorpha fruticosa
1593,214593.0,91285.0,28505.0,3202.0,8895.0,2551.0,199.18599999999998,45036.0,68307.0,14252.0,45643.0,26123.0,110177.0,2043.6529999999998,312.0,2489.0,28908.0,243.0,493.0,624.0,0.9279999999999999,958.0,2602.0589999999997,612.0,312.0,2.3,1.6019999999999999,659.0,435.0,1378.4070000000002,4769.0,103.167351732237,1,230,121,0.0,21416.0,458.42400000000004,135405,1.0,-0.0,0.0,384259.0,0.9420000000000001,196.0,737.0,Amorpha fruticosa
1368,230.93599999999998,92.13,27.726999999999997,3323.0,7129.0,2063.5,203.66400000000002,41735.0,73509.0,13864.0,46065.0,30.883000000000003,128486.0,2006316.0,301.0,2725.0,38985.0,205.0,0.45299999999999996,0.6629999999999999,882.0,695.5,2554.52,536.0,301.0,3102.0,19347.0,568.0,322.0,1137.0639999999999,14305.0,78.1905697445973,0,213,12,6.002000000000001,21416.0,458.42400000000004,116664,996.0,0.026000000000000002,0.0005537999999999999,333865.0,0.9490000000000001,0.17800000000000002,731.0,Amorpha fruticosa
1703,226.35,89.15700000000001,31.798000000000002,2804.0,11446.0,3206.0,200.46900000000002,46565.0,72.05,15.899000000000001,44.57899999999999,29229.0,86163.0,2226623.0,0.35700000000000004,3.1489999999999996,30085.0,273.0,522.0,531.0,0.8859999999999999,1503.0,2835.0240000000003,601.0,0.35700000000000004,2394.0,1014.0,0.6459999999999999,418.0,1476.65,9914.0,90.8204334365325,2,195,98,18654.0,7375.0,53.20399999999999,149047,0.9640000000000001,0.21,5.0,345754.0,948.0,201.0,752.0,Amorpha fruticosa
1636,205238.0,84.17200000000001,30837.0,2.73,16392.0,4334.5,191588.0,45.64,65329.0,15419.0,42.086000000000006,26.47,101757.0,2038.61,366.0,2.6239999999999997,25747.0,294.0,542.0,377.0,0.9329999999999999,2698.5,2595639.0,0.63,366.0,2049.0,12534.0,0.6990000000000001,488.0,1430.7620000000002,7987.0,82.4709141274238,1,242,7,0.0,22603.0,510284.0,139060,1.0,-0.0,0.0,400.23699999999997,0.9390000000000001,0.18600000000000003,741.0,Amorpha fruticosa
1366,200.51,84095.0,26261.0,3202.0,12037.0,3180.0,186.06900000000002,41.70399999999999,63824.0,13.13,42048.0,26225.0,96.74700000000001,1734465.0,312.0,2.6660000000000004,29432.0,0.24600000000000002,496.0,0.43,0.9279999999999999,1814.0,2208.39,619.0,312.0,2342.0,3952.0,653.0,0.42700000000000005,1165.49,5119.0,94.5891389782065,1,249,127,0.0,22603.0,510284.0,116110,1.0,-0.0,0.0,369.63800000000003,0.9440000000000001,193.0,0.7559999999999999,Amorpha fruticosa
1936,237.48,98.12700000000001,32551.0,3015.0,8815.0,2717.5,222037.0,49.648999999999994,75592.0,16275.0,49.06399999999999,30.105999999999998,148968.0,2508677.0,332.0,2467.0,29131.0,256.0,506.0,0.7120000000000001,935.0,781.5,3194147.0,606.0,332.0,2318.0,12.360999999999999,657.0,431.0,1698.52,8.847000000000001,98.4748382458663,1,252,113,0.0,22603.0,510284.0,164560,1.0,-0.0,0.0,344043.0,907.0,55.0,639.0,Amorpha fruticosa
2807,286.09,114.40299999999999,38.46,2975.0,11298.0,4060.5,255.33900000000003,59783.0,91065.0,19.23,57201.0,35615.0,162.47,3455.7309999999998,336.0,2.7939999999999996,29158.0,273.0,523.0,691.0,893.0,1253.5,4399974.0,638.0,336.0,2.32,319.0,0.6559999999999999,431.0,2520.91,38884.0,90.075723830735,0,205,127,0.0,22603.0,510284.0,238595,1.0,-0.0,0.0,380.54400000000004,943.0,205.0,0.75,Amorpha fruticosa
2519,255563.0,107331.0,37878.0,2.8339999999999996,9965.0,3360.0,241449.0,56633.0,81348.0,18939.0,53.666000000000004,30788.0,153885.0,3193008.0,353.0,2.4819999999999998,25928.0,278.0,528.0,0.75,945.0,841.0,4065.4640000000004,0.62,353.0,2063.0,441.0,696.0,485.0,2263437.0,9683.0,78.2903453136011,1,250,94,0.0,22603.0,510284.0,214115,1.0,-0.0,0.0,414.87,937.0,0.17800000000000002,728.0,Amorpha fruticosa
2244,246.19099999999997,103.40700000000001,33853.0,3055.0,10.594000000000001,3441.5,230.31900000000002,53452.0,78365.0,16927.0,51703.0,30483.0,133694.0,2749433.0,327.0,2636.0,27.01,267.0,517.0,652.0,0.9359999999999999,1197.5,3500687.0,0.6409999999999999,327.0,2149.0,85.0,682.0,465.0,1997809.0,8416.0,89.0109223300971,1,203,84,0.0,22603.0,510284.0,190740,1.0,-0.0,0.0,350846.0,0.9470000000000001,0.23399999999999999,0.7559999999999999,Amorpha fruticosa
2273,248392.0,103005.0,35759.0,2.8810000000000002,11037.0,3571.5,229.96599999999998,53797.0,79066.0,17.88,51.501999999999995,30.113000000000003,132907.0,2892913.0,0.34700000000000003,2612.0,27.144000000000002,273.0,522.0,636.0,0.9259999999999999,1298.5,3683.3709999999996,617.0,0.34700000000000003,2.16,3033.0,0.68,0.46299999999999997,2024608.0,3395.0,66.38709677419361,0,199,34,0.0,22603.0,510284.0,193205,1.0,-0.0,0.0,415751.0,938.0,218.0,735.0,Amorpha fruticosa
2039,254877.0,105119.0,32404.0,3.2439999999999998,10738.0,3546.0,230.00900000000001,50952.0,81.13,16202.0,52559.0,32059.0,128435.0,2675288.0,308.0,2.8289999999999997,31.86,235.0,485.0,575.0,902.0,1507.0,3406283.0,599.0,308.0,2535.0,3082.0,628.0,0.39399999999999996,1784.1229999999998,8.19,96.026055705301,3,217,128,5972.0,22603.0,510284.0,173854,996.0,24.0,0.0005482,406414.0,0.9390000000000001,207.0,745.0,Amorpha fruticosa
2070,238593.0,99045.0,34435.0,2.8760000000000003,9032.0,2810.5,218542.0,51338.0,75946.0,17218.0,49523.0,31064.0,117072.0,2678737.0,348.0,2.8710000000000004,27.500999999999998,0.26899999999999996,518.0,737.0,0.9159999999999999,740.5,3410.6740000000004,607.0,348.0,2188.0,19.0,0.6759999999999999,457.0,1831.4070000000002,5.9670000000000005,85.14776632302409,1,202,105,3077.0,45464.0,2065.0,176090,0.9990000000000001,6.0,0.0001456,424.98199999999997,937.0,271.0,0.75,Amorpha fruticosa
1506,215.82299999999998,85376.0,28.458000000000002,3.0,8523.0,2286.0,193097.0,43.788999999999994,68699.0,14.229000000000001,42688.0,26549.0,102943.0,1908223.0,0.33299999999999996,2617.0,30.929000000000002,263.0,513.0,659.0,895.0,780.0,2429625.0,0.62,0.33299999999999996,2461.0,514.0,637.0,406.0,1290177.0,9061.0,77.6212121212121,0,219,126,6959.0,19824.0,397224.0,128546,995.0,32.0,0.0007442,366.56,945.0,228.0,755.0,Amorpha fruticosa
2162,256149.0,103.73,34022.0,3049.0,9.607999999999999,3131.0,231.69400000000002,52467.0,81535.0,17011.0,51865.0,29029.0,130173.0,2771.7309999999998,0.32799999999999996,2544.0,30.348000000000003,256.0,506.0,691.0,905.0,969.0,3529078.0,613.0,0.32799999999999996,2415.0,2.04,643.0,414.0,1905851.0,5.2010000000000005,84.6236902050114,0,235,96,6601.0,20895.0,436786.0,184455,995.0,0.028999999999999998,0.0006697,378301.0,0.9420000000000001,177.0,732.0,Amorpha fruticosa
2904,301647.0,116499.0,40305.0,2.89,12.892000000000001,4718.5,259.82599999999996,60.806999999999995,96.01700000000001,20153.0,58.248999999999995,34365.0,154828.0,3687837.0,0.34600000000000003,2762.0,31.333000000000002,272.0,522.0,615.0,861.0,1814.5,4695499.0,618.0,0.34600000000000003,2.4930000000000003,5343.0,633.0,401.0,2602353.0,39042.0,66.6976744186046,0,214,56,2988.0,53.861000000000004,2899.0,247001,0.9990000000000001,4.0,0.00013730000000000003,351.25699999999995,945.0,183.0,721.0,Amorpha fruticosa
1764,270534.0,112161.0,31.311999999999998,3582.0,8798.0,3100.0,239705.0,47.391999999999996,86.11399999999999,15.655999999999999,56.08,30.833000000000002,193205.0,2758285.0,0.27899999999999997,2218.0,41.49,179.0,423.0,569.0,0.8859999999999999,1336.0,3511958.0,502.0,0.27899999999999997,3302.0,0.19,0.55,303.0,1493.4660000000001,10036.0,96.2214964370546,1,229,95,0.0,50695.0,2568.0,149940,1.0,-0.0,0.0,412575.0,938.0,0.22,738.0,Amorpha fruticosa
2573,290.33299999999997,118258.0,39409.0,3.0010000000000003,9.18,3410.5,256878.0,57.236999999999995,92416.0,19705.0,59129.0,33875.0,170.89700000000002,3660308.0,0.33299999999999996,2591.0,32.760999999999996,0.23399999999999999,484.0,754.0,885.0,837.5,4660.4490000000005,552.0,0.33299999999999996,2.6069999999999998,9833.0,619.0,384.0,2282667.0,6856.0,81.2658172231986,0,201,93,2326.0,50695.0,2568.0,218823,0.9990000000000001,5.0,0.00030710000000000004,368.64599999999996,0.9440000000000001,237.0,0.7440000000000001,Amorpha fruticosa
