Area,Perimeter,x_Feret,x_Breadth,x_AspRatio,x_RFactor,x_ConvexArea,x_ConvexPerimeter,x_ArEquivD,x_PerEquivD,x_MinR,x_MaxR,x_avgR,x_VarianceR,x_EquivEllAr,x_ModRatio,x_HaralickRatio,x_ThinnessR,x_Roundness,x_Compactness,x_Solidity,x_Convexity,x_Concavity,x_ArBBox,x_Rectang,x_Sphericity,x_Elongation,x_BendingEnergy,x_Jaggedness,x_Circularity,x_Endocarp,DistanceCM_FB,MeanIntensityR,StdDevR,MeanSqrtR,MeanIntensityG,StdDevG,MeanSqrtG,MeanIntensityB,StdDevB,MeanSqrtB,MeanIntensityH,StdDevH,MeanSqrtH,MeanIntensityS,StdDevS,MeanSqrtS,MeanIntensityV,StdDevV,MeanSqrtV,Label
399,73113.0,26627.0,20.0,1331.0,10.197000000000001,853.0,74.64699999999999,22539.0,23272.0,10.0,13314.0,11.585999999999999,1383.0,418.25699999999995,0.7509999999999999,9.85,13397.0,0.7170000000000001,846.0,0.46799999999999997,1021.0,454.0,532.5409999999999,0.7490000000000001,0.7509999999999999,1.0659999999999998,213.0,968.0,938.0,325887.0,9259.0,142.948235294118,54.813639269296,11.956096156108698,121.623529411765,45.8912723622184,11.028305826905802,64.8870588235294,50.8157181805634,8.05525038863035,0.154197039760861,0.084692875704683,0.3926793090562079,0.578872737885982,0.271378216422524,0.7608368668025899,0.573471741637832,0.203771259114433,0.757279170212565,Dorycnium pentaphyllum
368,71.69800000000001,26.076999999999998,19.0,1.3719999999999999,13177.0,1079.5,72429.0,21646.0,22822.0,9.5,13038.0,11.187000000000001,1801.0,389.13300000000004,0.7290000000000001,8337.0,13.969000000000001,0.6890000000000001,0.83,341.0,1.01,711.5,495459.0,743.0,0.7290000000000001,1112.0,127.0,948.0,0.9,296302.0,9385.0,113.708708708709,47.2645956530172,10.6634285625548,112.528528528529,40.7735806183699,10.607946480282099,54.966966966967,39.1437202274245,7.4139710659650495,0.210079468800321,0.10943024098927401,0.45834426886383206,0.5974915267635269,0.248229632355615,0.772975760786538,0.486886886886887,0.167900117483146,0.697772804634064,Dorycnium pentaphyllum
421,75.69800000000001,27.659000000000002,21.0,1317.0,15295.0,1329.0,77.22,23.151999999999997,24096.0,10.5,13829.0,12082.0,1699.0,456184.0,759.0,9.27,13.610999999999999,701.0,0.8370000000000001,317.0,1.02,908.0,580831.0,725.0,759.0,1083.0,245.0,961.0,0.9229999999999999,345.30199999999996,3616.0,131.06727828746202,48.429777126352796,11.448461830632999,110.62691131498501,37.7386265798887,10.517932844194501,58.9113149847095,40.8180320782866,7.6753706740918695,0.16649586741712197,0.1030567944248,0.40803905133837604,0.575420597123174,0.267521730190552,0.758564827238367,0.53199016609702,0.174213838929133,0.729376559876323,Dorycnium pentaphyllum
383,73456.0,26401.0,19.0,1.39,14058.0,1166.0,74079.0,22.083000000000002,23.381999999999998,9.5,13.2,11511.0,1.8719999999999999,393967.0,0.72,8414.0,14088.0,0.7,836.0,0.32799999999999996,1008.0,783.0,501.61400000000003,764.0,0.72,1121.0,1584.0,0.9440000000000001,892.0,309.54400000000004,10.264000000000001,66.7764705882353,33.4391099762252,8.17168713230232,55.535294117647105,33.164227825895,7.452200622477031,54.38823529411761,37.510854002116105,7.374837984262269,0.324952055300328,0.323021266359796,0.570045660715287,0.49963490461950705,0.30138746046881204,0.7068485726232361,0.298800461361015,0.12162723501598802,0.546626436756415,Dorycnium pentaphyllum
455,81355.0,27.659000000000002,23.0,1203.0,16497.0,1433.5,79986.0,24.069000000000003,25896.0,11.5,13829.0,12.42,1.4140000000000001,499.63,0.8320000000000001,10444.0,14547.0,757.0,0.87,317.0,983.0,978.5,636149.0,715.0,0.8320000000000001,1158.0,0.22899999999999998,929.0,0.8640000000000001,373645.0,8361.0,58.93932038834951,42.7598250120381,7.67719482547822,41.34223300970871,30.8159415069961,6.429792610163161,42.0582524271845,31.137502206405202,6.48523341346975,0.40212643026553296,0.36819850177463703,0.6341343944823791,0.6221292666716379,0.269204840628757,0.7887517142115369,0.266752332000762,0.147539954118454,0.5164807179370421,Dorycnium pentaphyllum
377,71941.0,25495.0,19.0,1.3419999999999999,12.085999999999999,968.0,72482.0,21.909000000000002,22.9,9.5,12748.0,11127.0,1172.0,380452.0,745.0,10.279000000000002,13728.0,738.0,0.8590000000000001,389.0,1008.0,591.0,484407.0,778.0,745.0,1092.0,0.26899999999999996,0.9570000000000001,915.0,305059.0,8366.0,94.8717339667458,60.74899712349179,9.740212213640211,61.11876484560571,60.378056202992404,7.8178491188820995,58.387173396674605,58.120234381928796,7.64115000485363,0.386513906723216,0.39932574088593104,0.621702426184116,0.567355336964543,0.32209024196789504,0.7532299363172859,0.390061012528527,0.226457532179616,0.624548647047231,Dorycnium pentaphyllum
399,75.69800000000001,28018.0,20241.0,1.3840000000000001,14.934000000000001,1314.5,76101.0,22539.0,24096.0,10.12,14009.0,11.265999999999998,3115.0,445402.0,722.0,6.382999999999999,14362.0,647.0,804.0,304.0,1005.0,915.5,567.1030000000001,0.7040000000000001,722.0,1143.0,591.0,935.0,875.0,323302.0,2583.0,119.620879120879,54.3334689105446,10.93713303937,113.67857142857099,48.0455876508905,10.662015354921,61.793956043956,46.06138994657821,7.860913181301269,0.19886149638940398,0.116222778684533,0.445938893111381,0.564900370537362,0.24734819160734803,0.7515985434641039,0.499407455289808,0.19401984123243302,0.7066876645943441,Dorycnium pentaphyllum
384,71.69800000000001,25.554000000000002,19.0,1345.0,13696.0,1099.5,73.21600000000001,22112.0,22822.0,9.5,12.777000000000001,11564.0,775.0,381329.0,0.7440000000000001,13135.0,13387.0,0.7490000000000001,865.0,349.0,1021.0,715.5,485523.0,0.7909999999999999,0.7440000000000001,1065.0,0.17300000000000001,0.9690000000000001,0.9390000000000001,312302.0,8877.0,120.15159574468099,45.3745408510853,10.9613683335923,92.23404255319151,36.9056239347635,9.60385560872255,47.5664893617021,38.4385340603569,6.89684633449971,0.149048869594377,0.110785544834284,0.38606847785642495,0.632333877580129,0.268099670504303,0.795194238900238,0.484115561118065,0.163930830009331,0.6957841339942039,Dorycnium pentaphyllum
396,73.69800000000001,27.019000000000002,20.0,1351.0,13967.0,1185.5,74638.0,22454.0,23459.0,10.0,13509.0,11.440999999999999,2401.0,424406.0,0.74,7.382999999999999,13716.0,691.0,831.0,0.33399999999999996,1013.0,789.5,540.37,733.0,0.74,1091.0,247.0,0.9570000000000001,0.9159999999999999,322302.0,10.39,98.9027027027027,58.1521809086909,9.94498379600001,82.7432432432432,49.4185872920369,9.09633130680953,55.2567567567568,39.1542224862703,7.43348886840875,0.20753538416979603,0.206093768189375,0.45556051647371204,0.5611499501291459,0.255873590945784,0.7490994260638209,0.41162692103868603,0.211821038538744,0.641581577851707,Dorycnium pentaphyllum
460,78.87,27.019000000000002,22.0,1228.0,19604.0,1664.0,80184.0,24201.0,25105.0,11.0,13509.0,12849.0,384.0,466846.0,0.8140000000000001,20724.0,13523.0,802.0,0.8959999999999999,276.0,1.0170000000000001,1204.0,594.4069999999999,774.0,0.8140000000000001,1.0759999999999998,239.0,0.9640000000000001,929.0,381.13,7.51,90.0712468193384,40.4799649703739,9.49058727473376,83.93129770992371,34.7568501924649,9.16140260603821,37.87277353689571,29.304072585461398,6.154085922124879,0.19318667231768102,0.11451580346244199,0.439530058491659,0.661248042014798,0.222136500437245,0.8131715944465829,0.37780771341615604,0.143039965186657,0.6146606489894689,Dorycnium pentaphyllum
420,76527.0,27459.0,21.0,1308.0,17035.0,1469.5,77097.0,23125.0,24359.0,10.5,13.73,11962.0,1439.0,452892.0,765.0,9.972000000000001,13944.0,0.7090000000000001,0.8420000000000001,0.28600000000000003,1.0070000000000001,1049.5,576.64,728.0,765.0,1.11,311.0,0.9490000000000001,0.9009999999999999,343473.0,6218.0,105.665048543689,48.66579449687671,10.279350589589301,90.2233009708738,42.3046377534636,9.49859468399793,52.9150485436893,38.839805336618795,7.27427305946713,0.17544814674449696,0.13064618120862198,0.41886530859513393,0.5717792129369781,0.256913085975031,0.756160838008011,0.43562726061298296,0.173145421653379,0.660020651656433,Dorycnium pentaphyllum
487,81.69800000000001,27803.0,23.0,1209.0,19366.0,1691.5,82.61200000000001,24901.0,26005.0,11.5,13901.0,12991.0,937.0,502236.0,0.8270000000000001,13.42,13706.0,802.0,0.8959999999999999,0.28800000000000003,1011.0,1204.5,639466.0,762.0,0.8270000000000001,1091.0,2032.0,958.0,917.0,405.30199999999996,10463.0,106.659147869674,52.5740359546277,10.3275915812775,95.7543859649123,45.595334158734204,9.785417005161928,58.275689223057604,43.3012027112976,7.633851532683719,0.18751891037775098,0.138595855372665,0.43303453716505197,0.545586840612421,0.266620774085153,0.7386385046911791,0.4406604747162029,0.18692568810489799,0.663822622931912,Dorycnium pentaphyllum
381,72527.0,25.941999999999997,20.0,1297.0,13.73,1119.0,73089.0,22025.0,23086.0,10.0,12.970999999999998,11182.0,1337.0,407.5,0.7709999999999999,9671.0,13806.0,721.0,0.8490000000000001,0.34,1008.0,738.0,518845.0,0.7340000000000001,0.7709999999999999,1099.0,179.0,0.9540000000000001,0.91,308473.0,8171.0,59.26555023923451,40.27273696611729,7.698412189486509,37.188995215310996,28.5974319828611,6.0982780532959495,38.454545454545496,29.4805401150716,6.20117290958295,0.406164603120705,0.38952980767035605,0.63731044485455,0.614721463383062,0.27421803839419195,0.7840417484949781,0.2595083966601,0.139833406453374,0.509419666542331,Dorycnium pentaphyllum
392,73113.0,27459.0,20.0,1.3730000000000002,17695.0,1526.5,74.49600000000001,22.340999999999998,23272.0,10.0,13.73,11.357000000000001,1906.0,431.32599999999996,728.0,8226.0,13636.0,662.0,0.8140000000000001,257.0,1.0190000000000001,1134.5,549181.0,0.7140000000000001,728.0,1085.0,415.0,0.96,922.0,318887.0,4394.0,129.68637532133698,53.5333439253316,11.387992594014799,106.110539845758,47.083010889263804,10.300997031635301,59.3084832904884,49.589785851906996,7.70120012014286,0.145441079348133,0.0923648481427638,0.381367381075169,0.582146337305109,0.278346575812648,0.762985148810322,0.519421341801502,0.20003729088091396,0.72070891613848,Dorycnium pentaphyllum
363,70042.0,24.206999999999997,19.0,1274.0,21.820999999999998,1659.5,72028.0,21.499000000000002,22295.0,9.5,12.104000000000001,11.68,0.32799999999999996,361.23699999999997,785.0,20408.0,13515.0,789.0,888.0,0.21899999999999997,1028.0,1296.5,459941.0,789.0,785.0,1075.0,3173.0,0.9640000000000001,0.93,292.95799999999997,10055.0,95.1666666666667,59.2081731060592,9.7553404177746,62.2568306010929,55.24029346145989,7.89029977891163,56.139344262295104,51.1138373202035,7.49261931918972,0.291472069610948,0.36274248650732505,0.5398815329412071,0.5684855304257789,0.290939682347366,0.753979794441323,0.388138862102218,0.220818463786787,0.6230079149595279,Dorycnium pentaphyllum
335,68527.0,25.554000000000002,18.0,1.42,17414.0,1398.0,69.64699999999999,20.653000000000002,21.813000000000002,9.0,12.777000000000001,10398.0,2415.0,361259.0,0.7040000000000001,6691.0,14.017999999999999,653.0,0.8079999999999999,0.24,1016.0,1063.0,459.97,728.0,0.7040000000000001,1115.0,0.19,0.9470000000000001,0.8959999999999999,266473.0,7.861000000000001,115.775725593668,49.506344435365804,10.759912898981499,96.5488126649077,42.0754502113913,9.82592553731747,51.224274406332505,41.6672360810445,7.1571135527063205,0.172275143195537,0.14464540594995498,0.415060409091902,0.610249295014788,0.273919681353179,0.7811845460675649,0.470112266542501,0.179300931944283,0.6856473339425311,Dorycnium pentaphyllum
335,66.28399999999999,22825.0,19.0,1.2009999999999998,5118.0,367.0,67915.0,20.653000000000002,21099.0,9.5,11413.0,10.687000000000001,804.0,340.61400000000003,0.8320000000000001,11919.0,13115.0,0.8190000000000001,905.0,0.9129999999999999,1025.0,32.0,433.68300000000005,772.0,0.8320000000000001,1044.0,174.0,0.9790000000000001,958.0,268716.0,6046.0,24.811377245509,21.506275134703603,4.98110201115265,45.3922155688623,30.756313337126898,6.737374530843769,43.00299401197601,30.855421696454396,6.557666811601219,0.43841540475536495,0.15008907793099602,0.6621294471290079,0.616110521094729,0.26795990005445,0.7849270801130059,0.19411764705882398,0.11908394543779699,0.440587842613507,Dorycnium rectum
290,62284.0,21954.0,18.0,1.22,4712.0,325.0,63405.0,19.215999999999998,19826.0,9.0,10977.0,9769.0,415.0,310374.0,0.82,15171.0,13377.0,0.7659999999999999,875.0,892.0,1018.0,35.0,395181.0,0.7340000000000001,0.82,1065.0,0.054000000000000006,0.9690000000000001,0.9390000000000001,227.71599999999998,3.9419999999999997,28.542424242424197,26.258124003288103,5.34251104279853,50.75151515151521,28.6730667096536,7.12400976638263,45.863636363636395,28.641949787829102,6.77226966117242,0.416314821975241,0.11472899289559099,0.6452246290829581,0.5778965378481079,0.29036034811889505,0.7601950656562491,0.209043374925728,0.112009488892045,0.45721261457414797,Dorycnium rectum
283,61698.0,22204.0,18.0,1234.0,4609.0,321.5,63393.0,18982.0,19639.0,9.0,11102.0,9664.0,0.99,313.89599999999996,0.8109999999999999,9711.0,13.450999999999999,731.0,855.0,0.88,1.0270000000000001,38.5,399665.0,708.0,0.8109999999999999,1.07,951.0,0.9670000000000001,934.0,221.30200000000002,5522.0,29.9305555555556,31.0865158434666,5.47088252072328,52.0138888888889,35.620529278468105,7.21206550780627,50.6736111111111,35.437008915140204,7.11853995641741,0.44275131900794995,0.130843580857544,0.6653956109022281,0.617239441256741,0.31685043801615004,0.785645875224163,0.21747004357298497,0.139614577714786,0.46633683488759997,Dorycnium rectum
274,61355.0,21471.0,18.0,1193.0,4544.0,306.5,62.17100000000001,18678.0,19.53,9.0,10735.0,9415.0,584.0,303538.0,838.0,12.32,13739.0,757.0,0.87,894.0,1013.0,32.5,386476.0,0.7090000000000001,838.0,1093.0,42.0,956.0,915.0,212645.0,2144.0,37.8470948012232,30.395367883498203,6.1519992523750595,59.318042813455705,35.0718335393819,7.70182074664528,52.587155963302706,34.097625362825106,7.25170021190222,0.399758392455644,0.127313982239715,0.632264495646912,0.552008045061843,0.29362009256052,0.742972438965163,0.239911255021887,0.136097561296944,0.48980736521809004,Dorycnium rectum
329,67.21300000000001,24413.0,18.0,1.3559999999999999,4766.0,365.5,68487.0,20467.0,21395.0,9.0,12207.0,10.995999999999999,735.0,345.13199999999995,737.0,12829.0,13731.0,703.0,838.0,0.9,1.0190000000000001,36.5,439436.0,0.7490000000000001,737.0,1093.0,1791.0,0.9570000000000001,915.0,261.78700000000003,6807.0,26.630952380952397,22.5384737789473,5.160518615502941,49.3333333333333,26.6877280012864,7.02376916856849,45.95238095238089,29.0622203389652,6.778818551368741,0.432783038286831,0.11582424191473199,0.657862476728101,0.604787679450467,0.28613195143548303,0.777680962509991,0.205835667600374,0.105093136568555,0.45369115882985206,Dorycnium rectum
242,57799.0,21095.0,14.0,1507.0,4067.0,269.5,59543.0,17553.0,18398.0,7.0,10548.0,9.57,789.0,231952.0,664.0,10772.0,13805.0,0.6920000000000001,0.8320000000000001,898.0,1.03,27.5,295.33,0.8190000000000001,664.0,1099.0,0.32299999999999995,0.9540000000000001,0.91,184201.0,7.4110000000000005,23.5102040816327,23.5196141649933,4.84873221385061,38.4965986394558,25.300345786642605,6.20456272749787,42.0408163265306,29.14395892794,6.4838889816629806,0.43724036479797707,0.172080215189151,0.661241532874317,0.622807671871846,0.321799639504628,0.789181646943114,0.17748432706415898,0.107059898118221,0.421288887895419,Dorycnium rectum
351,68627.0,23854.0,19.0,1255.0,5204.0,390.0,70.61399999999999,21.14,21845.0,9.5,11927.0,11288.0,613.0,355959.0,797.0,14417.0,13418.0,785.0,0.8859999999999999,0.9,1.0290000000000001,39.0,453221.0,774.0,797.0,1068.0,245.0,968.0,937.0,282373.0,7915.0,34.6737804878049,25.649251082186602,5.888444657785691,60.1189024390244,29.063905271270105,7.75363801315385,54.9603658536585,29.5418888186381,7.41352587192211,0.44507158834196203,0.0851678315402585,0.667136858779338,0.537528653422224,0.28671579052671803,0.7331634561420971,0.24458393113343,0.113223872763801,0.49455427521499606,Dorycnium rectum
315,64627.0,22.804000000000002,18.0,1.2670000000000001,4.83,346.0,66.61399999999999,20027.0,20572.0,9.0,11.402000000000001,10716.0,0.39299999999999996,322377.0,789.0,17102.0,13259.0,0.7709999999999999,878.0,0.91,1031.0,31.0,410463.0,767.0,789.0,1055.0,289.0,0.9740000000000001,948.0,250373.0,6.946000000000001,32.5352941176471,26.3364086440658,5.70397178443644,56.19117647058821,28.083029734767102,7.4960774055894195,53.5,28.478061731796302,7.314369419163901,0.44459709645259,0.10768677910496,0.666781145843664,0.540702532105063,0.31150436001001197,0.735324780015649,0.23221453287197302,0.10849457027155801,0.48188643150847493,Dorycnium rectum
293,62284.0,21471.0,18.0,1193.0,4848.0,327.0,64142.0,19315.0,19826.0,9.0,10735.0,9846.0,309.0,303538.0,838.0,17725.0,13.24,809.0,0.9,0.8959999999999999,1.03,34.0,386476.0,758.0,838.0,1054.0,0.036000000000000004,0.9740000000000001,0.9490000000000001,230.71599999999998,5.172999999999999,23.775757575757602,23.381038615715198,4.876039127791901,43.5969696969697,25.844484456216,6.602800140619861,43.6939393939394,27.894181713966,6.6101391357474,0.46243284014174396,0.14012566820125102,0.6800241467343231,0.599974276019859,0.321936924137237,0.774580064305724,0.18828282828282897,0.103970068424111,0.43391569259803103,Dorycnium rectum
311,64.87,22.471999999999998,19.0,1183.0,4.928999999999999,348.0,65.96600000000001,19899.0,20649.0,9.5,11.235999999999999,10.177999999999999,0.41100000000000003,335343.0,845.0,15882.0,13.530999999999999,784.0,0.8859999999999999,894.0,1.0170000000000001,37.0,426972.0,728.0,845.0,1077.0,53.0,0.9640000000000001,929.0,246.13,11.654000000000002,11.325503355704699,15.508380071412402,3.36533852022418,29.389261744966397,25.2144235910501,5.42118637799573,36.302013422818796,27.0728421819961,6.02511522070896,0.5558471265149,0.12986670750491,0.745551558589277,0.7265610964785508,0.263369973959436,0.8523855327717329,0.145492828003685,0.103874903383363,0.38143522124167395,Dorycnium rectum
309,63698.0,21.633000000000003,19.0,1139.0,5.04,342.5,65265.0,19835.0,20276.0,9.5,10817.0,10129.0,302.0,322824.0,878.0,18.444000000000003,13.130999999999998,841.0,917.0,902.0,1025.0,33.5,411033.0,752.0,878.0,1045.0,0.07,978.0,0.9570000000000001,245.30200000000002,9906.0,31.4889589905363,22.608053577676703,5.61150238265442,56.296529968454294,30.6389822735061,7.503101356669401,50.104100946372206,29.9082756354065,7.078425032899069,0.432608998517145,0.127012087173741,0.6577301867157571,0.549680377664568,0.269194848330833,0.7414043280589669,0.22935609575060398,0.118657279729665,0.478911365234323,Dorycnium rectum
319,64.87,22204.0,19.0,1169.0,4982.0,347.5,66634.0,20153.0,20649.0,9.5,11102.0,10.277000000000001,848.0,331335.0,856.0,11159.0,13192.0,0.8240000000000001,0.9079999999999999,0.9179999999999999,1.0270000000000001,28.5,421.86800000000005,0.7559999999999999,856.0,1.05,122.0,976.0,953.0,254.13,10833.0,28.384615384615397,24.5656706427511,5.327721406437781,54.7339743589744,32.0514517968957,7.3982413017537105,50.9230769230769,31.439123733225102,7.13604070357484,0.457545492589553,0.0866189738031925,0.6764210911773471,0.606043380614114,0.276469876329157,0.7784878808395891,0.22640774258421398,0.12353284829275099,0.47582322619247297,Dorycnium rectum
314,66385.0,23601.0,18.0,1311.0,4.7139999999999995,349.5,67.89699999999999,19995.0,21131.0,9.0,11.8,10696.0,532.0,333649.0,763.0,14.67,14035.0,718.0,847.0,898.0,1023.0,35.5,424815.0,0.7390000000000001,763.0,1117.0,0.19899999999999998,946.0,895.0,247615.0,4824.0,12.149006622516598,15.9815398804409,3.4855425148054904,25.5695364238411,18.862506512758397,5.056632913692769,34.4668874172185,22.491723754655197,5.87085065533254,0.5322702099266929,0.186150215822892,0.7295685094127171,0.732333869285101,0.28036413253088105,0.855765078327634,0.14224126736787399,0.084609071087597,0.377148866321873,Dorycnium rectum
300,63456.0,22.471999999999998,17.0,1.3219999999999998,4795.0,338.5,65203.0,19544.0,20199.0,8.5,11.235999999999999,10.34,1186.0,300.04400000000004,0.7559999999999999,9495.0,13422.0,0.7559999999999999,0.87,0.8859999999999999,1028.0,38.5,382027.0,785.0,0.7559999999999999,1068.0,0.28600000000000003,968.0,0.9359999999999999,236544.0,1422.0,30.6794425087108,22.9010114222853,5.53890264481249,57.006968641114995,25.674671613422,7.5502959306980095,51.7108013937282,27.4964076811774,7.19102227737672,0.439729935265996,0.0861897476658145,0.6631213578719929,0.55249961775385,0.263279428276197,0.7433031802392951,0.23101728496276602,0.0996714920409189,0.48064257506255703,Dorycnium rectum
308,64627.0,23854.0,17.0,1403.0,4731.0,354.5,66681.0,19803.0,20572.0,8.5,11927.0,10612.0,0.39,318.48900000000003,713.0,16983.0,13561.0,0.6890000000000001,0.83,0.8690000000000001,1032.0,46.5,405.51300000000003,0.76,713.0,1079.0,0.20600000000000002,963.0,927.0,243373.0,8127.0,31.1626016260163,27.237241606792196,5.5823473222307,53.130081300812996,34.1124094601516,7.28903843458196,50.5121951219512,33.4707586918293,7.10719319576661,0.429662922160318,0.150649974583273,0.6554867825977261,0.6048221445933339,0.285041959599944,0.7777031211158492,0.22220628088633898,0.130647571904227,0.47138761214773,Dorycnium rectum
274,60.971000000000004,21401.0,17.0,1.2590000000000001,4596.0,309.0,62957.0,18678.0,19408.0,8.5,10.7,10135.0,508.0,285.74,794.0,14.222999999999999,13567.0,762.0,873.0,887.0,1033.0,35.0,363816.0,753.0,794.0,1.08,2324.0,0.9620000000000001,0.9259999999999999,213.02900000000002,8465.0,20.2724137931034,20.1699937563868,4.5024897327038405,45.9896551724138,28.4976153294527,6.781567309436199,44.76206896551721,30.5897388068621,6.69044609615213,0.44543134898966497,0.131505387965973,0.667406434633099,0.6948065890499251,0.259804503584832,0.833550591775883,0.195294117647059,0.115376787754876,0.44192094049395203,Dorycnium rectum
332,66.28399999999999,22.471999999999998,19.0,1183.0,7.5,529.5,67618.0,20.56,21099.0,9.5,11.235999999999999,10622.0,0.7020000000000001,335343.0,845.0,12681.0,13.234000000000002,0.8370000000000001,915.0,627.0,1.02,197.5,426972.0,778.0,845.0,1053.0,132.0,0.9740000000000001,0.95,265716.0,11147.0,30.8064516129032,25.7507105711204,5.55035598974545,51.95698924731179,31.8905211256472,7.20811967487443,49.58064516129029,32.670357909169,7.04135250937562,0.457673402898767,0.133343603217804,0.676515633890871,0.569147210035384,0.28897141411544397,0.7544184581751591,0.219509452526531,0.12481542567368402,0.468518358793474,Dorycnium rectum
344,68627.0,24.839000000000002,19.0,1307.0,7099.0,554.0,70.08,20928.0,21845.0,9.5,12.42,11117.0,948.0,370.66900000000004,765.0,11417.0,13.690999999999999,0.71,843.0,621.0,1021.0,210.0,471.95,0.7290000000000001,765.0,1089.0,0.9229999999999999,958.0,0.9179999999999999,275373.0,9308.0,22.248484848484804,24.885245701507397,4.71682995755463,41.6636363636364,29.053648293078197,6.4547375131477205,44.8060606060606,29.2235689886435,6.6937329350714805,0.48516887964969396,0.103226486339287,0.696540651828516,0.620671130180647,0.328168388934221,0.7878268402261039,0.184040404040404,0.11355075284321099,0.428999305407834,Dorycnium rectum
335,66.87,23022.0,19.0,1212.0,7.1339999999999995,516.0,68.14399999999999,20.653000000000002,21285.0,9.5,11511.0,10725.0,938.0,343543.0,825.0,11071.0,13.347999999999999,805.0,897.0,649.0,1.0190000000000001,181.0,437413.0,0.7659999999999999,825.0,1062.0,0.11,0.97,941.0,268.13,4266.0,21.6284722222222,21.1950660328907,4.650642130095821,48.05902777777779,26.409400483439498,6.93246188433646,46.31597222222221,27.2039814753415,6.805583900167731,0.474789879849279,0.0790045368090311,0.6890499835638051,0.6552526550295029,0.264506665134693,0.809476778561005,0.202096949891068,0.10140156310572401,0.449551943484919,Dorycnium rectum
331,66.87,24413.0,19.0,1285.0,7093.0,544.0,68329.0,20529.0,21285.0,9.5,12207.0,10686.0,966.0,364306.0,778.0,10873.0,13509.0,0.7070000000000001,841.0,608.0,1022.0,213.0,463849.0,0.7140000000000001,778.0,1075.0,1.7830000000000001,0.9640000000000001,0.93,264.13,5.632000000000001,38.3841059602649,22.736789725142497,6.195490776384459,60.8046357615894,23.314794577958498,7.79773273212088,53.7615894039735,27.602712710174302,7.33222949749757,0.41801395710520295,0.118560944074676,0.646539988790487,0.496769773349175,0.271838583738739,0.704818964947152,0.24596805609661102,0.092901023010857,0.49595166709732,Dorycnium rectum
298,64042.0,23601.0,18.0,1311.0,6.513999999999999,483.0,65656.0,19479.0,20385.0,9.0,11.8,9859.0,1639.0,333649.0,763.0,7.7,13763.0,0.6809999999999999,825.0,617.0,1025.0,185.0,424815.0,701.0,763.0,1095.0,1571.0,956.0,0.9129999999999999,233958.0,3702.0,24.071661237785,23.446255010740103,4.90628792854486,43.1921824104235,29.4108635190118,6.57207595896635,41.0097719869707,29.4563469354983,6.40388725595405,0.44602771802450397,0.125761374898762,0.667853066193833,0.637889156150923,0.29835565982711104,0.7986796329886741,0.18500351280577398,0.11578050705010799,0.43012034688651296,Dorycnium rectum
315,64.28399999999999,23324.0,18.0,1296.0,7.178999999999999,526.0,66857.0,20027.0,20462.0,9.0,11662.0,10465.0,818.0,329733.0,772.0,11.572000000000001,13.119000000000002,737.0,0.8590000000000001,599.0,1.04,211.0,419829.0,0.75,772.0,1044.0,2017.0,0.9790000000000001,958.0,250.71599999999998,6.617999999999999,31.32,21.5692501061874,5.596427431853289,53.84,28.5536262180581,7.337574531137661,47.9714285714286,30.3752894162737,6.9261409580969815,0.43579032663794204,0.143478639594315,0.660144171100481,0.5661440662309879,0.239937472699732,0.752425455597422,0.223899159663866,0.11051551795907401,0.47317983860670393,Dorycnium rectum
314,65.21300000000001,22.804000000000002,18.0,1.2670000000000001,7098.0,508.5,66.75399999999999,19995.0,20.758000000000003,9.0,11.402000000000001,10693.0,0.36,322377.0,789.0,17832.0,13544.0,769.0,877.0,618.0,1024.0,194.5,410463.0,765.0,789.0,1078.0,258.0,963.0,0.9279999999999999,248787.0,6981.0,43.4101694915254,26.260039835233396,6.588639426431331,67.5864406779661,26.3390727683216,8.22109729160081,59.172881355932205,25.796969120794202,7.69239113383688,0.4091890731526989,0.098800533121004,0.6396788828409921,0.457080913372206,0.2659952712745,0.676077594194783,0.27008308408109,0.10291290225340599,0.519695183815562,Dorycnium rectum
288,63113.0,22204.0,18.0,1234.0,6315.0,440.5,63411.0,19149.0,20.089000000000002,9.0,11102.0,9685.0,1548.0,313.89599999999996,0.8109999999999999,7.7860000000000005,13831.0,0.7440000000000001,862.0,654.0,1005.0,152.5,399665.0,721.0,0.8109999999999999,1101.0,107.0,953.0,909.0,224887.0,3.6310000000000002,35.3538461538462,32.801230201839,5.945910035801599,58.6246153846154,38.9671515303026,7.65667129924064,55.9230769230769,35.0115094357907,7.4781733680810705,0.455881634801586,0.15008228868373,0.675190073091708,0.564398569887665,0.291131196811167,0.7512646470370251,0.24473001508295603,0.145087961417723,0.49470194570362896,Dorycnium rectum
322,66.28399999999999,23.430999999999997,19.0,1.2329999999999999,6901.0,508.0,67062.0,20248.0,21099.0,9.5,11715.0,10.347999999999999,0.8320000000000001,349647.0,0.8109999999999999,11343.0,13645.0,747.0,0.8640000000000001,634.0,1012.0,186.0,445184.0,723.0,0.8109999999999999,1.0859999999999999,159.0,0.96,0.9209999999999999,255.71599999999998,4297.0,28.461832061068698,22.589381284627105,5.33496317335637,51.049618320610705,30.7436785990246,7.14490156129605,49.431297709923705,29.7187495391641,7.030739485283441,0.448083751058177,0.131784453837876,0.6693905818415561,0.5734957019089311,0.281026761980606,0.7572949900196959,0.213620715461757,0.117092654329871,0.462191210930885,Dorycnium rectum
