 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
11,11579,3852.000,27.733,0,85,212,63.528,223.405,63.561,216.144,455.831,4,155,115,136,145.252,101.498,59.861,0.700,150.233,1066527.000,0.000,0.277,-0.028,0,1066527.000,17,273,48.778,103.772,1.431,0.699,0.973,Test,455.831,150.233,103.772,1.448,29.811,14070.000,404.087,121.420,145.095,51.886,75.117,60.931,85.008,12244.349,0.691,6.609,17.945,0.653,0.808,0.823,0.886,2491.000,15589.989,0.743,0.691,1.428,0.012,0.837,0.700,11123.169,10.200,4.378,24.438,602.589,986311,0.997,0.025,2.947E-4,190.559,0.970,0.241,0.829,254.955,15.967,1.185,0.309,0.556,7.443,0.279,0.528,6.722,85.181,0.018,0.433,254.689,7.487,254.955,1.185
12,9126,3087.000,22.335,0,85,245,924.930,222.331,923.023,218.187,383.889,865,167,115,113,135.377,85.831,134.597,0.778,143.402,738587.000,0.500,2.062,12.714,0,738587.000,865,173,140.092,88.400,1.577,0.634,0.971,Test,383.889,143.402,88.400,1.622,23.081,10398.000,363.544,107.794,122.196,44.200,71.701,52.832,94.808,9956.253,0.616,5.426,16.148,0.565,0.752,0.878,0.947,1272.000,12676.696,0.720,0.616,1.285,0.018,0.882,0.778,8742.111,6.892,13.906,8.724,76.031,790520,0.972,0.188,0.003,188.564,0.971,0.254,0.827,253.753,15.930,11.008,2.976,1.725,25.141,3.140,1.772,26.530,86.623,1.838,15.688,252.346,22.523,254.574,4.800
13,9428,3133.000,28.669,0,85,231,307.672,224.495,307.978,217.834,387.446,249,168,117,111,128.039,93.753,138.724,0.789,130.173,829376.000,0.000,-0.206,-0.160,0,829376.000,250,200,148.508,93.338,1.366,0.732,0.976,Test,387.446,130.173,93.338,1.395,27.935,11424.000,357.672,109.563,123.328,46.669,65.086,54.129,50.554,9542.663,0.717,7.613,15.922,0.708,0.842,0.825,0.923,1996.000,12150.096,0.776,0.717,1.267,0.014,0.888,0.789,9040.554,15.744,3.118,43.794,1926.887,802055,0.999,0.008,1.495E-4,192.363,0.970,0.262,0.834,254.999,15.969,0.085,0.112,0.335,4.884,0.104,0.322,4.517,85.072,0.006,0.281,254.895,4.550,254.999,0.085
14,8908,2959.000,28.947,0,85,226,675.366,221.334,673.788,214.689,374.676,618,173,117,99,120.477,94.142,23.203,0.797,122.197,738845.000,0.000,-0.200,-0.636,0,738845.000,621,241,21.105,93.915,1.280,0.781,0.978,Test,374.676,122.197,93.915,1.301,29.352,11268.000,344.942,106.499,119.263,46.957,61.098,53.518,25.672,9013.286,0.769,10.563,15.759,0.760,0.872,0.791,0.921,2360.000,11476.072,0.776,0.769,1.254,0.012,0.893,0.797,8533.324,13.860,2.448,50.451,2631.853,757631,0.999,0.007,9.218E-5,185.661,0.971,0.258,0.828,254.991,15.968,0.629,0.082,0.286,3.894,0.080,0.283,3.810,85.051,0.001,0.054,254.913,4.092,254.991,0.629
15,8342,2774.000,36.756,0,85,208,795.622,222.911,796.263,215.649,348.978,741,178,117,89,119.525,88.863,170.587,0.861,121.462,700470.000,0.000,0.223,-0.943,0,700470.000,744,193,157.235,89.000,1.345,0.743,0.982,Test,348.978,121.462,89.000,1.365,28.559,10897.500,336.737,103.060,111.083,44.500,60.731,53.196,32.848,8490.242,0.733,9.282,14.599,0.720,0.848,0.765,0.965,2555.500,10810.112,0.772,0.733,1.162,0.038,0.928,0.861,7993.022,28.076,3.688,27.786,776.332,710184,0.997,0.019,2.091E-4,187.529,0.971,0.269,0.837,254.965,15.968,1.055,0.231,0.480,6.354,0.205,0.453,5.653,85.134,0.014,0.384,254.770,6.325,254.965,1.055
16,8200,2723.000,31.101,0,85,180,180.501,223.433,180.899,217.040,359.220,126,179,117,88,117.465,88.882,177.176,0.799,118.697,713009.000,0.000,0.038,-0.731,0,713009.000,126,241,9.700,88.000,1.322,0.757,0.980,Test,359.220,118.697,88.000,1.349,29.634,11050.500,333.053,102.179,114.343,44.000,59.349,52.952,26.762,8203.754,0.741,10.236,15.736,0.741,0.861,0.742,0.927,2850.500,10445.344,0.785,0.741,1.252,0.004,0.894,0.799,7840.780,23.539,1.049,90.537,8195.000,697095,1.000,0.002,1.693E-5,190.776,0.970,0.264,0.836,254.996,15.969,0.375,0.020,0.143,1.855,0.018,0.135,1.656,85.012,0.001,0.110,254.979,1.922,254.996,0.375
17,11165,3712.000,28.033,0,85,188,922.569,367.640,923.357,360.177,422.191,874,301,96,143,144.247,98.551,91.938,0.787,145.169,1093022.000,0.000,0.180,0.209,0,1093022.000,918,444,80.083,96.000,1.464,0.683,0.981,Test,422.191,145.169,96.000,1.512,35.189,16048.500,393.248,119.230,134.388,48.000,72.584,63.802,45.702,10945.475,0.661,9.438,15.965,0.675,0.821,0.696,0.931,4883.500,13936.211,0.801,0.661,1.270,0.053,0.887,0.787,10742.809,17.238,3.413,27.372,749.968,950420,0.997,0.019,1.791E-4,258.671,0.957,0.424,0.831,254.947,15.967,1.500,0.226,0.475,6.156,0.203,0.451,5.539,85.125,0.014,0.389,254.758,6.598,254.947,1.500
18,10965,3692.000,30.217,0,85,222,674.461,371.339,674.531,363.512,408.174,619,306,115,132,143.972,96.970,56.027,0.827,144.900,1023046.000,0.000,0.536,0.138,0,1023046.000,638,437,63.789,97.325,1.485,0.674,0.979,Test,408.174,144.900,97.325,1.489,32.009,14571.000,388.853,118.157,129.926,48.662,72.450,58.620,83.854,11075.962,0.672,6.402,15.194,0.665,0.815,0.753,0.953,3606.000,14102.353,0.778,0.672,1.209,0.022,0.909,0.827,10556.826,10.354,10.538,8.790,76.446,945177,0.974,0.165,0.002,272.023,0.944,0.558,0.863,254.340,15.948,5.987,2.194,1.481,19.194,2.065,1.437,18.058,86.200,0.312,7.197,252.409,22.675,254.340,5.987
19,10412,3465.000,30.946,0,85,205,59.998,373.154,61.402,366.683,403.789,3,311,116,121,135.268,98.005,50.099,0.802,137.877,976488.000,0.000,0.046,-0.165,0,976488.000,16,432,55.042,98.440,1.380,0.725,0.980,Test,403.789,137.877,98.440,1.401,31.711,13735.500,376.849,115.139,128.530,49.220,68.938,56.985,59.856,10659.906,0.714,7.366,15.659,0.697,0.835,0.758,0.933,3323.500,13572.614,0.767,0.714,1.246,0.016,0.896,0.802,10008.211,6.235,4.378,22.570,513.353,887058,0.996,0.028,2.946E-4,263.885,0.947,0.550,0.862,254.912,15.966,2.072,0.350,0.591,7.804,0.326,0.571,7.276,85.196,0.037,1.426,254.607,8.798,254.914,2.007
20,10553,3513.000,30.911,0,85,209,184.866,372.895,185.533,364.098,390.475,126,312,117,120,132.636,101.303,129.780,0.870,134.833,883887.000,0.000,0.295,-0.207,0,883887.000,152,317,122.276,102.450,1.309,0.764,0.982,Test,390.475,134.833,102.450,1.316,34.221,14495.500,375.495,115.916,124.292,51.225,67.417,56.889,38.639,10849.225,0.760,9.152,14.448,0.739,0.860,0.728,0.962,3942.500,13813.663,0.764,0.760,1.150,0.040,0.933,0.870,10162.525,7.143,4.783,20.359,416.881,899502,0.995,0.034,3.516E-4,260.675,0.948,0.551,0.859,254.911,15.966,1.912,0.417,0.646,8.401,0.382,0.618,7.698,85.237,0.021,0.446,254.552,9.019,254.911,1.912
21,10232,3400.000,27.584,0,85,227,308.722,372.169,309.175,365.480,388.032,249,312,117,119,133.541,97.556,134.427,0.854,134.469,891839.000,0.000,-0.284,-0.049,0,891839.000,265,325,137.411,96.167,1.369,0.731,0.979,Test,388.032,134.469,96.167,1.398,33.597,14193.000,372.641,114.139,123.514,48.083,67.235,56.156,53.647,10156.335,0.715,7.667,14.715,0.720,0.849,0.721,0.960,3961.000,12931.448,0.791,0.715,1.171,0.402,0.924,0.854,9843.968,15.423,2.918,40.890,1731.101,870482,0.999,0.010,1.309E-4,266.310,0.946,0.554,0.861,254.981,15.968,1.046,0.127,0.357,4.914,0.115,0.339,4.440,85.074,0.056,3.491,254.871,4.959,254.981,1.046
22,8283,2750.000,30.907,0,85,157,428.173,369.336,427.891,362.747,345.563,372,328,117,88,119.652,88.141,12.846,0.872,122.430,704537.000,0.000,-0.053,-0.940,0,704537.000,373,390,20.063,88.000,1.358,0.737,0.983,Test,345.563,122.430,88.000,1.391,44.515,17121.500,334.682,102.695,109.996,44.000,61.215,53.044,23.617,8461.725,0.719,10.915,14.417,0.704,0.839,0.484,0.969,8838.500,10773.802,0.769,0.719,1.147,0.009,0.934,0.872,7937.437,20.298,1.103,64.350,4139.786,704197,1.000,0.003,1.872E-5,278.801,0.942,0.566,0.864,254.976,15.968,1.540,0.039,0.197,2.494,0.037,0.192,2.362,85.017,0.018,1.222,254.942,3.706,254.977,1.468
