 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
11,5200,1726.000,33.711,0,85,85,923.543,42.857,924.425,38.219,275.037,883,5,81,75,84.104,78.722,174.859,0.864,86.452,602300.000,0,-0.749,0.468,0,602300.000,889,17,138.752,75.000,1.068,0.936,0.977,Test,275.037,86.452,75.000,1.153,19.908,5407.000,262.444,81.369,87.547,37.500,43.226,41.588,1.675,5092.461,0.868,32.134,14.547,0.886,0.941,0.962,0.954,207.000,6483.922,0.802,0.868,1.158,0.030,0.929,0.864,4924.963,17.028,0.000,NaN,NaN,442000,1.000,-0.000,0.000,355.116,0.921,0.079,0.689,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
12,5116,1698.000,30.716,0,85,85,42.949,128.458,44.440,123.492,270.593,4,89,80,79,82.332,79.118,27.214,0.878,85.000,431500.000,0,-0.007,1.154,0,431500.000,24,167,61.928,79.000,1.041,0.961,0.975,Test,270.593,85.000,79.000,1.076,23.656,6317.000,259.433,80.709,86.132,39.500,42.500,40.631,1.854,5273.949,0.929,29.842,14.312,0.902,0.950,0.810,0.959,1201.000,6715.000,0.762,0.929,1.139,0.042,0.937,0.878,4845.407,36.241,0.000,NaN,NaN,434860,1.000,-0.000,0.000,490.211,0.923,0.320,0.783,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
13,4965,1648.000,30.228,0,85,85,219.486,129.706,218.634,124.973,265.865,182,89,76,79,81.257,77.798,73.995,0.883,84.404,442838.000,0,-0.162,1.178,0,442838.000,185,155,36.327,76.000,1.044,0.957,0.975,Test,265.865,84.404,76.000,1.111,23.239,6162.000,256.088,79.509,84.627,38.000,42.202,40.303,1.922,5038.084,0.900,29.068,14.236,0.887,0.942,0.806,0.963,1197.000,6414.688,0.774,0.900,1.133,0.051,0.940,0.883,4699.135,2.803,0.000,NaN,NaN,422025,1.000,-0.000,0.000,504.364,0.922,0.308,0.776,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
14,5126,1701.000,28.925,0,85,85,306.791,129.329,307.812,123.728,277.380,269,89,77,79,82.282,79.320,92.491,0.837,87.321,408062.000,0,-0.195,0.843,0,408062.000,277,97,129.890,77.000,1.037,0.964,0.974,Test,277.380,87.321,77.000,1.134,22.437,6155.000,260.623,80.788,88.293,38.500,43.661,41.218,1.172,5280.810,0.882,38.067,15.010,0.856,0.925,0.833,0.940,1029.000,6723.736,0.762,0.882,1.194,0.050,0.915,0.837,4848.620,7.028,0.000,NaN,NaN,435710,1.000,-0.000,0.000,467.738,0.927,0.313,0.779,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
15,5169,1716.000,28.773,0,85,85,483.074,128.607,484.022,123.296,280.350,444,89,78,79,82.211,80.054,125.830,0.826,87.983,419892.000,0,-0.061,1.518,0,419892.000,461,90,121.522,78.000,1.027,0.974,0.973,Test,280.350,87.983,78.000,1.128,19.860,5489.500,261.827,81.126,89.238,39.000,43.991,41.116,1.496,5389.929,0.887,33.610,15.205,0.850,0.922,0.942,0.934,320.500,6862.670,0.753,0.887,1.210,0.128,0.909,0.826,4888.650,16.095,0.000,NaN,NaN,439365,1.000,-0.000,0.000,474.122,0.926,0.319,0.781,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
16,4979,1653.000,29.952,0,85,85,571.603,127.701,572.799,123.252,267.421,531,89,81,79,80.853,78.407,141.282,0.875,83.259,498711.000,0,-0.515,0.754,0,498711.000,555,90,114.102,78.489,1.031,0.970,0.973,Test,267.421,83.259,78.489,1.061,19.735,5162.000,255.587,79.621,85.123,39.244,41.629,39.881,1.539,5132.479,0.943,32.150,14.363,0.915,0.956,0.965,0.956,183.000,6534.875,0.762,0.943,1.143,0.038,0.935,0.875,4711.579,8.051,0.000,NaN,NaN,423215,1.000,-0.000,0.000,465.937,0.926,0.344,0.788,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
17,5088,1704.000,39.687,0,85,247,836.332,128.498,837.580,122.165,275.765,796,89,80,78,82.174,78.836,142.968,0.841,86.313,433263.000,0,0.844,2.000,0,433263.000,808,97,133.122,78.000,1.042,0.959,0.971,Test,275.765,86.313,78.000,1.107,20.471,5551.000,259.324,80.488,87.779,39.000,43.157,40.734,1.725,5287.649,0.904,31.011,14.946,0.870,0.933,0.917,0.940,463.000,6732.444,0.756,0.904,1.189,0.040,0.917,0.841,4812.235,16.216,10.568,14.244,201.591,436250,0.990,0.065,0.002,461.798,0.927,0.344,0.790,254.953,15.967,1.382,1.192,1.092,16.977,1.077,1.038,15.341,85.741,0.205,3.284,253.901,15.658,254.966,0.842
18,4991,1657.000,31.910,0,85,85,923.326,128.477,924.845,122.872,274.350,885,89,77,79,81.641,77.838,72.551,0.833,85.563,465945.000,0,-0.404,0.085,0,465945.000,897,161,45.474,76.736,1.049,0.953,0.966,Test,274.350,85.563,76.736,1.115,19.715,5299.500,258.018,79.717,87.328,38.368,42.781,40.296,1.531,5156.721,0.897,32.571,15.081,0.868,0.932,0.942,0.940,308.500,6565.741,0.760,0.897,1.200,0.246,0.913,0.833,4716.650,8.064,0.000,NaN,NaN,424235,1.000,-0.000,0.000,468.519,0.926,0.331,0.784,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
19,4466,1495.000,32.082,0,85,250,394.591,128.350,395.934,123.261,277.078,360,90,71,77,78.268,72.652,93.990,0.731,81.320,338874.000,0,1.473,4.919,0,338874.000,364,101,134.502,71.000,1.077,0.928,0.964,Test,277.078,81.320,71.000,1.145,21.135,5399.500,244.434,75.407,88.197,35.500,40.660,38.242,1.004,4534.689,0.873,38.166,17.190,0.860,0.927,0.827,0.882,933.500,5773.745,0.774,0.873,1.368,0.068,0.855,0.731,4188.922,9.709,10.335,14.576,211.352,382775,0.991,0.062,0.002,506.171,0.922,0.294,0.770,254.914,15.966,1.866,1.128,1.062,16.430,1.084,1.041,15.794,85.709,0.234,4.120,253.896,16.094,254.951,0.993
20,4852,1611.000,31.427,0,85,197,659.523,127.446,661.085,122.747,262.593,619,90,82,75,81.947,75.387,162.277,0.884,85.440,432059.000,0,-0.314,0.979,0,432059.000,619,111,159.444,75.000,1.087,0.920,0.971,Test,262.593,85.440,75.000,1.139,18.779,5040.500,252.763,78.599,83.586,37.500,42.720,39.745,1.872,5032.834,0.878,29.051,14.212,0.846,0.920,0.963,0.963,188.500,6408.003,0.757,0.878,1.131,0.037,0.940,0.884,4589.407,10.970,1.608,69.635,4847.000,412532,1.000,0.003,3.976E-5,466.412,0.926,0.340,0.787,254.984,15.968,1.120,0.042,0.205,2.929,0.043,0.209,3.029,85.023,0.028,1.952,254.956,3.072,254.991,0.632
