 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
156,516,171.000,43.180,0,85,85,294.403,399.109,294.042,396.916,89.598,283,385,23,28,31.519,20.844,119.871,0.808,33.838,65751.000,0,-0.434,-0.566,0,65751.000,285,385,124.160,22.361,1.512,0.661,0.956,Test,89.598,33.838,22.361,1.513,21.377,2272.500,86.876,25.632,28.520,11.180,16.919,12.934,4.939,594.262,0.661,5.820,15.558,0.574,0.757,0.227,0.970,1756.500,756.637,0.682,0.661,1.238,0.153,0.899,0.808,426.402,1.788,0.000,NaN,NaN,43860,1.000,-0.000,0.000,729.334,0.855,0.488,0.766,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
157,504,167.000,41.556,0,85,85,77.208,398.663,76.447,396.554,86.426,65,386,25,25,29.966,21.415,133.502,0.848,32.558,57809.000,0,-0.734,-0.134,0,57809.000,66,387,132.510,22.600,1.399,0.715,0.958,Test,86.426,32.558,22.600,1.441,27.786,2842.000,85.198,25.332,27.510,11.300,16.279,12.469,3.782,577.898,0.694,6.412,14.820,0.605,0.778,0.177,0.986,2338.000,735.803,0.685,0.694,1.179,1.425,0.921,0.848,417.574,0.396,0.000,NaN,NaN,42840,1.000,-0.000,0.000,723.469,0.853,0.492,0.768,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
158,481,159.000,30.053,0,85,85,139.026,399.253,139.124,398.391,86.912,127,386,25,26,30.020,20.400,134.475,0.800,32.558,69915.000,0,-0.980,1.803,0,69915.000,128,387,132.510,21.920,1.472,0.680,0.930,Test,86.912,32.558,21.920,1.485,12.602,1289.000,83.944,24.747,27.665,10.960,16.279,12.195,3.361,560.518,0.673,6.652,15.704,0.578,0.760,0.373,0.966,808.000,713.674,0.674,0.673,1.250,0.095,0.895,0.800,394.088,0.254,0.000,NaN,NaN,40885,1.000,-0.000,0.000,701.217,0.855,0.506,0.772,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
159,509,169.000,38.459,0,85,85,231.909,398.307,232.179,396.285,84.527,221,386,23,26,29.570,21.917,55.286,0.895,32.802,54134.000,0,-0.287,0.034,0,54134.000,222,412,52.431,23.000,1.349,0.741,0.976,Test,84.527,32.802,23.000,1.426,33.153,3416.500,86.093,25.457,26.906,11.500,16.401,12.708,3.340,592.548,0.701,6.954,14.037,0.602,0.776,0.149,1.019,2907.500,754.456,0.675,0.701,1.117,1.202,0.946,0.895,424.473,3.300,0.000,NaN,NaN,43265,1.000,-0.000,0.000,751.808,0.846,0.497,0.773,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
160,482,160.000,39.620,0,85,85,386.967,398.427,387.174,396.925,87.012,375,386,24,25,29.762,20.620,133.232,0.800,32.558,57795.000,0,-0.498,-0.158,0,57795.000,376,386,132.510,22.600,1.443,0.693,0.942,Test,87.012,32.558,22.600,1.441,31.418,3213.500,84.407,24.773,27.697,11.300,16.279,11.910,4.030,577.898,0.694,5.933,15.708,0.579,0.761,0.150,0.970,2731.500,735.803,0.655,0.694,1.250,1.973,0.894,0.800,394.988,3.124,0.000,NaN,NaN,40970,1.000,-0.000,0.000,836.803,0.834,0.469,0.747,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
161,467,155.000,35.923,0,85,85,418.249,398.646,418.366,397.176,81.355,406,387,24,23,27.078,21.959,135.970,0.887,30.480,55799.000,0,-0.508,-0.477,0,55799.000,408,387,131.009,23.000,1.233,0.811,0.957,Test,81.355,30.480,23.000,1.325,33.388,3197.000,81.836,24.384,25.896,11.500,15.240,12.086,2.165,550.587,0.755,8.213,14.173,0.640,0.800,0.146,1.006,2730.000,701.029,0.666,0.755,1.128,1.669,0.942,0.887,385.645,7.066,0.000,NaN,NaN,39695,1.000,-0.000,0.000,750.667,0.849,0.492,0.760,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
162,408,135.000,30.403,0,85,85,448.431,398.275,448.557,397.479,78.527,438,387,22,23,26.942,19.281,53.084,0.831,30.480,66771.000,0,-1.652,2.717,0,66771.000,439,410,48.991,21.213,1.397,0.716,0.938,Test,78.527,30.480,21.213,1.437,28.792,2757.000,78.173,22.792,24.996,10.607,15.240,11.225,2.980,507.813,0.696,6.502,15.114,0.559,0.748,0.148,0.995,2349.000,646.568,0.631,0.696,1.203,1.446,0.912,0.831,329.473,0.511,0.000,NaN,NaN,34680,1.000,-0.000,0.000,834.689,0.829,0.500,0.771,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
163,377,125.000,41.812,0,85,85,201.285,398.439,201.286,397.266,76.770,189,389,25,19,27.537,17.431,24.586,0.804,28.653,52737.000,0,-0.604,0.138,0,52737.000,189,406,29.249,18.610,1.580,0.633,0.938,Test,76.770,28.653,18.610,1.540,30.394,2736.000,75.049,21.909,24.437,9.305,14.327,10.667,4.788,418.791,0.649,4.875,15.633,0.585,0.765,0.138,0.978,2359.000,533.221,0.707,0.649,1.244,0.128,0.897,0.804,300.230,0.523,0.000,NaN,NaN,32045,1.000,-0.000,0.000,761.109,0.853,0.459,0.740,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
164,322,106.000,47.111,0,85,85,263.450,398.205,263.199,396.963,74.184,251,390,25,16,25.764,15.913,171.781,0.735,26.000,43308.000,0,-0.687,-0.034,0,43308.000,252,392,157.380,16.000,1.619,0.618,0.931,Test,74.184,26.000,16.000,1.625,25.722,2101.000,70.030,20.248,23.613,8.000,13.000,10.399,3.395,326.726,0.615,5.644,17.091,0.606,0.779,0.153,0.944,1779.000,416.000,0.774,0.615,1.360,0.044,0.857,0.735,247.816,4.709,0.000,NaN,NaN,27370,1.000,-0.000,0.000,747.147,0.847,0.492,0.768,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
165,363,120.000,43.487,0,85,85,325.227,398.858,325.521,397.344,69.698,314,390,23,18,24.486,18.876,12.309,0.939,25.554,43000.000,0,-0.810,-0.293,0,43000.000,314,405,30.579,18.000,1.297,0.771,0.968,Test,69.698,25.554,18.000,1.420,38.677,3105.000,71.494,21.499,22.186,9.000,12.777,11.303,1.042,361.259,0.704,11.075,13.383,0.708,0.841,0.117,1.026,2742.000,459.970,0.789,0.704,1.065,1.322,0.969,0.939,293.302,7.881,0.000,NaN,NaN,30855,1.000,-0.000,0.000,717.019,0.853,0.503,0.776,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
