 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
36,2187,736.000,43.915,0,85,205,672.810,191.843,672.522,187.265,177.882,644,170,56,44,59.513,46.789,2.784,0.869,60.836,183217.000,0,0.539,-0.493,0,183217.000,644,183,154.699,44.000,1.272,0.786,0.978,Test,177.882,60.836,44.000,1.383,23.713,4532.000,174.426,52.769,56.622,22.000,30.418,27.718,4.146,2102.336,0.723,13.613,14.468,0.752,0.867,0.483,0.981,2345.000,2676.777,0.817,0.723,1.151,0.331,0.932,0.869,2009.118,15.080,11.460,9.259,84.142,188583,0.977,0.137,0.002,509.926,0.923,0.268,0.723,254.650,15.958,3.478,1.978,1.406,18.414,2.059,1.435,19.159,86.229,2.604,25.265,252.744,20.996,254.650,3.478
37,3206,1069.000,45.366,0,85,201,31.155,269.399,30.993,259.771,218.024,4,235,54,69,72.709,56.142,97.779,0.848,73.239,218326.000,0,0.912,-0.331,0,218326.000,15,237,124.992,54.000,1.295,0.772,0.973,Test,218.024,73.239,54.000,1.356,25.551,5879.000,210.593,63.891,69.399,27.000,36.620,33.351,5.991,3106.190,0.737,13.626,14.827,0.761,0.872,0.545,0.966,2673.000,3954.924,0.811,0.737,1.180,2.377,0.921,0.848,2987.976,36.399,6.473,15.174,229.749,273880,0.991,0.055,6.439E-4,603.906,0.897,0.426,0.740,254.744,15.961,3.973,0.758,0.871,11.461,0.780,0.883,11.781,85.427,0.900,14.662,254.011,14.954,254.744,3.973
38,3086,1027.000,39.567,0,85,186,158.529,271.087,158.934,261.423,214.853,133,235,52,69,72.641,54.091,86.653,0.840,74.324,182670.000,0,1.054,0.356,0,182670.000,140,303,66.194,52.000,1.343,0.745,0.979,Test,214.853,74.324,52.000,1.429,22.553,5266.000,206.838,62.683,68.390,26.000,37.162,32.954,8.060,3035.429,0.700,11.607,14.958,0.711,0.843,0.586,0.963,2180.000,3864.828,0.798,0.700,1.190,0.207,0.917,0.840,2871.147,21.048,4.418,19.902,398.693,263001,0.995,0.034,3.000E-4,624.565,0.897,0.405,0.726,254.786,15.962,4.331,0.429,0.655,8.423,0.457,0.676,8.958,85.224,0.507,10.130,254.412,11.546,254.814,3.713
39,3025,1014.000,45.830,0,85,201,223.155,271.513,223.949,263.009,213.338,197,235,53,69,71.172,54.116,88.088,0.835,74.847,221851.000,0,0.768,-0.473,0,221851.000,206,304,67.203,53.000,1.315,0.760,0.970,Test,213.338,74.847,53.000,1.412,21.258,4998.500,206.059,62.061,67.908,26.500,37.423,32.237,10.329,3115.568,0.708,10.030,15.046,0.688,0.829,0.605,0.966,1973.500,3966.865,0.763,0.708,1.197,0.222,0.914,0.835,2811.662,23.822,9.153,10.998,119.961,259642,0.984,0.104,0.001,640.644,0.892,0.419,0.734,254.546,15.955,5.077,1.437,1.199,15.767,1.511,1.229,16.565,85.831,1.978,21.684,253.164,20.127,254.546,5.077
40,2819,936.000,33.219,0,85,206,480.423,268.817,480.687,264.816,204.309,452,235,55,68,68.230,52.605,111.063,0.849,69.051,295418.000,0,0.119,-0.518,0,295418.000,478,303,79.992,52.324,1.297,0.771,0.971,Test,204.309,69.051,52.324,1.320,17.711,3842.000,197.129,59.910,65.033,26.162,34.525,30.078,11.025,2837.650,0.758,9.058,14.807,0.753,0.868,0.734,0.965,1023.000,3613.008,0.780,0.758,1.178,0.085,0.921,0.849,2614.691,6.000,3.005,37.822,1436.333,239840,0.999,0.009,1.388E-4,666.953,0.885,0.438,0.747,254.968,15.968,1.244,0.141,0.376,5.304,0.131,0.361,4.903,85.080,0.018,0.666,254.840,5.993,254.968,1.244
41,3127,1038.000,32.038,0,85,85,96.180,268.609,96.601,264.765,212.853,68,236,56,66,71.069,56.022,109.826,0.867,74.202,360642.000,0,-0.183,-0.730,0,360642.000,72,240,127.333,55.246,1.269,0.788,0.975,Test,212.853,74.202,55.246,1.343,25.904,6038.500,207.154,63.098,67.753,27.623,37.101,32.217,10.300,3219.642,0.745,10.039,14.489,0.723,0.850,0.518,0.973,2911.500,4099.375,0.763,0.745,1.153,0.088,0.931,0.867,2914.147,4.928,0.000,NaN,NaN,265795,1.000,-0.000,0.000,627.934,0.891,0.441,0.746,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
42,2700,929.000,54.645,0,85,211,543.140,266.511,543.613,259.291,200.652,516,237,55,64,65.807,52.240,59.733,0.843,68.118,241688.000,0,0.230,-1.352,0,241688.000,521,291,49.764,53.628,1.260,0.794,0.962,Test,200.652,68.118,53.628,1.270,25.299,5414.000,194.053,58.632,63.869,26.814,34.059,29.546,10.432,2869.041,0.787,9.148,14.912,0.741,0.861,0.499,0.967,2714.000,3652.977,0.739,0.787,1.187,0.037,0.918,0.843,2499.348,4.830,17.737,5.522,28.691,237951,0.940,0.337,0.005,636.710,0.890,0.436,0.745,253.462,15.920,8.903,5.407,2.325,30.589,5.517,2.349,31.202,88.129,5.537,36.237,248.267,38.081,253.462,8.903
43,2456,816.000,42.467,0,85,196,286.571,267.807,285.546,261.920,192.066,260,239,56,60,63.579,49.184,133.153,0.837,67.082,189046.000,0,0.653,-0.577,0,189046.000,267,239,116.565,50.205,1.293,0.774,0.963,Test,192.066,67.082,50.205,1.336,20.608,4343.000,186.150,55.920,61.137,25.102,33.541,27.578,12.032,2645.084,0.748,7.951,15.020,0.695,0.834,0.566,0.969,1887.000,3367.826,0.729,0.748,1.195,0.126,0.915,0.837,2263.934,17.532,3.096,35.028,1225.607,208977,0.998,0.010,1.474E-4,648.401,0.888,0.447,0.752,254.968,15.968,1.116,0.151,0.388,5.278,0.146,0.382,5.124,85.088,0.108,5.093,254.828,6.035,254.968,1.116
44,2744,915.000,41.515,0,85,193,416.940,268.607,417.503,262.956,199.196,389,239,54,61,64.618,54.068,114.133,0.869,68.015,225147.000,0,0.554,-0.624,0,225147.000,389,248,138.576,54.000,1.195,0.837,0.969,Test,199.196,68.015,54.000,1.260,27.797,5939.500,194.098,59.108,63.406,27.000,34.007,29.913,7.845,2884.606,0.794,10.680,14.460,0.755,0.869,0.462,0.974,3195.500,3672.794,0.747,0.794,1.151,0.293,0.932,0.869,2544.804,25.829,6.473,15.095,226.612,234415,0.991,0.055,6.439E-4,611.805,0.896,0.424,0.743,254.770,15.962,3.553,0.738,0.859,11.143,0.778,0.882,11.751,85.429,0.968,15.240,254.068,14.098,254.770,3.553
45,2617,923.000,54.190,0,85,217,608.160,268.031,608.527,260.029,198.267,580,239,56,59,66.935,49.781,57.050,0.837,70.178,203152.000,0,0.842,-0.717,0,203152.000,585,294,49.044,51.226,1.345,0.744,0.969,Test,198.267,70.178,51.226,1.370,26.346,5808.500,190.721,57.724,63.110,25.613,35.089,28.560,13.382,2823.491,0.730,7.807,15.021,0.677,0.823,0.451,0.962,3191.500,3594.980,0.728,0.730,1.195,0.279,0.915,0.837,2418.733,7.914,22.861,4.086,14.905,236437,0.898,0.551,0.008,595.966,0.892,0.478,0.770,252.300,15.884,11.938,9.156,3.026,39.035,9.586,3.096,40.833,90.347,10.169,47.923,243.542,48.794,252.311,11.873
