 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
34,331,110.000,26.817,0,85,138,41.310,67.615,42.214,66.460,66.627,32,58,19,19,21.033,20.037,130.624,0.937,23.431,12084.000,0,1.080,0.917,0,12084.000,33,59,129.806,19,1.050,0.953,0.974,Test,66.627,23.431,19,1.233,9.347,688.000,68.391,20.529,21.208,9.500,11.715,10.966,0.624,349.647,0.811,13.881,13.412,0.768,0.876,0.481,1.026,357.000,445.184,0.744,0.811,1.067,0.300,0.968,0.937,264.373,9.142,2.913,18.111,326.003,28188,0.994,0.030,1.305E-4,111.582,0.062,0.005,0.257,254.592,15.956,7.420,0.441,0.664,8.025,0.444,0.666,8.080,85.159,0.390,7.090,254.369,11.488,254.674,5.936
35,320,106.000,24.078,0,85,85,68.997,67.106,69.150,65.330,66.042,60,58,19,19,20.751,19.635,48.393,0.922,23.431,12310.000,0,0.368,-0.370,0,12310.000,60,75,39.806,19,1.057,0.946,0.967,Test,66.042,23.431,19,1.233,9.618,708.000,67.427,20.185,21.022,9.500,11.715,10.764,0.506,349.647,0.811,15.139,13.630,0.742,0.861,0.452,1.021,388.000,445.184,0.719,0.811,1.085,0.282,0.960,0.922,253.958,4.934,0.000,NaN,NaN,27200,1.000,-0.000,0.000,114.029,0.019,0.006,0.247,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
36,340,112.000,21.346,0,85,85,97.518,67.321,97.661,65.139,68.042,88,58,20,19,21.603,20.039,23.106,0.923,23.601,11718.000,0,0.431,-0.138,0,11718.000,88,75,36.384,19,1.078,0.928,0.969,Test,68.042,23.601,19,1.242,9.819,728.000,69.430,20.806,21.658,9.500,11.800,10.917,0.478,352.185,0.805,15.790,13.617,0.777,0.882,0.467,1.020,388.000,448.416,0.758,0.805,1.084,1.090,0.961,0.923,271.958,9.422,0.000,NaN,NaN,28900,1.000,-0.000,0.000,119.872,0.138,0.005,0.263,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
37,305,101.000,26.172,0,85,85,126.064,67.195,125.569,65.147,64.042,117,58,18,19,20.159,19.264,93.926,0.935,22.204,12212.000,0,0.477,-0.441,0,12212.000,119,58,125.838,18,1.046,0.956,0.970,Test,64.042,22.204,18,1.234,9.913,691.500,65.420,19.706,20.385,9.000,11.102,10.285,0.286,313.896,0.811,19.233,13.447,0.788,0.888,0.441,1.022,386.500,399.665,0.763,0.811,1.070,0.065,0.967,0.935,240.958,6.505,0.000,NaN,NaN,25925,1.000,-0.000,0.000,116.155,0.025,0.006,0.248,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
38,297,98.000,27.815,0,85,85,152.806,67.022,152.436,64.909,62.870,144,58,18,19,19.835,19.065,107.284,0.944,21.401,13832.000,0,0.056,-1.065,0,13832.000,145,59,127.405,18,1.040,0.961,0.961,Test,62.870,21.401,18,1.189,9.341,628.000,64.452,19.446,20.012,9.000,10.700,10.123,0.470,302.549,0.841,14.771,13.309,0.826,0.909,0.473,1.025,331.000,385.217,0.771,0.841,1.059,1.795,0.972,0.944,234.130,4.153,0.000,NaN,NaN,25245,1.000,-0.000,0.000,113.300,0.044,0.006,0.246,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
39,304,100.000,25.234,0,85,85,181.431,67.322,181.500,65.039,63.799,173,58,17,19,20.793,18.615,92.250,0.939,23.022,13695.000,0,0.074,-1.237,0,13695.000,174,58,124.380,17,1.117,0.895,0.981,Test,63.799,23.022,17,1.354,9.499,687.000,66.193,19.674,20.308,8.500,11.511,10.736,0.302,307.381,0.738,19.520,13.389,0.730,0.855,0.443,1.038,383.000,391.369,0.777,0.738,1.065,0.459,0.969,0.939,240.201,6.232,0.000,NaN,NaN,25840,1.000,-0.000,0.000,117.102,0.004,0.006,0.247,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
40,312,103.000,22.807,0,85,85,208.859,67.090,209.081,65.423,64.284,200,58,19,19,20.718,19.174,48.852,0.949,22.472,14486.000,0,0.210,-0.962,0,14486.000,203,77,57.724,19,1.081,0.925,0.972,Test,64.284,22.472,19,1.183,9.887,698.000,66.271,19.931,20.462,9.500,11.236,10.426,0.483,335.343,0.845,14.999,13.245,0.787,0.887,0.447,1.031,386.000,426.972,0.731,0.845,1.054,0.195,0.974,0.949,247.716,11.513,0.000,NaN,NaN,26520,1.000,-0.000,0.000,116.088,0.151,0.006,0.263,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
41,318,105.000,29.895,0,85,85,238.019,66.774,238.028,64.479,65.698,228,58,20,19,21.938,18.456,146.395,0.926,24.083,15277.000,0,0.043,-1.336,0,15277.000,228,59,138.366,19,1.189,0.841,0.959,Test,65.698,24.083,19,1.268,9.364,708.500,67.064,20.122,20.912,9.500,12.042,10.279,0.989,359.383,0.789,10.335,13.573,0.698,0.836,0.449,1.021,390.500,457.581,0.695,0.789,1.080,0.991,0.962,0.926,252.302,2.162,0.000,NaN,NaN,27030,1.000,-0.000,0.000,154.746,0.071,0.005,0.259,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
42,298,98.000,29.306,0,85,85,265.138,67.537,264.810,65.403,62.527,256,58,19,19,21.180,17.914,136.105,0.958,22.472,13387.000,0,0.198,-1.062,0,13387.000,256,61,147.724,19,1.182,0.846,0.957,Test,62.527,22.472,19,1.183,8.109,572.500,64.278,19.479,19.903,9.500,11.236,9.830,0.988,335.343,0.845,9.891,13.120,0.751,0.867,0.521,1.028,274.500,426.972,0.698,0.845,1.044,0.046,0.979,0.958,235.473,3.317,0.000,NaN,NaN,25330,1.000,-0.000,0.000,152.185,0.080,0.005,0.255,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
43,289,95.000,23.447,0,85,85,293.535,67.538,293.085,65.337,62.627,285,58,17,19,20.444,17.999,87.044,0.926,21.954,10973.000,0,0.637,-0.035,0,10973.000,288,58,120.069,17,1.136,0.880,0.962,Test,62.627,21.954,17,1.291,8.982,619.500,64.066,19.182,19.935,8.500,10.977,9.985,0.947,293.131,0.774,10.262,13.572,0.763,0.874,0.467,1.023,330.500,373.226,0.774,0.774,1.080,0.203,0.962,0.926,226.373,5.098,0.000,NaN,NaN,24565,1.000,-0.000,0.000,126.766,0.138,0.006,0.268,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
44,300,99.000,25.541,0,85,85,321.023,67.290,321.309,65.130,63.456,312,58,18,19,20.553,18.584,113.320,0.936,22.204,10170.000,0,0.893,0.014,0,10170.000,315,58,125.838,18,1.106,0.904,0.965,Test,63.456,22.204,18,1.234,9.447,659.000,64.777,19.544,20.199,9.000,11.102,10.063,0.505,313.896,0.811,14.166,13.422,0.775,0.880,0.455,1.021,359.000,399.665,0.751,0.811,1.068,1.691,0.968,0.936,236.544,6.958,0.000,NaN,NaN,25500,1.000,-0.000,0.000,149.524,0.103,0.005,0.255,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
45,282,93.000,25.048,0,85,85,349.436,67.191,349.308,65.337,60.870,341,58,17,19,20.055,17.903,81.607,0.956,21.095,8075.000,0,1.251,0.867,0,8075.000,344,76,58.570,17,1.120,0.893,0.967,Test,60.870,21.095,17,1.241,9.212,610.500,62.605,18.949,19.376,8.500,10.548,9.823,0.347,281.656,0.806,16.668,13.139,0.807,0.898,0.462,1.029,328.500,358.615,0.786,0.806,1.046,0.139,0.978,0.956,221.130,5.910,0.000,NaN,NaN,23970,1.000,-0.000,0.000,126.194,0.128,0.006,0.266,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
46,339,112.000,26.625,0,85,85,377.975,67.521,378.097,66.692,66.870,368,58,20,19,21.392,20.178,8.547,0.953,23.022,14376.000,0,0.192,-0.954,0,14376.000,369,75,34.380,19,1.060,0.943,0.971,Test,66.870,23.022,19,1.212,9.236,668.000,68.456,20.776,21.285,9.500,11.511,10.826,0.886,343.543,0.825,11.504,13.191,0.814,0.902,0.507,1.024,329.000,437.413,0.775,0.825,1.050,0.084,0.976,0.953,272.130,7.468,0.000,NaN,NaN,28815,1.000,-0.000,0.000,353.450,0.858,0.013,0.349,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
47,350,116.000,24.834,0,85,149,405.803,67.489,405.805,65.658,68.627,396,58,20,19,21.942,20.310,154.365,0.934,24.207,17446.000,0,0.080,0.060,0,17446.000,398,58,128.290,19,1.080,0.926,0.975,Test,68.627,24.207,19,1.274,10.059,765.000,70.391,21.110,21.845,9.500,12.104,11.357,0.654,361.237,0.785,14.044,13.456,0.760,0.872,0.458,1.026,415.000,459.941,0.761,0.785,1.071,0.286,0.966,0.934,281.373,9.474,3.421,18.628,345.003,29814,0.994,0.028,1.799E-4,422.879,0.853,0.015,0.354,254.677,15.959,6.040,0.451,0.672,8.445,0.420,0.648,7.857,85.183,0.280,5.238,254.343,12.294,254.723,5.185
48,305,101.000,33.003,0,85,85,433.133,67.238,432.302,64.777,63.456,424,58,18,19,20.461,18.979,113.635,0.952,22.472,13771.000,0,0.402,-1.002,0,13771.000,427,58,122.276,18,1.078,0.928,0.970,Test,63.456,22.472,18,1.248,9.384,662.500,65.398,19.706,20.199,9.000,11.236,10.241,0.404,317.693,0.801,16.119,13.202,0.769,0.877,0.460,1.031,357.500,404.500,0.754,0.801,1.051,0.145,0.976,0.952,241.544,6.436,0.000,NaN,NaN,25925,1.000,-0.000,0.000,158.163,0.769,0.005,0.287,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
49,290,96.000,33.051,0,85,141,13.279,93.566,12.729,91.663,61.698,4,85,19,18,20.401,18.099,155.095,0.957,21.954,12957.000,0,0.456,-0.750,0,12957.000,4,87,149.931,18,1.127,0.887,0.962,Test,61.698,21.954,18,1.220,11.149,769.000,63.514,19.216,19.639,9.000,10.977,9.898,0.544,310.374,0.820,13.414,13.127,0.766,0.875,0.377,1.029,479.000,395.181,0.734,0.820,1.045,0.152,0.978,0.957,228.302,3.432,3.288,16.941,285.003,24706,0.993,0.033,1.663E-4,362.864,0.893,0.023,0.393,254.569,15.955,7.340,0.514,0.717,8.750,0.493,0.702,8.397,85.192,0.393,6.694,254.231,13.095,254.634,6.225
50,291,96.000,24.744,0,85,85,41.232,93.943,41.194,92.424,63.456,32,85,18,19,21.746,17.038,132.748,0.908,24.207,11485.000,0,0.662,-0.042,0,11485.000,33,85,128.290,18,1.276,0.783,0.957,Test,63.456,24.207,18,1.345,10.703,814.000,64.936,19.249,20.199,9.000,12.104,9.874,2.036,342.225,0.744,6.919,13.837,0.632,0.795,0.357,1.023,523.000,435.734,0.668,0.744,1.101,1.387,0.953,0.908,227.544,8.000,0.000,NaN,NaN,24735,1.000,-0.000,0.000,361.390,0.854,0.013,0.344,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
51,312,103.000,24.085,0,85,85,97.843,93.712,97.399,92.249,64.870,88,85,20,18,21.216,18.724,3.185,0.932,22.361,15021.000,0,-0.096,-0.648,0,15021.000,88,88,153.435,18,1.133,0.883,0.956,Test,64.870,22.361,18,1.242,12.513,879.000,66.387,19.931,20.649,9.000,11.180,10.453,0.767,316.117,0.805,11.936,13.488,0.795,0.891,0.355,1.023,567.000,402.492,0.775,0.805,1.073,0.036,0.965,0.932,247.130,4.703,0.000,NaN,NaN,26520,1.000,-0.000,0.000,769.112,0.865,0.086,0.455,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
52,278,92.000,27.273,0,85,85,152.968,94.558,153.157,92.243,61.456,145,85,17,19,20.413,17.340,66.776,0.925,22.472,10793.000,0,0.435,-0.801,0,10793.000,146,104,57.724,17,1.177,0.849,0.962,Test,61.456,22.472,17,1.322,9.512,671.500,63.314,18.814,19.562,8.500,11.236,9.911,0.794,300.044,0.756,11.125,13.586,0.701,0.837,0.414,1.030,393.500,382.027,0.728,0.756,1.081,2.541,0.962,0.925,216.544,5.253,0.000,NaN,NaN,23630,1.000,-0.000,0.000,453.282,0.851,0.018,0.352,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
53,303,100.000,22.016,0,85,85,181.645,94.589,182.257,92.594,64.042,173,85,18,19,20.431,18.883,112.138,0.928,22.204,7879.000,0,1.339,1.806,0,7879.000,173,87,144.162,18,1.082,0.924,0.962,Test,64.042,22.204,18,1.234,11.218,782.500,65.563,19.642,20.385,9.000,11.102,10.352,0.719,313.896,0.811,12.210,13.536,0.783,0.885,0.387,1.024,479.500,399.665,0.758,0.811,1.077,0.181,0.964,0.928,238.958,10.807,0.000,NaN,NaN,25755,1.000,-0.000,0.000,647.002,0.875,0.064,0.442,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
54,298,98.000,29.859,0,85,85,209.027,94.557,208.750,92.028,63.456,200,85,18,19,20.907,18.148,128.466,0.930,22.804,13012.000,0,0.305,-1.100,0,13012.000,200,88,142.125,18,1.152,0.868,0.961,Test,63.456,22.804,18,1.267,9.666,692.500,64.808,19.479,20.199,9.000,11.402,10.022,0.847,322.377,0.789,10.888,13.512,0.730,0.854,0.430,1.021,394.500,410.463,0.726,0.789,1.075,0.184,0.964,0.930,234.544,11.658,0.000,NaN,NaN,25330,1.000,-0.000,0.000,679.672,0.878,0.080,0.454,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
55,274,90.000,28.283,0,85,85,237.354,94.007,237.667,92.086,61.698,228,85,19,18,21.361,16.332,139.235,0.905,22.472,12384.000,0,0.061,-1.147,0,12384.000,228,88,147.724,17.678,1.308,0.765,0.942,Test,61.698,22.472,17.678,1.271,10.142,716.000,62.433,18.678,19.639,8.839,11.236,9.390,1.701,312.004,0.787,7.200,13.893,0.691,0.831,0.383,1.012,442.000,397.256,0.690,0.787,1.106,0.064,0.951,0.905,212.302,0.646,0.000,NaN,NaN,23290,1.000,-0.000,0.000,833.107,0.857,0.093,0.452,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
56,313,103.000,24.875,0,85,85,293.420,93.864,293.098,92.917,65.456,284,85,19,19,20.555,19.388,138.547,0.918,23.345,14903.000,0,0.101,-0.603,0,14903.000,285,85,133.264,19,1.060,0.943,0.957,Test,65.456,23.345,19,1.229,12.571,922.000,66.797,19.963,20.835,9.500,11.673,10.478,0.659,348.371,0.814,12.904,13.688,0.731,0.855,0.339,1.020,609.000,443.559,0.706,0.814,1.089,0.737,0.958,0.918,247.544,6.573,0.000,NaN,NaN,26605,1.000,-0.000,0.000,652.734,0.893,0.124,0.494,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
57,316,104.000,21.298,0,85,85,321.706,94.044,321.621,93.313,66.385,313,85,18,19,20.570,19.560,73.922,0.901,23.431,11599.000,0,0.771,1.140,0,11599.000,313,85,140.194,18,1.052,0.951,0.978,Test,66.385,23.431,18,1.302,13.626,1003.000,68.104,20.059,21.131,9.000,11.715,10.752,0.608,331.244,0.768,13.790,13.946,0.733,0.856,0.315,1.026,687.000,421.753,0.749,0.768,1.110,4.022,0.949,0.901,249.615,11.039,0.000,NaN,NaN,26860,1.000,-0.000,0.000,751.483,0.872,0.100,0.470,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
58,318,106.000,30.555,0,85,169,349.060,94.484,349.667,93.110,66.042,340,85,19,19,20.942,19.333,134.109,0.916,23.431,15361.000,0,0.735,0.697,0,15361.000,340,87,140.194,19,1.083,0.923,0.959,Test,66.042,23.431,19,1.233,11.432,841.500,67.104,20.122,21.022,9.500,11.715,10.412,0.770,349.647,0.811,11.864,13.715,0.738,0.859,0.378,1.016,523.500,445.184,0.714,0.811,1.091,0.260,0.957,0.916,251.958,5.350,6.998,10.530,111.129,27244,0.981,0.092,7.526E-4,729.441,0.883,0.137,0.486,253.987,15.937,10.508,1.572,1.254,16.198,1.465,1.211,15.049,85.675,0.940,9.904,252.887,21.697,254.176,8.550
59,276,92.000,34.293,0,85,144,405.612,93.848,406.298,93.035,61.355,396,85,19,18,19.732,17.810,153.300,0.921,21.095,13712.000,0,0.596,-0.402,0,13712.000,400,85,121.430,18,1.108,0.903,0.947,Test,61.355,21.095,18,1.172,10.812,716.500,62.153,18.746,19.530,9.000,10.548,9.375,0.987,298.224,0.853,9.438,13.639,0.790,0.889,0.385,1.013,440.500,379.710,0.727,0.853,1.085,0.086,0.960,0.921,214.645,3.273,5.595,9.535,89.551,23621,0.978,0.104,4.811E-4,700.369,0.884,0.118,0.497,253.442,15.920,14.892,1.685,1.298,16.108,1.630,1.277,15.595,85.586,1.326,12.675,253.000,19.114,253.913,10.399
60,320,106.000,24.917,0,85,85,433.384,94.284,434.324,92.054,65.456,424,85,19,19,21.636,18.831,45.367,0.939,23.601,12600.000,0,0.184,-0.914,0,12600.000,424,101,36.384,19,1.149,0.870,0.970,Test,65.456,23.601,19,1.242,11.329,840.000,66.997,20.185,20.835,9.500,11.800,10.421,0.925,352.185,0.805,10.833,13.389,0.731,0.855,0.381,1.024,520.000,448.416,0.714,0.805,1.065,0.278,0.969,0.939,254.544,7.387,0.000,NaN,NaN,27200,1.000,-0.000,0.000,704.025,0.887,0.156,0.518,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
