Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,Label
56560,91,0,0,236,0,1316.729,332.032,219.822,1.51,57.338,59810.0,891.711,268.355,419.12800000000004,109.911,166.016,138.825,268.934,57324.619000000006,0.662,8.465,30.654,0.653,0.8079999999999999,0.946,0.677,3250.0,72987.97200000001,0.775,0.662,2.439,0.396,0.64,0.41,55243.27099999999,22.223000000000003,9.304,22.469,503.855,23418,0.996,0.03,0.001,479.51199999999994,0.92,Brassicaceae
102306,400,0,0,249,0,1606.251,454.401,289.0,1.5719999999999998,74.178,105891.5,1205.711,360.916,511.286,144.5,227.2,183.06900000000002,780.0110000000001,103139.903,0.636,6.555,25.219,0.631,0.794,0.966,0.7509999999999999,3585.5,131321.804,0.779,0.636,2.0069999999999997,0.11699999999999999,0.706,0.498,100699.74900000001,31.362,15.258,15.197000000000001,229.52700000000002,102560,0.991,0.061,0.004,425.793,0.938,Brassicaceae
114595,148,0,0,244,0,2045.361,472.48800000000006,326.312,1.4480000000000002,107.708,159878.0,1272.893,381.978,651.059,163.156,236.24400000000003,194.28400000000002,495.254,121091.479,0.691,8.73,36.507,0.654,0.8079999999999999,0.7170000000000001,0.622,45283.0,154178.459,0.743,0.691,2.905,0.22399999999999998,0.5870000000000001,0.344,112549.63900000001,41.056000000000004,8.45,25.543000000000003,651.974,37938,0.997,0.024,0.001,361.014,0.9590000000000001,Brassicaceae
88580,208,0,0,245,0,1791.111,372.539,312.842,1.1909999999999998,90.02799999999999,105366.0,1082.462,335.833,570.128,156.421,186.269,167.484,109.28299999999999,91534.92,0.84,16.021,36.217,0.813,0.9009999999999999,0.841,0.604,16786.0,116545.88,0.76,0.84,2.8819999999999997,0.278,0.589,0.34700000000000003,86788.88900000001,22.978,11.306,18.765,350.904,53329,0.9940000000000001,0.043,0.002,364.42,0.9570000000000001,Brassicaceae
76962,91,0,0,235,0,1395.481,355.542,288.41200000000003,1.2329999999999999,108.96799999999999,121713.5,1014.0260000000001,313.035,444.19599999999997,144.20600000000002,177.771,156.986,143.833,80536.652,0.8109999999999999,13.09,25.303,0.775,0.88,0.632,0.727,44751.5,102542.45,0.7509999999999999,0.8109999999999999,2.0140000000000002,0.04,0.705,0.49700000000000005,75566.519,28.996,7.986000000000001,26.32,691.5310000000001,23345,0.997,0.022000000000000002,0.0009798,361.577,0.958,Brassicaceae
69319,81,0,0,251,0,1482.168,383.43800000000005,239.41400000000002,1.6019999999999999,85.059,102462.5,998.813,297.085,471.789,119.70700000000001,191.71900000000002,148.313,613.5419999999999,72100.073,0.624,5.9879999999999995,31.691,0.6,0.775,0.677,0.674,33143.5,91800.664,0.755,0.624,2.522,0.433,0.63,0.397,67836.832,33.66,7.973,26.393,696.922,20975,0.997,0.023,0.0009766,356.39300000000003,0.9590000000000001,Brassicaceae
50122,85,0,0,239,0,1304.587,332.244,195.83700000000002,1.6969999999999998,162.724,169847.5,858.165,252.62099999999998,415.26300000000003,97.91799999999999,166.122,130.909,482.033,51102.42,0.589,5.962999999999999,33.955999999999996,0.578,0.76,0.295,0.6579999999999999,119725.5,65065.622,0.77,0.589,2.702,0.057,0.608,0.37,48817.413,42.365,9.525,21.84,475.909,21854,0.996,0.032,0.001,352.17699999999996,0.96,Brassicaceae
5626,15,0,0,247,0,359.973,112.05799999999999,70.223,1.5959999999999999,17.164,6042.5,290.319,84.63600000000001,114.583,35.111,56.028999999999996,43.894,54.015,6180.297,0.627,5.972,23.031999999999996,0.57,0.755,0.9309999999999999,0.807,416.5,7868.9980000000005,0.715,0.627,1.8330000000000002,0.049,0.7390000000000001,0.546,5266.026999999999,10.347999999999999,12.556,18.186,329.649,3883,0.9940000000000001,0.042,0.002,1659.089,0.873,Plantaginaceae
9634,5,0,0,225,0,458.056,146.185,95.723,1.527,22.103,10151.0,378.218,110.75399999999999,145.804,47.861000000000004,73.092,56.361000000000004,77.867,10990.232,0.655,6.3870000000000005,21.779,0.574,0.758,0.9490000000000001,0.826,517.0,13993.198,0.688,0.655,1.733,0.177,0.76,0.5770000000000001,9175.944,14.687999999999999,5.358,40.169000000000004,1614.9289999999999,1287,0.9990000000000001,0.009000000000000001,0.00044130000000000005,1305.335,0.9259999999999999,Plantaginaceae
7441,8,0,0,231,0,425.227,136.029,77.767,1.749,19.116,8169.0,344.555,97.335,135.35399999999998,38.883,68.015,49.92100000000001,117.581,8308.391,0.5720000000000001,4.604,24.3,0.512,0.716,0.9109999999999999,0.81,728.0,10578.572,0.703,0.5720000000000001,1.9340000000000002,0.278,0.7190000000000001,0.517,7015.773,14.177999999999999,8.049,26.068,679.595,2301,0.997,0.021,0.0009954,1598.832,0.8909999999999999,Plantaginaceae
6414,52,0,0,252,0,385.286,114.39,70.465,1.6230000000000002,19.12,6871.0,313.445,90.369,122.64,35.233000000000004,57.195,46.993,67.117,6330.678000000001,0.616,5.736000000000001,23.144000000000002,0.624,0.79,0.9329999999999999,0.8140000000000001,457.0,8060.47,0.7959999999999999,0.616,1.8419999999999999,0.299,0.737,0.5429999999999999,6028.714,7.2170000000000005,21.609,10.25,103.44,13443,0.981,0.12300000000000001,0.006999999999999999,1530.1789999999999,0.89,Plantaginaceae
6058,3,0,0,226,0,353.588,111.973,77.0,1.454,18.304000000000002,6439.0,296.99,87.825,112.551,38.5,55.986999999999995,45.01,49.17,6771.654,0.688,6.419,20.638,0.615,0.784,0.941,0.84,381.0,8621.937,0.703,0.688,1.642,8.496,0.78,0.609,5704.411999999999,20.168,5.457000000000001,38.965,1518.655,849,0.9990000000000001,0.009000000000000001,0.0004577,1567.8339999999998,0.8959999999999999,Plantaginaceae
7970,111,0,0,252,0,537.193,127.941,86.45100000000001,1.48,21.961,8827.0,352.707,100.736,170.99400000000003,43.226000000000006,63.971000000000004,50.964,94.234,8687.045,0.6759999999999999,5.25,36.208,0.62,0.787,0.903,0.657,857.0,11060.688999999998,0.721,0.6759999999999999,2.8810000000000002,0.27699999999999997,0.589,0.34700000000000003,7432.807,16.009,27.97,7.672999999999999,57.076,28660,0.968,0.20600000000000002,0.012,1485.786,0.905,Plantaginaceae
5261,28,0,0,252,0,410.441,108.24,64.0,1.6909999999999998,16.634,5656.5,285.323,81.844,130.64700000000002,32.0,54.12,41.97,63.373999999999995,5440.76,0.591,5.272,32.021,0.5720000000000001,0.7559999999999999,0.93,0.695,395.5,6927.39,0.759,0.591,2.548,0.076,0.626,0.392,4850.559,16.246,17.336,12.372,151.54399999999998,7345,0.987,0.084,0.005,1696.0479999999998,0.8740000000000001,Plantaginaceae
7980,4,0,0,225,0,391.42800000000005,113.21700000000001,91.0,1.244,23.572,8384.0,329.287,100.79899999999999,124.596,45.5,56.608000000000004,50.458999999999996,19.734,8091.73,0.804,11.359000000000002,19.2,0.7929999999999999,0.89,0.9520000000000001,0.841,404.0,10302.711,0.775,0.804,1.528,0.037000000000000005,0.809,0.654,7588.571999999999,13.94,5.315,40.015,1601.9360000000001,1061,0.9990000000000001,0.009000000000000001,0.0004342,1132.327,0.943,Plantaginaceae
7907,12,0,0,227,0,437.37,116.81200000000001,92.385,1.264,22.853,8386.5,329.135,100.337,139.219,46.192,58.406000000000006,50.882,18.903,8475.714,0.7909999999999999,11.703,24.193,0.738,0.8590000000000001,0.943,0.753,479.5,10791.615,0.733,0.7909999999999999,1.925,0.932,0.721,0.519,7469.63,5.018,9.237,22.934,524.616,3182,0.996,0.026000000000000002,0.001,1097.569,0.9440000000000001,Plantaginaceae
6069,6,0,0,239,0,389.186,117.78399999999999,74.0,1.5919999999999999,18.762999999999998,6943.0,303.827,87.905,123.882,37.0,58.891999999999996,44.488,61.133,6845.526,0.628,5.69,24.956999999999997,0.557,0.746,0.8740000000000001,0.7809999999999999,874.0,8715.994,0.696,0.628,1.986,0.019,0.71,0.504,5679.814,4.9719999999999995,7.837000000000001,27.579,760.3910000000001,1726,0.997,0.018000000000000002,0.0009436,1078.761,0.945,Plantaginaceae
10285,19,0,0,249,0,535.193,129.375,106.805,1.2109999999999999,31.048000000000002,12619.5,380.32,114.435,170.357,53.403,64.688,57.593999999999994,32.455999999999996,10852.593,0.826,10.11,27.849,0.782,0.885,0.815,0.711,2334.5,13817.951000000001,0.7440000000000001,0.826,2.2159999999999997,0.14800000000000002,0.672,0.451,9749.806999999999,10.954,10.125,21.191999999999997,448.911,4921,0.996,0.032,0.002,1108.803,0.943,Plantaginaceae
8237,4,0,0,220,0,401.186,119.541,89.024,1.3430000000000002,27.56,10350.0,335.88800000000003,102.40899999999999,127.70100000000001,44.512,59.77,51.286,33.811,8358.213,0.745,8.82,19.54,0.7340000000000001,0.857,0.7959999999999999,0.8370000000000001,2113.0,10642.007,0.774,0.745,1.555,0.08800000000000001,0.802,0.643,7835.814,10.619000000000002,5.223,40.582,1645.795,1060,0.9990000000000001,0.009000000000000001,0.0004194,1158.5919999999999,0.941,Plantaginaceae
3654,10,0,0,255,0,321.404,110.291,42.0,2.6260000000000003,12.48,4324.0,259.72900000000004,68.209,102.306,21.0,55.145,39.183,124.92399999999999,3638.123,0.381,3.5060000000000002,28.271,0.382,0.618,0.845,0.8079999999999999,670.0,4632.202,0.789,0.381,2.25,1.445,0.667,0.445,3332.5959999999995,16.956,13.335999999999999,17.524,306.892,2788,0.993,0.043,0.003,1258.478,0.9309999999999999,Plantaginaceae
6456,9,0,0,227,0,404.35699999999997,129.07399999999998,75.758,1.704,20.445,8290.5,321.421,90.664,128.711,37.879,64.53699999999999,47.443999999999996,83.23,7679.901999999999,0.5870000000000001,5.2,25.326,0.493,0.7020000000000001,0.779,0.795,1834.5,9778.354,0.66,0.5870000000000001,2.015,0.331,0.7040000000000001,0.496,6051.643,11.63,8.777999999999999,24.226,585.9259999999999,2339,0.997,0.024,0.001,1183.718,0.94,Plantaginaceae
3973,20,0,0,248,0,298.91900000000004,110.041,47.0,2.3409999999999997,12.398,4286.0,261.59,71.124,95.149,23.5,55.02,37.842,120.10799999999999,4062.018,0.42700000000000005,3.4530000000000003,22.49,0.418,0.6459999999999999,0.927,0.875,313.0,5171.9220000000005,0.768,0.42700000000000005,1.79,0.062,0.747,0.5589999999999999,3674.0809999999997,11.536,17.747,13.068,169.078,5374,0.988,0.07200000000000001,0.005,972.37,0.95,Plantaginaceae
3566,24,0,0,248,0,294.635,111.01799999999999,41.0,2.708,11.151,3889.0,259.23900000000003,67.382,93.785,20.5,55.50899999999999,39.733000000000004,125.244,3574.927,0.369,3.55,24.344,0.368,0.607,0.917,0.88,323.0,4551.7390000000005,0.7829999999999999,0.369,1.9369999999999998,0.081,0.718,0.516,3271.365,8.644,20.51,11.404000000000002,128.32,6379,0.985,0.095,0.006,1110.888,0.943,Plantaginaceae
3221,47,0,0,249,0,286.492,110.223,36.0,3.062,12.375,4285.0,254.18200000000002,64.04,91.193,18.0,55.111000000000004,38.513000000000005,132.204,3116.468,0.327,3.35,25.482,0.33799999999999997,0.581,0.752,0.887,1064.0,3968.01,0.812,0.327,2.028,0.10400000000000001,0.7020000000000001,0.493,2934.508,10.259,29.679000000000002,7.763999999999999,58.315,12120,0.9690000000000001,0.185,0.013000000000000001,1254.29,0.935,Plantaginaceae
4400,33,0,0,245,0,319.262,113.88600000000001,51.229,2.2230000000000003,16.917,6052.5,272.83799999999997,74.848,101.624,25.614,56.943000000000005,38.725,130.282,4582.209,0.45,3.3930000000000002,23.166,0.43200000000000005,0.657,0.727,0.855,1652.5,5834.25,0.754,0.45,1.8430000000000002,0.07,0.737,0.542,4080.738,2.972,21.39,10.782,114.36399999999999,8662,0.983,0.106,0.006999999999999999,1191.65,0.9390000000000001,Plantaginaceae
5201,21,0,0,247,0,335.30400000000003,111.4,63.01,1.768,17.267,6043.0,285.685,81.376,106.73,31.505,55.7,41.492,73.782,5512.934,0.5660000000000001,4.831,21.616999999999997,0.534,0.73,0.861,0.852,842.0,7019.286,0.741,0.5660000000000001,1.72,0.16699999999999998,0.762,0.581,4865.696,11.58,15.527999999999999,14.397,206.02200000000002,5602,0.99,0.064,0.004,1053.455,0.946,Plantaginaceae
5629,33,0,0,254,0,401.42800000000005,112.361,74.568,1.507,23.641,8345.0,300.246,84.65899999999999,127.779,37.284,56.181000000000004,43.132,62.516000000000005,6580.471,0.664,5.455,28.628,0.568,0.753,0.675,0.748,2716.0,8378.516,0.672,0.664,2.278,0.071,0.6629999999999999,0.439,5227.572,26.531,18.643,12.134,145.93200000000002,8630,0.987,0.08900000000000001,0.005,1033.22,0.9470000000000001,Plantaginaceae
5343,35,0,0,239,0,420.29900000000004,109.59,69.0,1.588,17.33,5966.5,287.87,82.48,133.785,34.5,54.795,42.477,58.038000000000004,5938.960999999999,0.63,5.5760000000000005,33.062,0.5660000000000001,0.753,0.895,0.685,623.5,7561.72,0.7070000000000001,0.63,2.6310000000000002,0.087,0.617,0.38,4922.701,13.690999999999999,18.969,11.177999999999999,123.189,9012,0.9840000000000001,0.102,0.006,1025.089,0.9470000000000001,Plantaginaceae
4367,5,0,0,221,0,377.42800000000005,120.354,50.946999999999996,2.362,13.42,5074.0,282.324,74.567,120.139,25.473000000000003,60.177,38.563,154.63,4815.782,0.423,3.1010000000000004,32.62,0.384,0.62,0.861,0.748,707.0,6131.645,0.7120000000000001,0.423,2.596,0.18,0.621,0.385,3989.572,1.554,8.439,24.941999999999997,620.511,1476,0.997,0.021,0.001,957.429,0.95,Plantaginaceae
9125,11,0,0,228,0,448.985,117.346,107.0,1.097,38.955,14361.0,350.785,107.788,142.916,53.5,58.673,54.081,8.517000000000001,9861.447,0.912,18.531,22.092,0.8440000000000001,0.919,0.635,0.7809999999999999,5236.0,12555.983999999999,0.727,0.912,1.758,0.107,0.754,0.569,8676.015,11.605,8.297,25.515,649.77,2966,0.997,0.022000000000000002,0.001,1001.428,0.9470000000000001,Plantaginaceae
9087,10,0,0,239,0,475.16900000000004,145.64700000000002,89.434,1.629,28.319000000000003,12957.5,366.23699999999997,107.564,151.251,44.717,72.82300000000001,54.301,87.319,10230.382,0.614,5.811,24.846999999999998,0.545,0.7390000000000001,0.701,0.7709999999999999,3870.5,13025.726,0.698,0.614,1.9769999999999999,0.057999999999999996,0.711,0.506,8611.831,9.446,7.821000000000001,27.596999999999998,762.071,2580,0.997,0.019,0.0009397,958.888,0.948,Plantaginaceae
9756,20,0,0,248,0,510.666,130.3,102.0,1.2770000000000001,37.367,15296.0,367.51,111.45299999999999,162.55,51.0,65.15,55.803999999999995,29.074,10438.385,0.7829999999999999,10.349,26.73,0.732,0.855,0.638,0.72,5540.0,13290.565,0.7340000000000001,0.7829999999999999,2.127,0.501,0.6859999999999999,0.47,9245.334,2.6439999999999997,10.72,19.756,389.44300000000004,5294,0.995,0.035,0.002,1105.762,0.9440000000000001,Plantaginaceae
7790,13,0,0,248,0,470.34,146.014,78.546,1.859,25.008000000000003,11471.5,357.279,99.59200000000001,149.714,39.273,73.007,50.648,142.088,9007.608,0.5379999999999999,4.249,28.398000000000003,0.465,0.682,0.679,0.76,3681.5,11468.843,0.679,0.5379999999999999,2.26,0.368,0.665,0.44299999999999995,7319.66,10.125,9.953,22.119,489.086,3511,0.996,0.028999999999999998,0.002,1108.593,0.943,Plantaginaceae
5252,17,0,0,244,0,384.458,146.997,49.501999999999995,2.97,17.37,8021.5,329.096,81.774,122.37700000000001,24.750999999999998,73.498,43.868,249.843,5715.036999999999,0.337,2.775,28.143,0.309,0.556,0.655,0.856,2769.5,7276.611,0.722,0.337,2.24,0.096,0.6679999999999999,0.447,4867.542,23.478,13.814,16.2,261.363,4477,0.992,0.051,0.003,1064.33,0.9420000000000001,Plantaginaceae
6971,14,0,0,230,0,431.227,133.15,74.28,1.7930000000000001,18.38,7688.5,332.19,94.211,137.264,37.14,66.575,49.542,108.428,7767.943,0.5579999999999999,4.758,26.676,0.501,0.708,0.907,0.77,717.5,9890.453000000001,0.705,0.5579999999999999,2.123,3.807,0.6859999999999999,0.47100000000000003,6539.773,12.66,10.624,19.649,384.70099999999996,3765,0.995,0.036000000000000004,0.002,1049.175,0.945,Plantaginaceae
9291,24,0,0,247,0,470.48199999999997,121.083,107.404,1.127,26.269000000000002,9992.5,354.69699999999995,108.764,149.759,53.702,60.541000000000004,54.458,9.221,10213.881,0.887,17.934,23.825,0.807,0.898,0.93,0.754,701.5,13004.716999999999,0.7140000000000001,0.887,1.896,0.28800000000000003,0.726,0.527,8820.518,9.234,12.244000000000002,17.883,318.629,6357,0.9940000000000001,0.044000000000000004,0.002,1131.7269999999999,0.94,Plantaginaceae
7875,20,0,0,244,0,430.399,114.495,91.929,1.245,23.89,8593.0,329.44300000000004,100.134,137.0,45.964,57.247,49.79600000000001,23.154,8266.578000000001,0.8029999999999999,10.347999999999999,23.523000000000003,0.765,0.875,0.9159999999999999,0.765,718.0,10525.333999999999,0.748,0.8029999999999999,1.8719999999999999,0.526,0.731,0.534,7444.601,6.4910000000000005,11.934000000000001,18.127,327.77,5187,0.9940000000000001,0.043,0.002,1028.876,0.945,Plantaginaceae
3971,44,0,0,250,0,308.57599999999996,111.288,45.0,2.4730000000000003,15.042,5259.0,262.246,71.10600000000001,98.223,22.5,55.644,40.900999999999996,106.665,3933.24,0.40399999999999997,3.96,23.979,0.408,0.639,0.755,0.85,1288.0,5007.956,0.7929999999999999,0.40399999999999997,1.9080000000000001,0.142,0.7240000000000001,0.524,3662.4240000000004,19.047,25.884,8.854,76.501,11479,0.975,0.14800000000000002,0.01,1121.512,0.9420000000000001,Plantaginaceae
4817,4,0,0,225,0,339.83099999999996,108.559,59.565,1.8230000000000002,20.305,6925.0,274.573,78.315,108.171,29.783,54.278999999999996,40.277,72.883,5078.644,0.5489999999999999,4.718,23.974,0.52,0.721,0.696,0.8079999999999999,2108.0,6466.331,0.745,0.5489999999999999,1.9080000000000001,0.057,0.7240000000000001,0.524,4477.169,5.48,7.361000000000001,28.35,803.11,1251,0.998,0.017,0.0008324999999999999,841.597,0.955,Plantaginaceae
5683,3,0,0,226,0,403.42800000000005,112.947,69.161,1.633,18.612000000000002,6604.0,299.992,85.064,128.415,34.58,56.473,43.465,60.003,6135.133000000001,0.612,5.611000000000001,28.639,0.5670000000000001,0.753,0.861,0.7440000000000001,921.0,7811.494000000001,0.728,0.612,2.279,0.565,0.662,0.439,5279.571999999999,11.892000000000001,5.671,37.806999999999995,1431.025,854,0.9990000000000001,0.01,0.0004943,904.597,0.9520000000000001,Plantaginaceae
8197,141,0,0,253,0,588.122,133.989,91.55,1.464,22.000999999999998,9261.0,356.635,102.16,187.205,45.775,66.994,52.132,76.958,9634.19,0.6829999999999999,5.943,42.196999999999996,0.581,0.762,0.885,0.606,1064.0,12266.632,0.6679999999999999,0.6829999999999999,3.358,0.387,0.546,0.298,7608.878000000001,39.577,31.075,6.9110000000000005,46.023,36300,0.96,0.253,0.015,1013.725,0.9470000000000001,Plantaginaceae
6650,3,0,0,248,0,393.87199999999996,144.917,62.681000000000004,2.312,23.291999999999998,10604.0,339.971,92.01700000000001,125.37299999999999,31.340999999999998,72.459,46.841,199.39700000000002,7134.222,0.433,3.3169999999999997,23.329,0.40299999999999997,0.635,0.627,0.863,3954.0,9083.574,0.732,0.433,1.8559999999999999,0.083,0.7340000000000001,0.539,6256.128000000001,0.319,5.434,41.225,1710.8629999999998,883,0.9990000000000001,0.008,0.000454,1014.2760000000001,0.9279999999999999,Plantaginaceae
5158,3,0,0,218,0,366.215,112.579,64.811,1.7369999999999999,22.074,7807.0,288.461,81.039,116.57,32.406,56.288999999999994,41.479,91.369,5730.552,0.5760000000000001,4.3389999999999995,26.000999999999998,0.518,0.72,0.6609999999999999,0.7879999999999999,2649.0,7296.365,0.7070000000000001,0.5760000000000001,2.069,0.512,0.695,0.483,4791.785,22.103,5.767,35.942,1291.5739999999998,828,0.998,0.011000000000000001,0.0005112,955.03,0.9490000000000001,Plantaginaceae
5868,36,0,0,240,0,428.19800000000004,110.277,73.91199999999999,1.492,21.669,7507.0,298.471,86.43700000000001,136.3,36.955999999999996,55.138000000000005,43.155,50.993,6401.594,0.67,6.042999999999999,31.246,0.614,0.784,0.782,0.6970000000000001,1639.0,8150.762,0.72,0.67,2.487,0.309,0.634,0.402,5439.802,15.912,18.412,11.599,132.918,9270,0.985,0.096,0.005,1082.151,0.943,Plantaginaceae
5080,107,0,0,254,0,402.399,109.385,64.0,1.709,26.765,9197.5,286.416,80.42399999999999,128.088,32.0,54.692,41.318999999999996,72.277,5498.272,0.585,4.86,31.875,0.541,0.735,0.552,0.7120000000000001,4117.5,7000.616999999999,0.726,0.585,2.537,0.18,0.628,0.39399999999999996,4677.601,7.917000000000001,34.603,6.22,36.806,27646,0.9520000000000001,0.29100000000000004,0.018000000000000002,1054.82,0.9440000000000001,Plantaginaceae
6404,50,0,0,243,0,468.24,113.00399999999999,76.317,1.4809999999999999,20.339000000000002,7220.5,306.58799999999997,90.29899999999999,149.045,38.158,56.501999999999995,45.114,50.059,6773.387,0.675,6.376,34.236,0.639,0.799,0.887,0.655,816.5,8624.144,0.743,0.675,2.7239999999999998,0.51,0.606,0.36700000000000005,5935.76,12.95,20.628,10.219,102.679,12832,0.981,0.12,0.006999999999999999,1037.035,0.945,Plantaginaceae
7585,11,0,0,225,0,418.25699999999995,144.267,71.002,2.032,34.241,15519.0,348.36,98.273,133.135,35.501,72.134,48.403999999999996,170.791,8044.99,0.49200000000000005,3.7039999999999997,23.064,0.46399999999999997,0.6809999999999999,0.489,0.833,7934.0,10243.2,0.74,0.49200000000000005,1.835,0.021,0.738,0.545,7166.743,10.033999999999999,9.0,23.294,541.866,2932,0.996,0.026000000000000002,0.001,1079.878,0.945,Plantaginaceae
7816,154,0,0,255,0,495.855,131.484,80.35,1.636,31.074,12835.5,342.415,99.758,157.836,40.175,65.742,49.626999999999995,105.125,8297.488000000001,0.611,4.84,31.458000000000002,0.5760000000000001,0.759,0.609,0.691,5019.5,10564.688999999998,0.74,0.611,2.503,0.055,0.632,0.39899999999999997,7320.145,13.71,33.388000000000005,6.478,40.149,39525,0.955,0.28,0.017,1002.11,0.9490000000000001,Plantaginaceae
5106,50,0,0,248,0,428.056,126.12700000000001,61.0,2.068,29.439,11665.0,297.74,80.63,136.254,30.5,63.063,44.585,128.486,6042.651,0.484,3.9330000000000003,35.885999999999996,0.409,0.639,0.43799999999999994,0.696,6559.0,7693.741999999999,0.664,0.484,2.8560000000000003,0.07400000000000001,0.5920000000000001,0.35,4677.944,6.407,23.519000000000002,9.191,82.787,12960,0.977,0.147,0.008,938.4,0.9520000000000001,Plantaginaceae
7108,128,0,0,254,0,513.394,137.306,74.057,1.854,32.914,14198.0,340.852,95.132,163.418,37.028,68.653,48.486999999999995,127.902,7986.293000000001,0.539,4.287,37.080999999999996,0.48,0.693,0.501,0.664,7090.0,10168.464,0.6990000000000001,0.539,2.951,0.128,0.5820000000000001,0.33899999999999997,6594.606,4.28,32.019,6.781000000000001,44.188,33002,0.9590000000000001,0.259,0.016,1179.282,0.9359999999999999,Plantaginaceae
156754,51,0,0,254,0,1676.3339999999998,479.851,431.0,1.113,106.177,160061.0,1432.626,446.75,533.594,215.5,239.926,224.42700000000002,109.819,162432.741,0.898,21.416,17.927,0.867,0.9309999999999999,0.9790000000000001,0.855,3307.0,206815.789,0.758,0.898,1.4269999999999998,0.001,0.8370000000000001,0.701,155077.666,20.297,4.414,52.361000000000004,2753.2140000000004,13277,0.9990000000000001,0.006999999999999999,0.0002995,372.88800000000003,0.981,Solanaceae
125362,142,0,0,246,0,1895.846,442.51199999999994,375.681,1.178,92.616,128754.0,1289.187,399.52,603.467,187.84,221.25599999999997,200.275,182.965,130567.256,0.8490000000000001,14.806,28.671,0.815,0.903,0.9740000000000001,0.68,3392.0,166243.394,0.754,0.8490000000000001,2.282,0.034,0.662,0.43799999999999994,123466.15400000001,31.329,7.9110000000000005,27.169,737.462,36516,0.997,0.021,0.0009616,396.309,0.9790000000000001,Solanaceae
60396,50,0,0,230,0,1267.492,433.038,178.0,2.4330000000000003,45.756,62247.5,1020.3580000000001,277.306,403.455,89.0,216.519,155.214,1826.5770000000002,60539.105,0.41100000000000003,3.6319999999999997,26.6,0.41,0.64,0.97,0.805,1851.5,77080.783,0.784,0.41100000000000003,2.117,0.069,0.687,0.47200000000000003,59128.508,34.838,6.757999999999999,31.476999999999997,990.056,12970,0.998,0.016,0.0007019,546.029,0.9670000000000001,Solanaceae
115869,165,0,0,251,0,1893.094,445.647,358.527,1.2429999999999999,85.896,120258.0,1250.482,384.095,602.59,179.263,222.82299999999998,191.488,264.45799999999997,125487.994,0.805,11.775,30.93,0.743,0.862,0.9640000000000001,0.6609999999999999,4389.0,159776.27599999998,0.725,0.805,2.461,0.087,0.637,0.406,113975.906,1.044,9.217,25.213,636.439,42486,0.997,0.025,0.001,413.978,0.978,Solanaceae
130036,248,0,0,252,0,2154.054,453.971,364.0,1.247,94.061,134149.0,1327.111,406.899,685.6569999999999,182.0,226.986,202.923,266.036,129783.57199999999,0.802,12.440999999999999,35.681999999999995,0.8029999999999999,0.8959999999999999,0.9690000000000001,0.616,4113.0,165245.577,0.787,0.802,2.839,0.8420000000000001,0.593,0.35200000000000004,127881.946,109.766,10.28,20.995,439.843,63669,0.995,0.035,0.002,400.15,0.9790000000000001,Solanaceae
112417,2,0,0,221,0,1386.095,434.836,315.712,1.3769999999999998,83.875,114580.0,1229.623,378.33,441.208,157.856,217.418,190.826,475.11800000000005,107821.739,0.726,8.755,17.09,0.757,0.87,0.981,0.887,2163.0,137282.90099999998,0.8190000000000001,0.726,1.36,0.171,0.857,0.735,111030.905,15.004000000000001,1.097,193.81900000000002,37596.614,637,1.0,0.00048630000000000006,1.852e-05,254.46099999999998,0.986,Solanaceae
124447,4,0,0,222,0,1458.386,437.439,369.0,1.185,98.071,134775.0,1272.142,398.059,464.219,184.5,218.72,198.838,127.525,126775.07800000001,0.8440000000000001,17.608,17.090999999999998,0.828,0.91,0.9229999999999999,0.872,10328.0,161415.042,0.7709999999999999,0.8440000000000001,1.36,0.013000000000000001,0.857,0.735,122988.614,45.048,1.3419999999999999,157.925,24957.037999999997,1058,1.0,0.0007218999999999999,2.768e-05,273.611,0.9840000000000001,Solanaceae
46285,4,0,0,204,0,1153.685,431.845,140.0,3.085,36.06,48921.5,979.821,242.75900000000001,367.22900000000004,70.0,215.922,141.986,2451.888,47483.825,0.324,2.867,28.756,0.316,0.562,0.946,0.8490000000000001,2636.5,60458.282999999996,0.7659999999999999,0.324,2.2880000000000003,0.875,0.6609999999999999,0.43700000000000006,45131.315,18.519000000000002,2.283,87.837,7714.694,1203,1.0,0.002,8.014e-05,356.659,0.982,Solanaceae
121752,51,0,0,223,0,1700.41,433.88699999999994,358.70599999999996,1.21,104.23299999999999,142080.0,1274.701,393.725,541.257,179.35299999999998,216.94400000000002,198.144,124.882,122237.844,0.8270000000000001,17.730999999999998,23.748,0.823,0.907,0.857,0.75,20328.0,155638.057,0.782,0.8270000000000001,1.89,0.603,0.727,0.529,120051.59,40.372,4.6930000000000005,43.68600000000001,1909.51,13093,0.9990000000000001,0.009000000000000001,0.0003386,265.703,0.985,Solanaceae
