Area,Mean,Mode,Min,Max,Median,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V,Label
69542,23189,0,85,251,0,1630.455,489.412,221.076,2.214,60.773,93441.0,1154.254,297.563,518.99,110.538,244.706,154.498,2333.163,84977.819,0.452,3.199,38.227,0.37,0.608,0.7440000000000001,0.708,23899.0,108197.12,0.643,0.452,0.45399999999999996,0.96,254.81900000000002,15.963,3.775,0.625,0.7909999999999999,11.545,0.65,0.8059999999999999,11.992,85.365,0.32899999999999996,6.782,254.377,11.529000000000002,254.916,1.676,Apiaceae
76762,25727,0,85,254,0,2040.182,521.429,245.34799999999998,2.125,62.074,101684.5,1205.254,312.628,649.41,122.67399999999999,260.714,170.76,2271.851,100477.321,0.47100000000000003,3.583,54.224,0.359,0.6,0.755,0.591,24922.5,127931.698,0.6,0.47100000000000003,0.456,0.963,254.782,15.962,3.353,1.3130000000000002,1.146,17.169,1.307,1.143,17.078,85.801,0.609,9.086,253.639,17.789,254.861,2.074,Apiaceae
162866,54253,0,85,248,0,1792.795,534.809,412.14300000000003,1.298,161.076,270631.5,1483.328,455.376,570.664,206.071,267.405,230.762,471.894,173115.664,0.7709999999999999,10.623,19.735,0.725,0.851,0.602,0.8270000000000001,107765.5,220417.70899999997,0.7390000000000001,0.7709999999999999,0.5760000000000001,0.9670000000000001,254.958,15.967,1.466,0.455,0.675,10.407,0.42100000000000004,0.649,9.609,85.27799999999999,0.127,3.451,254.56599999999997,9.919,254.97299999999998,0.877,Apiaceae
85045,28266,0,85,223,0,1614.1429999999998,470.93300000000005,249.62900000000002,1.8869999999999998,88.62700000000001,131122.0,1171.579,329.06300000000005,513.798,124.815,235.467,173.546,1408.095,92330.281,0.53,4.625,30.636,0.488,0.6990000000000001,0.649,0.726,46077.0,117558.565,0.723,0.53,0.447,0.961,254.955,15.967,1.72,0.152,0.39,5.694,0.157,0.397,5.88,85.088,0.099,3.722,254.84,5.98,254.975,0.9520000000000001,Apiaceae
100891,33692,0,85,248,0,2186.6079999999997,441.25699999999995,320.0,1.379,101.219,140315.5,1217.7160000000001,358.411,696.0189999999999,160.0,220.62900000000002,182.233,510.226,110900.054,0.725,8.068,47.39,0.66,0.812,0.7190000000000001,0.557,39424.5,141202.334,0.715,0.725,0.45899999999999996,0.9640000000000001,254.94799999999998,15.967,1.615,0.7879999999999999,0.887,13.658,0.735,0.857,12.734000000000002,85.49,0.161,3.53,254.25099999999998,12.993,254.967,0.9229999999999999,Apiaceae
54117,18048,0,85,214,0,1579.1729999999998,457.68300000000005,173.977,2.6310000000000002,42.838,61595.5,1049.0430000000001,262.496,502.666,86.98899999999999,228.842,148.942,1819.489,62538.547,0.38,3.492,46.081,0.32899999999999996,0.574,0.879,0.664,7478.5,79626.552,0.68,0.38,0.885,0.98,254.738,15.960999999999999,4.502,0.693,0.833,11.755,0.6990000000000001,0.836,11.857000000000001,85.37700000000001,0.433,7.474,254.21900000000002,13.254000000000001,254.82,3.0869999999999997,Asteraceae
69921,23251,0,85,230,0,1494.6529999999998,458.416,252.92700000000002,1.8119999999999998,56.6,81513.5,1108.6680000000001,298.373,475.76300000000003,126.464,229.208,158.339,1179.765,91063.56599999999,0.552,4.61,31.95,0.424,0.6509999999999999,0.858,0.742,11592.5,115945.73300000001,0.603,0.552,0.852,0.9740000000000001,254.951,15.967,1.6480000000000001,0.22399999999999998,0.473,6.792000000000001,0.215,0.46399999999999997,6.534,85.13,0.078,3.1260000000000003,254.747,7.678,254.956,1.466,Asteraceae
75627,25128,0,85,228,0,1261.2830000000001,408.80300000000005,253.0,1.6159999999999999,62.391999999999996,80129.0,1102.5610000000001,310.308,401.47900000000004,126.5,204.40200000000002,166.53400000000002,1140.118,81231.527,0.619,4.9319999999999995,21.035,0.5760000000000001,0.759,0.9440000000000001,0.8740000000000001,4502.0,103427.192,0.731,0.619,0.867,0.976,254.989,15.968,0.682,0.099,0.315,4.614,0.091,0.301,4.22,85.06,0.021,1.5290000000000001,254.90099999999998,4.622,254.99,0.61,Asteraceae
62398,20856,0,85,250,0,1166.663,376.889,239.65099999999998,1.5730000000000002,55.93899999999999,66234.0,962.7660000000001,281.865,371.36,119.825,188.44400000000002,144.422,467.12699999999995,70938.493,0.636,6.682,21.813000000000002,0.5589999999999999,0.748,0.9420000000000001,0.825,3836.0,90321.695,0.691,0.636,0.862,0.975,254.967,15.968,0.948,0.9259999999999999,0.9620000000000001,14.434000000000001,0.8059999999999999,0.898,12.565,85.566,0.11199999999999999,2.1109999999999998,254.167,13.005,254.96900000000002,0.89,Asteraceae
40779,13571,0,85,227,0,1491.8829999999998,352.755,247.877,1.423,51.013000000000005,56533.5,922.67,227.863,474.881,123.93799999999999,176.377,121.185,766.1010000000001,68674.948,0.703,4.378,54.58,0.41700000000000004,0.6459999999999999,0.721,0.618,15754.5,87439.659,0.466,0.703,0.861,0.975,254.92700000000002,15.966,2.29,0.344,0.586,8.494,0.325,0.57,8.024,85.199,0.132,3.949,254.648,8.699,254.94799999999998,1.609,Asteraceae
46007,15389,0,85,253,0,1045.651,317.8,198.458,1.601,49.724,49644.0,827.654,242.02900000000002,332.841,99.229,158.9,121.74799999999999,393.37,49535.138,0.624,6.138,23.766,0.58,0.762,0.927,0.792,3637.0,63070.096,0.7290000000000001,0.624,0.8759999999999999,0.9790000000000001,254.94099999999997,15.967,1.4369999999999998,1.04,1.02,15.220999999999998,0.9179999999999999,0.958,13.442,85.633,0.155,3.125,254.03799999999998,14.116,254.946,1.245,Asteraceae
30409,10135,0,85,243,0,1023.9110000000001,319.658,159.438,2.005,34.408,34553.5,743.17,196.769,325.921,79.719,159.829,103.88799999999999,690.3510000000001,40028.311,0.499,3.9539999999999997,34.476,0.379,0.616,0.88,0.726,4144.5,50965.629,0.597,0.499,0.873,0.978,254.896,15.965,2.4130000000000003,0.5539999999999999,0.7440000000000001,10.747,0.529,0.728,10.257,85.32700000000001,0.16899999999999998,4.47,254.388,11.887,254.90599999999998,2.162,Asteraceae
27676,9212,0,85,252,0,1053.325,266.85200000000003,171.232,1.558,39.784,33352.5,679.482,187.718,335.284,85.616,133.42600000000002,96.428,278.265,35887.602,0.642,5.781000000000001,40.089,0.495,0.703,0.83,0.645,5676.5,45693.514,0.606,0.642,0.897,0.983,254.918,15.966,2.011,0.37,0.608,8.707,0.359,0.599,8.449,85.21600000000001,0.063,1.9,254.565,10.224,254.92,1.959,Asteraceae
30767,10261,0,85,241,0,872.3539999999999,284.318,158.476,1.794,36.997,33046.0,712.953,197.924,277.67900000000003,79.238,142.159,102.609,725.472,35388.245,0.557,3.81,24.734,0.485,0.696,0.9309999999999999,0.8170000000000001,2279.0,45057.712999999996,0.6829999999999999,0.557,0.8740000000000001,0.98,254.87,15.965,2.496,0.649,0.805,11.61,0.627,0.792,11.231,85.382,0.17800000000000002,4.706,254.27,13.068,254.88,2.258,Asteraceae
29320,9757,0,85,216,0,1016.07,273.856,172.12900000000002,1.591,41.15,35403.5,697.2739999999999,193.213,323.425,86.065,136.928,99.695,290.219,37022.566,0.629,5.852,35.211,0.498,0.706,0.828,0.6859999999999999,6083.5,47138.595,0.622,0.629,0.8809999999999999,0.981,254.87099999999998,15.965,3.053,0.359,0.599,8.362,0.36,0.6,8.381,85.197,0.20199999999999999,5.115,254.56799999999998,10.074,254.89700000000002,2.44,Asteraceae
69614,24437,0,85,252,0,1223.0410000000002,456.07,197.135,2.313,49.96,71581.5,1073.392,297.717,389.306,98.56700000000001,228.035,174.428,1708.2160000000001,70613.0,0.43200000000000005,4.22,21.487,0.426,0.653,0.973,0.878,1967.5,89907.263,0.774,0.43200000000000005,0.684,0.968,254.422,15.950999999999999,3.668,7.932,2.8160000000000003,41.472,7.242000000000001,2.6910000000000003,37.888000000000005,89.865,0.87,4.7330000000000005,247.24900000000002,40.493,254.423,3.655,Asteraceae
62017,21875,0,85,243,0,1181.862,455.439,185.0,2.4619999999999997,48.255,69044.0,1056.647,281.003,376.19800000000004,92.5,227.72,166.65400000000002,2029.2420000000002,66174.727,0.406,3.7,22.523000000000003,0.381,0.617,0.898,0.894,7027.0,84256.27900000001,0.736,0.406,0.6970000000000001,0.966,254.588,15.956,2.4419999999999997,8.637,2.9389999999999996,43.498999999999995,7.667999999999999,2.7689999999999997,38.649,90.29799999999999,0.9520000000000001,4.827,246.97400000000002,40.431,254.588,2.4419999999999997,Asteraceae
69199,23028,0,85,233,0,1384.5870000000002,455.31699999999995,208.577,2.1830000000000003,52.691,75370.0,1103.66,296.828,440.728,104.288,227.65900000000002,158.295,2032.557,74588.12400000001,0.45799999999999996,3.511,27.704,0.425,0.652,0.9179999999999999,0.797,6171.0,94968.549,0.7290000000000001,0.45799999999999996,0.685,0.9690000000000001,254.93900000000002,15.967,1.805,0.327,0.5720000000000001,8.277000000000001,0.309,0.556,7.829,85.19200000000001,0.085,2.773,254.642,9.104,254.94400000000002,1.631,Asteraceae
61567,20498,0,85,225,0,1423.658,452.548,191.113,2.3680000000000003,46.431999999999995,66013.5,1056.845,279.981,453.164,95.556,226.274,150.542,2320.871,67927.292,0.42200000000000004,3.125,32.92,0.38299999999999995,0.619,0.9329999999999999,0.742,4446.5,86487.715,0.7120000000000001,0.42200000000000004,0.644,0.9620000000000001,254.977,15.968,0.797,0.384,0.62,9.08,0.33899999999999997,0.583,8.022,85.23299999999999,0.04,1.351,254.641,8.49,254.977,0.752,Asteraceae
54694,18172,0,85,225,0,1147.225,349.67699999999996,216.24900000000002,1.617,58.846000000000004,64645.0,943.573,263.89099999999996,365.173,108.125,174.838,136.889,903.87,59389.79,0.618,4.553,24.063000000000002,0.57,0.755,0.846,0.8220000000000001,9951.0,75617.43,0.723,0.618,0.64,0.965,254.975,15.968,1.169,0.10400000000000001,0.32299999999999995,4.604,0.1,0.317,4.444,85.06,0.025,1.6380000000000001,254.87900000000002,5.353,254.977,1.069,Asteraceae
45959,15278,0,85,240,0,1042.899,304.322,242.72,1.254,58.635,56058.5,835.612,241.90200000000002,331.965,121.36,152.161,122.541,180.343,58013.541,0.7979999999999999,9.125,23.665,0.632,0.795,0.82,0.8009999999999999,10099.5,73865.134,0.622,0.7979999999999999,0.645,0.966,254.983,15.968,0.823,0.171,0.413,6.109,0.156,0.395,5.5889999999999995,85.103,0.024,1.1320000000000001,254.83,6.1,254.984,0.7440000000000001,Asteraceae
27138,9032,0,85,252,0,815.301,297.617,120.204,2.476,30.335,28363.0,688.169,185.885,259.518,60.102,148.809,96.11,848.784,28097.389,0.40399999999999997,3.299,24.494,0.39,0.625,0.9570000000000001,0.8440000000000001,1225.0,35774.707,0.759,0.40399999999999997,0.645,0.9670000000000001,254.93900000000002,15.967,1.713,0.34299999999999997,0.585,8.522,0.33,0.574,8.209,85.204,0.156,5.033,254.62599999999998,9.32,254.945,1.5219999999999998,Asteraceae
25783,8562,0,85,228,0,828.347,264.849,145.295,1.8230000000000002,51.128,42541.0,643.248,181.185,263.671,72.648,132.425,93.984,295.783,30223.097999999998,0.5489999999999999,5.465,26.613000000000003,0.46799999999999997,0.684,0.606,0.777,16758.0,38481.244,0.67,0.5489999999999999,0.6409999999999999,0.9670000000000001,254.99599999999998,15.969000000000001,0.418,0.033,0.182,2.658,0.031,0.17600000000000002,2.4930000000000003,85.02,0.004,0.332,254.965,2.819,254.99599999999998,0.418,Asteraceae
22207,7403,0,85,225,0,855.502,243.77200000000002,140.738,1.732,39.59,30319.5,605.126,168.15099999999998,272.315,70.369,121.88600000000001,88.068,287.215,26945.472999999998,0.5770000000000001,5.197,32.957,0.47600000000000003,0.69,0.732,0.7070000000000001,8112.5,34308.041,0.647,0.5770000000000001,0.6459999999999999,0.968,254.842,15.964,3.029,0.612,0.782,11.134,0.597,0.773,10.869000000000002,85.35,0.233,5.622000000000001,254.287,12.968,254.861,2.634,Asteraceae
23691,7891,0,85,218,0,1036.597,251.873,145.0,1.7369999999999999,51.001999999999995,40357.0,627.371,173.679,329.959,72.5,125.936,91.061,290.414,28683.984,0.5760000000000001,5.343,45.356,0.475,0.69,0.5870000000000001,0.605,16666.0,36521.583,0.649,0.5760000000000001,0.642,0.968,254.829,15.963,3.529,0.491,0.701,9.936,0.496,0.7040000000000001,10.029,85.272,0.324,6.807,254.435,11.425,254.875,2.576,Asteraceae
62458,20801,0,85,235,0,1293.433,461.16900000000004,173.636,2.656,48.218,69858.0,1064.0610000000001,282.0,411.712,86.818,230.585,155.434,2435.139,62891.316,0.377,3.15,26.785,0.374,0.611,0.894,0.823,7400.0,80075.71,0.78,0.377,0.518,0.941,254.96599999999998,15.968,1.053,0.426,0.653,9.609,0.384,0.619,8.64,85.259,0.057,2.119,254.58700000000002,9.32,254.967,1.024,Asteraceae
63650,21212,0,85,251,0,1579.346,477.202,179.71099999999998,2.655,48.321999999999996,72443.0,1102.057,284.678,502.722,89.855,238.601,151.464,2726.942,67354.427,0.377,2.9,39.188,0.35600000000000004,0.597,0.879,0.698,8793.0,85758.32,0.742,0.377,0.45399999999999996,0.934,254.929,15.967,1.7590000000000001,0.519,0.72,10.667,0.501,0.708,10.292,85.316,0.132,3.96,254.447,11.357999999999999,254.937,1.525,Asteraceae
44616,15039,0,85,247,0,2156.515,376.524,243.9,1.544,57.125,67572.5,966.2919999999999,238.342,686.44,121.95,188.262,127.134,892.0239999999999,72126.27799999999,0.648,4.257,104.235,0.401,0.633,0.66,0.44799999999999995,22956.5,91834.03,0.486,0.648,0.45399999999999996,0.9390000000000001,254.7,15.959000000000001,3.76,2.176,1.475,21.517,2.011,1.4180000000000001,19.868,86.296,0.423,6.314,252.731,22.474,254.71400000000003,3.545,Asteraceae
44471,14791,0,85,240,0,1239.675,358.66,186.21400000000003,1.926,49.275,55521.0,916.47,237.954,394.601,93.10700000000001,179.33,126.37899999999999,1584.967,52454.665,0.519,3.174,34.556999999999995,0.44,0.6629999999999999,0.8009999999999999,0.7390000000000001,11050.0,66787.354,0.6659999999999999,0.519,0.447,0.938,254.923,15.966,2.245,0.261,0.511,7.306,0.258,0.508,7.23,85.147,0.129,3.9360000000000004,254.692,8.605,254.93599999999998,1.8559999999999999,Asteraceae
30076,10013,0,85,233,0,1000.337,314.892,136.517,2.307,50.431999999999995,49890.0,763.375,195.688,318.41700000000003,68.258,157.446,102.447,1192.558,33762.768,0.434,2.967,33.272,0.386,0.621,0.603,0.763,19814.0,42988.092000000004,0.7,0.434,0.45399999999999996,0.941,254.928,15.966,2.006,0.40299999999999997,0.635,9.202,0.37799999999999995,0.615,8.61,85.23700000000001,0.121,3.906,254.562,10.022,254.933,1.851,Asteraceae
49520,16463,0,85,251,0,1004.9580000000001,297.015,235.02,1.264,80.343,74968.5,817.326,251.09900000000002,319.888,117.51,148.50799999999998,125.43700000000001,122.08,54824.29,0.7909999999999999,11.353,20.395,0.715,0.845,0.6609999999999999,0.813,25448.5,69804.454,0.7090000000000001,0.7909999999999999,0.45299999999999996,0.9390000000000001,254.97400000000002,15.968,1.068,0.18600000000000003,0.431,6.396,0.177,0.42100000000000004,6.0889999999999995,85.11200000000001,0.040999999999999995,1.847,254.803,6.763999999999999,254.977,0.9490000000000001,Asteraceae
31779,10564,0,85,213,0,1072.781,290.988,175.483,1.6580000000000001,46.42100000000001,42436.5,726.9119999999999,201.15200000000002,341.477,87.742,145.494,103.065,305.064,40105.215,0.603,5.901,36.214,0.478,0.691,0.7490000000000001,0.6779999999999999,10657.5,51063.545999999995,0.622,0.603,0.456,0.9420000000000001,254.93599999999998,15.967,2.1180000000000003,0.19,0.436,6.183,0.188,0.434,6.136,85.105,0.102,3.54,254.78,7.156000000000001,254.952,1.604,Asteraceae
29794,9920,0,85,231,0,967.71,274.935,150.343,1.829,37.785,32636.5,700.0139999999999,194.769,308.032,75.172,137.467,95.69,584.004,32464.077,0.547,3.96,31.430999999999997,0.502,0.708,0.9129999999999999,0.723,2842.5,41334.546,0.721,0.547,0.447,0.9390000000000001,254.88400000000001,15.965,2.695,0.42,0.648,9.203,0.41700000000000004,0.6459999999999999,9.146,85.24,0.235,6.032,254.507,10.806,254.90200000000002,2.254,Asteraceae
24117,8066,0,85,225,0,1065.367,295.657,115.804,2.553,31.24,29017.0,681.584,175.233,339.11699999999996,57.902,147.828,97.833,761.297,26890.617000000002,0.392,3.5460000000000003,47.062,0.35100000000000003,0.593,0.831,0.64,4900.0,34238.197,0.7040000000000001,0.392,0.46299999999999997,0.945,254.845,15.964,2.258,1.052,1.025,14.755999999999998,0.975,0.988,13.686,85.624,0.10300000000000001,1.615,253.889,15.58,254.845,2.242,Asteraceae
31627,10523,0,85,224,0,895.217,261.964,172.43900000000002,1.5190000000000001,50.943000000000005,41925.0,683.6310000000001,200.671,284.957,86.22,130.982,99.631,212.196,35478.667,0.6579999999999999,6.84,25.34,0.5870000000000001,0.7659999999999999,0.754,0.764,10298.0,45172.84099999999,0.7,0.6579999999999999,0.466,0.9420000000000001,254.947,15.967,1.599,0.3,0.5479999999999999,7.79,0.284,0.5329999999999999,7.372999999999999,85.177,0.046,2.081,254.67,8.575,254.949,1.506,Asteraceae
69972,23912,0,85,246,0,2051.1279999999997,468.961,210.584,2.227,60.095,88536.5,1106.681,298.481,652.894,105.292,234.48,153.959,1588.578,77562.635,0.449,3.863,60.126000000000005,0.405,0.636,0.79,0.54,18564.5,98755.814,0.7090000000000001,0.449,0.316,0.888,254.613,15.957,3.002,4.095,2.024,29.302,3.745,1.935,26.791999999999998,87.484,0.366,2.675,250.923,29.156999999999996,254.613,3.002,Asteraceae
73342,24382,0,85,232,0,1491.374,454.041,200.0,2.27,65.317,93169.5,1113.475,305.585,474.719,100.0,227.02,168.428,1804.431,71320.554,0.44,3.965,30.326,0.45299999999999996,0.6729999999999999,0.787,0.747,19827.5,90808.149,0.8079999999999999,0.44,0.38299999999999995,0.922,254.946,15.967,1.791,0.18899999999999997,0.435,6.176,0.187,0.43200000000000005,6.093999999999999,85.10700000000001,0.085,3.437,254.77200000000002,7.431,254.952,1.5859999999999999,Asteraceae
54963,18315,0,85,245,0,1325.516,425.319,180.951,2.35,59.00899999999999,78846.0,977.7710000000001,264.539,421.925,90.475,212.65900000000002,135.884,1506.477,60445.543,0.425,3.5010000000000003,31.967,0.387,0.622,0.6970000000000001,0.738,23883.0,76961.656,0.7140000000000001,0.425,0.344,0.882,254.924,15.966,1.7409999999999999,0.514,0.7170000000000001,10.375,0.479,0.6920000000000001,9.668,85.306,0.083,2.498,254.46099999999998,10.884,254.928,1.591,Asteraceae
50207,16676,0,85,233,0,1101.266,351.23199999999997,191.26,1.8359999999999999,58.293,64322.0,912.529,252.835,350.54400000000004,95.63,175.61599999999999,130.52100000000002,1080.973,52760.387,0.545,3.97,24.156,0.518,0.72,0.7809999999999999,0.8290000000000001,14115.0,67176.61200000001,0.747,0.545,0.35100000000000003,0.8809999999999999,254.993,15.968,0.628,0.051,0.226,3.32,0.047,0.217,3.037,85.03,0.01,0.758,254.946,3.485,254.993,0.601,Asteraceae
40610,13603,0,85,246,0,1007.81,372.839,152.54,2.444,45.898,53760.5,857.045,227.39,320.796,76.27,186.42,119.149,1415.5120000000002,44667.927,0.409,3.167,25.011,0.37200000000000005,0.61,0.755,0.85,13150.5,56872.971,0.7140000000000001,0.409,0.344,0.878,254.919,15.966,1.358,1.244,1.115,16.49,1.093,1.045,14.488,85.75200000000001,0.139,2.199,253.83700000000002,15.433,254.919,1.355,Asteraceae
55347,18385,0,85,252,0,968.5310000000001,323.11,238.736,1.3530000000000002,62.839,63786.5,873.18,265.462,308.293,119.368,161.555,133.542,152.452,60583.981,0.7390000000000001,10.815999999999999,16.949,0.675,0.8220000000000001,0.868,0.902,8439.5,77137.921,0.718,0.7390000000000001,0.336,0.88,254.99200000000002,15.968,0.619,0.064,0.254,3.7889999999999997,0.06,0.245,3.553,85.039,0.018000000000000002,1.244,254.93400000000003,3.8930000000000002,254.993,0.535,Asteraceae
39855,13268,0,85,226,0,1195.065,289.807,204.09799999999998,1.42,68.275,62161.5,782.541,225.266,380.401,102.04899999999999,144.903,113.573,198.90099999999998,46455.608,0.7040000000000001,8.052999999999999,35.834,0.604,0.777,0.6409999999999999,0.655,22306.5,59149.117,0.674,0.7040000000000001,0.325,0.879,254.83,15.963,3.7239999999999998,0.42100000000000004,0.649,9.074,0.42700000000000005,0.654,9.199,85.226,0.27899999999999997,6.131,254.512,10.517999999999999,254.87900000000002,2.639,Asteraceae
32193,10774,0,85,220,0,1250.32,303.595,169.782,1.788,88.084,84012.0,738.6110000000001,202.458,397.98900000000003,84.891,151.798,104.74799999999999,446.231,40483.294,0.5589999999999999,4.959,48.56,0.445,0.667,0.38299999999999995,0.591,51819.0,51544.931,0.625,0.5589999999999999,0.33399999999999996,0.8759999999999999,254.505,15.953,6.315,1.265,1.125,15.817,1.266,1.125,15.835,85.679,0.7490000000000001,9.683,253.574,17.861,254.65900000000002,4.328,Asteraceae
29706,9893,0,85,229,0,944.3539999999999,280.71299999999997,167.955,1.671,45.254,39908.5,697.933,194.481,300.597,83.977,140.357,100.51,314.998,37029.246,0.598,5.662999999999999,30.021,0.48,0.693,0.7440000000000001,0.7390000000000001,10202.5,47147.1,0.63,0.598,0.319,0.877,254.928,15.966,1.726,0.436,0.66,9.543,0.41200000000000003,0.642,9.012,85.259,0.07200000000000001,2.5810000000000004,254.525,10.419,254.93,1.6580000000000001,Asteraceae
27875,9531,0,85,245,0,975.685,293.002,160.931,1.821,39.01,35908.0,700.722,188.392,310.57,80.46600000000001,146.501,102.302,505.082,37033.992999999995,0.5489999999999999,4.552,34.150999999999996,0.413,0.643,0.7759999999999999,0.718,8033.0,47153.144,0.591,0.5489999999999999,0.316,0.882,254.798,15.962,2.224,4.122,2.03,29.844,3.6860000000000004,1.92,26.684,87.536,0.39399999999999996,3.114,251.141,27.939,254.8,2.166,Asteraceae
58172,19361,0,85,231,0,1310.504,430.30800000000005,179.083,2.403,71.193,96242.5,1010.377,272.152,417.14599999999996,89.542,215.15400000000002,142.154,1760.621,60523.505999999994,0.41600000000000004,3.388,29.523000000000003,0.4,0.632,0.604,0.7709999999999999,38070.5,77060.921,0.755,0.41600000000000004,0.604,0.9259999999999999,254.954,15.967,1.304,0.344,0.5870000000000001,8.56,0.317,0.563,7.898,85.205,0.057999999999999996,2.388,254.641,8.943,254.955,1.287,Asteraceae
57899,19261,0,85,229,0,1489.156,409.939,195.515,2.097,71.55,92146.5,1002.11,271.513,474.01300000000003,97.758,204.97,137.369,1598.723,62949.14599999999,0.47700000000000004,3.4360000000000004,38.301,0.439,0.662,0.628,0.6729999999999999,34247.5,80149.342,0.722,0.47700000000000004,0.611,0.922,254.91299999999998,15.966,2.351,0.289,0.5379999999999999,7.556,0.287,0.535,7.48,85.163,0.14400000000000002,4.492,254.64700000000002,9.208,254.922,2.084,Asteraceae
58510,19456,0,85,234,0,1389.256,398.468,199.59900000000002,1.996,77.721,97293.0,996.85,272.942,442.214,99.8,199.234,134.539,1188.677,62465.905999999995,0.501,3.9019999999999997,32.986,0.469,0.685,0.601,0.718,38783.0,79534.062,0.736,0.501,0.607,0.9279999999999999,254.93,15.967,2.131,0.226,0.475,6.672000000000001,0.22399999999999998,0.474,6.631,85.12700000000001,0.124,4.277,254.726,8.087,254.93900000000002,1.84,Asteraceae
39048,13011,0,85,237,0,1134.479,287.717,199.666,1.4409999999999998,60.453,54643.0,775.9580000000001,222.97400000000002,361.116,99.833,143.858,114.95700000000001,198.845,45118.958,0.6940000000000001,8.152000000000001,32.961,0.601,0.775,0.715,0.684,15595.0,57447.242,0.68,0.6940000000000001,0.609,0.927,254.87900000000002,15.965,2.53,0.525,0.725,10.335,0.512,0.715,10.064,85.305,0.16699999999999998,4.761,254.385,12.084000000000001,254.886,2.3609999999999998,Asteraceae
37829,12608,0,85,236,0,1119.2069999999999,327.79400000000004,176.07,1.8619999999999999,54.073,55684.5,783.112,219.46599999999998,356.255,88.035,163.89700000000002,111.39399999999999,535.238,45328.925,0.537,4.815,33.113,0.44799999999999995,0.67,0.679,0.7,17855.5,57714.58,0.655,0.537,0.612,0.9279999999999999,254.863,15.964,2.821,0.5660000000000001,0.753,10.751,0.545,0.738,10.337,85.325,0.19699999999999998,4.967,254.34900000000002,12.357999999999999,254.878,2.469,Asteraceae
30656,10257,0,85,251,0,1274.545,306.53700000000003,165.399,1.8530000000000002,52.476000000000006,50535.0,736.045,197.56599999999997,405.7,82.7,153.269,101.46700000000001,427.95300000000003,39820.5,0.54,4.905,52.99,0.415,0.645,0.607,0.5770000000000001,19879.0,50701.035,0.605,0.54,0.615,0.9279999999999999,254.78,15.962,3.344,1.135,1.065,15.365,1.068,1.033,14.452,85.661,0.243,4.501,253.747,16.958,254.794,3.091,Asteraceae
27952,9323,0,85,235,0,1142.965,262.017,181.00099999999998,1.4480000000000002,43.297,35640.0,684.459,188.65200000000002,363.81699999999995,90.501,131.009,96.366,217.447,37247.881,0.691,6.535,46.736000000000004,0.518,0.72,0.784,0.599,7688.0,47425.474,0.589,0.691,0.616,0.932,254.842,15.964,2.89,0.675,0.821,11.76,0.65,0.8059999999999999,11.325,85.389,0.19399999999999998,4.502,254.21599999999998,13.657,254.852,2.676,Asteraceae
30499,10227,0,85,216,0,1238.739,279.217,186.94299999999998,1.494,106.27600000000001,93223.5,719.1469999999999,197.06,394.30300000000005,93.47200000000001,139.608,100.345,297.534,40996.017,0.67,5.817,50.312,0.498,0.706,0.327,0.581,62724.5,52197.75,0.584,0.67,0.618,0.922,254.40400000000002,15.95,6.816,1.5630000000000002,1.25,17.608,1.579,1.2570000000000001,17.795,85.84899999999999,1.006,11.532,253.235,19.905,254.59099999999998,4.688,Asteraceae
22441,7460,0,85,244,0,758.105,275.545,106.88799999999999,2.5780000000000003,72.418,62689.0,635.434,169.035,241.312,53.443999999999996,137.77200000000002,88.90899999999999,828.681,23131.833,0.38799999999999996,3.089,25.61,0.376,0.613,0.358,0.838,40248.0,29452.363999999998,0.762,0.38799999999999996,0.611,0.922,254.968,15.968,1.227,0.18100000000000002,0.425,6.228,0.175,0.419,6.047999999999999,85.10799999999999,0.039,1.92,254.797,6.985,254.97,1.1540000000000001,Asteraceae
76134,67,0,0,239,0,1425.606,447.913,236.88400000000001,1.891,55.562,78184.5,1087.3310000000001,311.347,453.785,118.44200000000001,223.956,162.488,1190.155,83333.445,0.529,4.71,26.694000000000003,0.483,0.695,0.9740000000000001,0.763,2050.5,106103.43699999999,0.718,0.529,0.5,0.94,0.205,0.45299999999999996,6.311,0.23600000000000002,0.485,7.229,0.24100000000000002,0.491,7.397,0.22699999999999998,0.14,4.3069999999999995,0.04,1.325,0.242,7.42,Brassicaceae
115111,911,0,0,253,0,1462.4029999999998,441.55300000000005,327.91900000000004,1.347,84.92200000000001,117802.5,1250.368,382.837,465.49699999999996,163.96,220.77599999999998,194.544,403.048,113720.641,0.743,9.69,18.579,0.752,0.867,0.977,0.855,2691.5,144793.61800000002,0.795,0.743,0.42,0.935,2.123,1.4569999999999999,22.919,2.039,1.4280000000000002,22.015,1.921,1.386,20.74,2.0269999999999997,0.254,3.739,0.21,2.364,2.126,22.955,Brassicaceae
