Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      51 |        1215 |       00:12:38 |       98.44% |       95.96% |       0.0660 |       0.0942 |      1.0000e-04 |
|      51 |        1220 |       00:12:41 |       98.44% |       96.46% |       0.0183 |       0.1206 |      1.0000e-04 |
|      52 |        1225 |       00:12:44 |      100.00% |       95.45% |       0.0214 |       0.1005 |      1.0000e-04 |
|      52 |        1230 |       00:12:46 |      100.00% |       96.46% |       0.0129 |       0.0928 |      1.0000e-04 |
|      52 |        1235 |       00:12:49 |       98.44% |       96.97% |       0.0779 |       0.1136 |      1.0000e-04 |
|      52 |        1240 |       00:12:52 |       98.44% |       96.97% |       0.0457 |       0.1160 |      1.0000e-04 |
|      52 |        1245 |       00:12:55 |       98.44% |       95.45% |       0.0330 |       0.1678 |      1.0000e-04 |
|      53 |        1250 |       00:12:58 |      100.00% |       95.45% |       0.0230 |       0.1543 |      1.0000e-04 |
|      53 |        1255 |       00:13:00 |       95.31% |       94.44% |       0.0803 |       0.1527 |      1.0000e-04 |
|      53 |        1260 |       00:13:03 |       96.88% |       96.97% |       0.0395 |       0.1056 |      1.0000e-04 |
|      53 |        1265 |       00:13:06 |      100.00% |       97.98% |       0.0091 |       0.1069 |      1.0000e-04 |
|      53 |        1270 |       00:13:08 |       98.44% |       93.94% |       0.0571 |       0.1696 |      1.0000e-04 |
|      54 |        1275 |       00:13:11 |       98.44% |       96.46% |       0.0420 |       0.1992 |      1.0000e-04 |
|      54 |        1280 |       00:13:14 |      100.00% |       96.97% |       0.0095 |       0.1161 |      1.0000e-04 |
|      54 |        1285 |       00:13:16 |      100.00% |       96.46% |       0.0198 |       0.1495 |      1.0000e-04 |
|      54 |        1290 |       00:13:19 |       98.44% |       94.44% |       0.0330 |       0.1642 |      1.0000e-04 |
|      54 |        1295 |       00:13:22 |       98.44% |       93.43% |       0.0232 |       0.2533 |      1.0000e-04 |
|      55 |        1300 |       00:13:24 |       96.88% |       95.45% |       0.0739 |       0.1366 |      1.0000e-04 |
|      55 |        1305 |       00:13:27 |      100.00% |       95.96% |       0.0304 |       0.0959 |      1.0000e-04 |
|      55 |        1310 |       00:13:29 |      100.00% |       95.45% |       0.0110 |       0.1321 |      1.0000e-04 |
|      55 |        1315 |       00:13:32 |       96.88% |       96.46% |       0.1254 |       0.1377 |      1.0000e-04 |
|      55 |        1320 |       00:13:35 |      100.00% |       96.46% |       0.0174 |       0.1654 |      1.0000e-04 |
|      56 |        1325 |       00:13:37 |       96.88% |       95.45% |       0.1123 |       0.1717 |      1.0000e-04 |
|      56 |        1330 |       00:13:40 |      100.00% |       96.46% |       0.0047 |       0.1120 |      1.0000e-04 |
|      56 |        1335 |       00:13:43 |       98.44% |       91.92% |       0.0472 |       0.2210 |      1.0000e-04 |
|      56 |        1340 |       00:13:45 |      100.00% |       94.95% |       0.0032 |       0.1861 |      1.0000e-04 |
|      57 |        1345 |       00:13:48 |       98.44% |       95.96% |       0.0375 |       0.1480 |      1.0000e-04 |
|      57 |        1350 |       00:13:51 |       96.88% |       94.95% |       0.1131 |       0.1768 |      1.0000e-04 |
|      57 |        1355 |       00:13:53 |       98.44% |       94.44% |       0.0534 |       0.2013 |      1.0000e-04 |
|      57 |        1360 |       00:13:56 |       96.88% |       97.47% |       0.0714 |       0.0638 |      1.0000e-04 |
|      57 |        1365 |       00:13:59 |       98.44% |       94.95% |       0.0281 |       0.2316 |      1.0000e-04 |
|      58 |        1370 |       00:14:01 |      100.00% |       95.96% |       0.0218 |       0.1555 |      1.0000e-04 |
|      58 |        1375 |       00:14:04 |       96.88% |       95.96% |       0.0811 |       0.1653 |      1.0000e-04 |
|      58 |        1380 |       00:14:06 |      100.00% |       96.97% |       0.0117 |       0.0884 |      1.0000e-04 |
|      58 |        1385 |       00:14:09 |       96.88% |       96.46% |       0.0658 |       0.0947 |      1.0000e-04 |
|      58 |        1390 |       00:14:12 |       98.44% |       97.98% |       0.1239 |       0.0768 |      1.0000e-04 |
|      59 |        1395 |       00:14:14 |       96.88% |       96.46% |       0.0410 |       0.1383 |      1.0000e-04 |
|      59 |        1400 |       00:14:17 |      100.00% |       94.95% |       0.0139 |       0.1413 |      1.0000e-04 |
|      59 |        1405 |       00:14:20 |      100.00% |       96.97% |       0.0107 |       0.1218 |      1.0000e-04 |
|      59 |        1410 |       00:14:22 |       98.44% |       95.45% |       0.0336 |       0.1728 |      1.0000e-04 |
|      59 |        1415 |       00:14:25 |      100.00% |       96.97% |       0.0222 |       0.0942 |      1.0000e-04 |
|      60 |        1420 |       00:14:28 |       96.88% |       96.97% |       0.0548 |       0.0919 |      1.0000e-04 |
|      60 |        1425 |       00:14:30 |       96.88% |       97.47% |       0.0749 |       0.0905 |      1.0000e-04 |
|      60 |        1430 |       00:14:33 |      100.00% |       95.96% |       0.0034 |       0.1119 |      1.0000e-04 |
|      60 |        1435 |       00:14:36 |       95.31% |       97.47% |       0.0701 |       0.0971 |      1.0000e-04 |
|      60 |        1440 |       00:14:38 |      100.00% |       96.97% |       0.0131 |       0.0827 |      1.0000e-04 |
|      61 |        1445 |       00:14:41 |       98.44% |       96.46% |       0.0342 |       0.1097 |      1.0000e-04 |
|      61 |        1450 |       00:14:44 |      100.00% |       94.95% |       0.0049 |       0.1966 |      1.0000e-04 |
|      61 |        1455 |       00:14:46 |       98.44% |       95.45% |       0.0507 |       0.1221 |      1.0000e-04 |
|      61 |        1460 |       00:14:49 |      100.00% |       96.97% |       0.0074 |       0.1191 |      1.0000e-04 |
|      62 |        1465 |       00:14:52 |       98.44% |       96.46% |       0.0298 |       0.1180 |      1.0000e-04 |
|      62 |        1470 |       00:14:54 |      100.00% |       95.96% |       0.0280 |       0.1067 |      1.0000e-04 |
|      62 |        1475 |       00:14:57 |       98.44% |       94.95% |       0.0215 |       0.1560 |      1.0000e-04 |
|      62 |        1480 |       00:15:00 |       95.31% |       95.45% |       0.1239 |       0.1537 |      1.0000e-04 |
|      62 |        1485 |       00:15:02 |      100.00% |       95.45% |       0.0195 |       0.1892 |      1.0000e-04 |
|      63 |        1490 |       00:15:05 |      100.00% |       97.47% |       0.0140 |       0.0899 |      1.0000e-04 |
|      63 |        1495 |       00:15:08 |      100.00% |       96.97% |       0.0127 |       0.1180 |      1.0000e-04 |
|      63 |        1500 |       00:15:10 |       96.88% |       95.96% |       0.0578 |       0.1582 |      1.0000e-04 |
|      63 |        1505 |       00:15:13 |       98.44% |       95.96% |       0.0403 |       0.1553 |      1.0000e-04 |
|      63 |        1510 |       00:15:16 |      100.00% |       97.98% |       0.0098 |       0.1031 |      1.0000e-04 |
|      64 |        1515 |       00:15:19 |       96.88% |       97.47% |       0.0415 |       0.1401 |      1.0000e-04 |
|      64 |        1520 |       00:15:21 |       98.44% |       95.45% |       0.0301 |       0.1217 |      1.0000e-04 |
|      64 |        1525 |       00:15:24 |       96.88% |       96.46% |       0.0578 |       0.1631 |      1.0000e-04 |
|      64 |        1530 |       00:15:27 |       98.44% |       95.45% |       0.0669 |       0.1623 |      1.0000e-04 |
|      64 |        1535 |       00:15:29 |       98.44% |       92.42% |       0.0230 |       0.2912 |      1.0000e-04 |
|      65 |        1540 |       00:15:32 |       98.44% |       93.94% |       0.0570 |       0.2090 |      1.0000e-04 |
|      65 |        1545 |       00:15:35 |      100.00% |       96.46% |       0.0116 |       0.1096 |      1.0000e-04 |
|      65 |        1550 |       00:15:37 |       96.88% |       93.94% |       0.1197 |       0.1729 |      1.0000e-04 |
|      65 |        1555 |       00:15:40 |       96.88% |       95.96% |       0.0602 |       0.1150 |      1.0000e-04 |
|      65 |        1560 |       00:15:43 |       96.88% |       93.43% |       0.0673 |       0.1877 |      1.0000e-04 |
|      66 |        1565 |       00:15:45 |       95.31% |       93.43% |       0.1040 |       0.2664 |      1.0000e-04 |
|      66 |        1570 |       00:15:48 |       98.44% |       94.44% |       0.0532 |       0.2413 |      1.0000e-04 |
|      66 |        1575 |       00:15:51 |       92.19% |       94.44% |       0.1718 |       0.2208 |      1.0000e-04 |
|      66 |        1580 |       00:15:53 |       95.31% |       94.44% |       0.0537 |       0.2551 |      1.0000e-04 |
|      67 |        1585 |       00:15:56 |       98.44% |       93.43% |       0.0392 |       0.3554 |      1.0000e-04 |
|      67 |        1590 |       00:15:59 |       95.31% |       93.94% |       0.1141 |       0.2363 |      1.0000e-04 |
|      67 |        1595 |       00:16:01 |       95.31% |       92.93% |       0.1525 |       0.2632 |      1.0000e-04 |
|      67 |        1600 |       00:16:04 |      100.00% |       93.94% |       0.0238 |       0.2363 |      1.0000e-04 |
|      67 |        1605 |       00:16:07 |       98.44% |       94.44% |       0.0596 |       0.1811 |      1.0000e-04 |
|      68 |        1610 |       00:16:09 |       98.44% |       96.97% |       0.0419 |       0.1151 |      1.0000e-04 |
|      68 |        1615 |       00:16:12 |       96.88% |       95.45% |       0.0370 |       0.1799 |      1.0000e-04 |
|      68 |        1620 |       00:16:15 |      100.00% |       95.45% |       0.0118 |       0.1874 |      1.0000e-04 |
|      68 |        1625 |       00:16:17 |       96.88% |       95.96% |       0.0527 |       0.1664 |      1.0000e-04 |
|      68 |        1630 |       00:16:20 |       96.88% |       94.44% |       0.0428 |       0.1647 |      1.0000e-04 |
|      69 |        1635 |       00:16:23 |      100.00% |       95.45% |       0.0172 |       0.1999 |      1.0000e-04 |
|      69 |        1640 |       00:16:25 |      100.00% |       95.45% |       0.0030 |       0.1590 |      1.0000e-04 |
|      69 |        1645 |       00:16:28 |       98.44% |       96.46% |       0.0349 |       0.1656 |      1.0000e-04 |
|      69 |        1650 |       00:16:31 |       96.88% |       94.95% |       0.1131 |       0.1525 |      1.0000e-04 |
|      69 |        1655 |       00:16:33 |      100.00% |       95.45% |       0.0064 |       0.1965 |      1.0000e-04 |
|      70 |        1660 |       00:16:36 |       98.44% |       94.95% |       0.1092 |       0.1990 |      1.0000e-04 |
|      70 |        1665 |       00:16:39 |       96.88% |       96.97% |       0.1208 |       0.1504 |      1.0000e-04 |
|      70 |        1670 |       00:16:42 |       98.44% |       94.44% |       0.1418 |       0.1918 |      1.0000e-04 |
|      70 |        1675 |       00:16:44 |      100.00% |       94.44% |       0.0057 |       0.1768 |      1.0000e-04 |
|      70 |        1680 |       00:16:47 |       92.19% |       95.45% |       0.1193 |       0.1729 |      1.0000e-04 |
|      71 |        1685 |       00:16:50 |       98.44% |       95.96% |       0.0547 |       0.1660 |      1.0000e-04 |
|      71 |        1690 |       00:16:52 |      100.00% |       94.44% |       0.0103 |       0.1541 |      1.0000e-04 |
|      71 |        1695 |       00:16:55 |       98.44% |       95.45% |       0.0524 |       0.1846 |      1.0000e-04 |
|      71 |        1700 |       00:16:57 |      100.00% |       96.97% |       0.0105 |       0.1035 |      1.0000e-04 |
|      72 |        1705 |       00:17:00 |      100.00% |       95.45% |       0.0041 |       0.1166 |      1.0000e-04 |
|      72 |        1710 |       00:17:03 |      100.00% |       96.97% |       0.0127 |       0.0891 |      1.0000e-04 |
|      72 |        1715 |       00:17:05 |       98.44% |       96.97% |       0.0514 |       0.0931 |      1.0000e-04 |
|      72 |        1720 |       00:17:08 |      100.00% |       95.45% |       0.0081 |       0.1793 |      1.0000e-04 |
|      72 |        1725 |       00:17:11 |      100.00% |       95.45% |       0.0220 |       0.1348 |      1.0000e-04 |
|      73 |        1730 |       00:17:13 |      100.00% |       96.97% |       0.0126 |       0.1010 |      1.0000e-04 |
|      73 |        1735 |       00:17:16 |       98.44% |       96.46% |       0.0148 |       0.1044 |      1.0000e-04 |
|      73 |        1740 |       00:17:19 |      100.00% |       95.45% |       0.0155 |       0.1619 |      1.0000e-04 |
|      73 |        1745 |       00:17:21 |       98.44% |       95.96% |       0.0187 |       0.1091 |      1.0000e-04 |
|      73 |        1750 |       00:17:24 |      100.00% |       98.48% |       0.0062 |       0.0541 |      1.0000e-04 |
|      74 |        1755 |       00:17:27 |       96.88% |       97.98% |       0.0730 |       0.0526 |      1.0000e-04 |
|      74 |        1760 |       00:17:29 |       98.44% |       95.96% |       0.0241 |       0.1812 |      1.0000e-04 |
|      74 |        1765 |       00:17:32 |      100.00% |       96.97% |       0.0091 |       0.0997 |      1.0000e-04 |
|      74 |        1770 |       00:17:35 |      100.00% |       95.45% |       0.0195 |       0.1632 |      1.0000e-04 |
|      74 |        1775 |       00:17:37 |       98.44% |       95.45% |       0.0520 |       0.1528 |      1.0000e-04 |
|      75 |        1780 |       00:17:40 |       96.88% |       95.96% |       0.0594 |       0.1118 |      1.0000e-04 |
|      75 |        1785 |       00:17:43 |       95.31% |       96.46% |       0.0844 |       0.0940 |      1.0000e-04 |
|      75 |        1790 |       00:17:45 |      100.00% |       94.44% |       0.0022 |       0.1960 |      1.0000e-04 |
|      75 |        1795 |       00:17:48 |       98.44% |       97.47% |       0.0214 |       0.1083 |      1.0000e-04 |
|      75 |        1800 |       00:17:51 |       98.44% |       96.97% |       0.0425 |       0.1159 |      1.0000e-04 |
|      76 |        1805 |       00:17:53 |      100.00% |       97.98% |       0.0205 |       0.0800 |      1.0000e-04 |
|      76 |        1810 |       00:17:56 |      100.00% |       96.46% |       0.0063 |       0.0942 |      1.0000e-04 |
|      76 |        1815 |       00:17:59 |       98.44% |       95.96% |       0.0519 |       0.1971 |      1.0000e-04 |
|      76 |        1820 |       00:18:01 |       98.44% |       95.96% |       0.0490 |       0.1613 |      1.0000e-04 |
|      77 |        1825 |       00:18:04 |       98.44% |       96.46% |       0.0488 |       0.1109 |      1.0000e-04 |
|      77 |        1830 |       00:18:07 |       98.44% |       96.97% |       0.0439 |       0.1658 |      1.0000e-04 |
|      77 |        1835 |       00:18:09 |      100.00% |       94.44% |       0.0246 |       0.1880 |      1.0000e-04 |
|      77 |        1840 |       00:18:12 |       96.88% |       93.94% |       0.0353 |       0.2192 |      1.0000e-04 |
|      77 |        1845 |       00:18:15 |       98.44% |       95.45% |       0.0478 |       0.1598 |      1.0000e-04 |
|      78 |        1850 |       00:18:17 |      100.00% |       94.44% |       0.0126 |       0.1946 |      1.0000e-04 |
|      78 |        1855 |       00:18:20 |       98.44% |       95.96% |       0.0635 |       0.1128 |      1.0000e-04 |
|      78 |        1860 |       00:18:23 |       98.44% |       96.97% |       0.0904 |       0.1305 |      1.0000e-04 |
|      78 |        1865 |       00:18:25 |       96.88% |       95.45% |       0.0786 |       0.1540 |      1.0000e-04 |
|      78 |        1870 |       00:18:28 |       98.44% |       96.97% |       0.0382 |       0.1334 |      1.0000e-04 |
|      79 |        1875 |       00:18:30 |      100.00% |       97.98% |       0.0393 |       0.1182 |      1.0000e-04 |
|      79 |        1880 |       00:18:33 |      100.00% |       96.97% |       0.0103 |       0.0749 |      1.0000e-04 |
|      79 |        1885 |       00:18:36 |       98.44% |       97.47% |       0.0390 |       0.0895 |      1.0000e-04 |
|      79 |        1890 |       00:18:38 |       96.88% |       96.46% |       0.0710 |       0.1314 |      1.0000e-04 |
|      79 |        1895 |       00:18:41 |       96.88% |       96.46% |       0.0561 |       0.1039 |      1.0000e-04 |
|      80 |        1900 |       00:18:44 |      100.00% |       93.43% |       0.0192 |       0.2698 |      1.0000e-04 |
|      80 |        1905 |       00:18:47 |       98.44% |       95.45% |       0.0292 |       0.1280 |      1.0000e-04 |
|      80 |        1910 |       00:18:49 |      100.00% |       95.45% |       0.0024 |       0.1653 |      1.0000e-04 |
|      80 |        1915 |       00:18:52 |      100.00% |       94.95% |       0.0079 |       0.1774 |      1.0000e-04 |
|      80 |        1920 |       00:18:54 |       98.44% |       94.95% |       0.0379 |       0.2134 |      1.0000e-04 |
|      81 |        1925 |       00:18:57 |      100.00% |       93.94% |       0.0207 |       0.2329 |      1.0000e-04 |
|      81 |        1930 |       00:19:00 |      100.00% |       94.95% |       0.0195 |       0.1671 |      1.0000e-04 |
|      81 |        1935 |       00:19:02 |      100.00% |       93.94% |       0.0145 |       0.2384 |      1.0000e-04 |
|      81 |        1940 |       00:19:05 |      100.00% |       94.95% |       0.0041 |       0.2471 |      1.0000e-04 |
|      82 |        1945 |       00:19:08 |       98.44% |       96.97% |       0.0284 |       0.1680 |      1.0000e-04 |
|      82 |        1950 |       00:19:10 |      100.00% |       97.98% |       0.0218 |       0.1368 |      1.0000e-04 |
|      82 |        1955 |       00:19:13 |       98.44% |       95.96% |       0.0228 |       0.1242 |      1.0000e-04 |
|      82 |        1960 |       00:19:16 |      100.00% |       94.95% |       0.0084 |       0.1841 |      1.0000e-04 |
|      82 |        1965 |       00:19:18 |      100.00% |       94.95% |       0.0106 |       0.1566 |      1.0000e-04 |
|      83 |        1970 |       00:19:21 |       98.44% |       94.95% |       0.0316 |       0.1909 |      1.0000e-04 |
|      83 |        1975 |       00:19:24 |       98.44% |       94.44% |       0.0575 |       0.2661 |      1.0000e-04 |
|      83 |        1980 |       00:19:26 |       98.44% |       93.94% |       0.0418 |       0.2133 |      1.0000e-04 |
|      83 |        1985 |       00:19:29 |      100.00% |       95.96% |       0.0171 |       0.1779 |      1.0000e-04 |
|      83 |        1990 |       00:19:32 |      100.00% |       92.42% |       0.0114 |       0.2492 |      1.0000e-04 |
|      84 |        1995 |       00:19:34 |       98.44% |       96.46% |       0.0291 |       0.1728 |      1.0000e-04 |
|      84 |        2000 |       00:19:37 |       98.44% |       95.45% |       0.0458 |       0.1512 |      1.0000e-04 |
|      84 |        2005 |       00:19:40 |      100.00% |       96.46% |       0.0084 |       0.1170 |      1.0000e-04 |
|      84 |        2010 |       00:19:43 |      100.00% |       97.47% |       0.0092 |       0.1481 |      1.0000e-04 |
|      84 |        2015 |       00:19:45 |       96.88% |       95.96% |       0.0534 |       0.1352 |      1.0000e-04 |
|      85 |        2020 |       00:19:48 |       96.88% |       96.46% |       0.0533 |       0.1361 |      1.0000e-04 |
|      85 |        2025 |       00:19:51 |       96.88% |       92.93% |       0.0495 |       0.2513 |      1.0000e-04 |
|      85 |        2030 |       00:19:53 |      100.00% |       95.45% |       0.0104 |       0.2064 |      1.0000e-04 |
|      85 |        2035 |       00:19:56 |       95.31% |       94.95% |       0.0839 |       0.2288 |      1.0000e-04 |
|      85 |        2040 |       00:19:59 |       96.88% |       94.95% |       0.0495 |       0.2215 |      1.0000e-04 |
|      86 |        2045 |       00:20:01 |       96.88% |       95.45% |       0.0982 |       0.1540 |      1.0000e-04 |
|      86 |        2050 |       00:20:04 |      100.00% |       95.96% |       0.0078 |       0.1092 |      1.0000e-04 |
|      86 |        2055 |       00:20:06 |      100.00% |       94.95% |       0.0206 |       0.1778 |      1.0000e-04 |
|      86 |        2060 |       00:20:09 |       96.88% |       96.97% |       0.0476 |       0.0877 |      1.0000e-04 |
|      87 |        2065 |       00:20:12 |      100.00% |       97.98% |       0.0049 |       0.0933 |      1.0000e-04 |
|      87 |        2070 |       00:20:14 |      100.00% |       97.47% |       0.0235 |       0.1007 |      1.0000e-04 |
|      87 |        2075 |       00:20:17 |      100.00% |       96.97% |       0.0086 |       0.1353 |      1.0000e-04 |
|      87 |        2080 |       00:20:19 |      100.00% |       98.48% |       0.0039 |       0.0698 |      1.0000e-04 |
|      87 |        2085 |       00:20:22 |       98.44% |       97.47% |       0.0295 |       0.1099 |      1.0000e-04 |
|      88 |        2090 |       00:20:25 |       98.44% |       98.48% |       0.0261 |       0.0892 |      1.0000e-04 |
|      88 |        2095 |       00:20:27 |      100.00% |       97.98% |       0.0033 |       0.1596 |      1.0000e-04 |
|      88 |        2100 |       00:20:30 |      100.00% |       96.97% |       0.0088 |       0.1190 |      1.0000e-04 |
|      88 |        2105 |       00:20:33 |      100.00% |       96.97% |       0.0081 |       0.0823 |      1.0000e-04 |
|      88 |        2110 |       00:20:35 |       98.44% |       97.47% |       0.0280 |       0.1136 |      1.0000e-04 |
|      89 |        2115 |       00:20:38 |      100.00% |       97.47% |       0.0031 |       0.0886 |      1.0000e-04 |
|      89 |        2120 |       00:20:40 |      100.00% |       97.47% |       0.0001 |       0.0995 |      1.0000e-04 |
|      89 |        2125 |       00:20:43 |       98.44% |       97.98% |       0.0192 |       0.1360 |      1.0000e-04 |
|      89 |        2130 |       00:20:46 |      100.00% |       95.96% |       0.0058 |       0.1937 |      1.0000e-04 |
|      89 |        2135 |       00:20:48 |       98.44% |       96.46% |       0.0501 |       0.1646 |      1.0000e-04 |
|      90 |        2140 |       00:20:51 |      100.00% |       95.45% |       0.0043 |       0.1883 |      1.0000e-04 |
|      90 |        2145 |       00:20:54 |       98.44% |       94.95% |       0.0319 |       0.2321 |      1.0000e-04 |
|      90 |        2150 |       00:20:56 |      100.00% |       93.94% |       0.0029 |       0.2453 |      1.0000e-04 |
|      90 |        2155 |       00:20:59 |       98.44% |       95.96% |       0.0280 |       0.1926 |      1.0000e-04 |
|      90 |        2160 |       00:21:02 |      100.00% |       94.44% |       0.0116 |       0.2138 |      1.0000e-04 |
|      91 |        2165 |       00:21:04 |       98.44% |       94.95% |       0.0376 |       0.2043 |      1.0000e-04 |
|      91 |        2170 |       00:21:07 |      100.00% |       94.44% |       0.0078 |       0.1845 |      1.0000e-04 |
|      91 |        2175 |       00:21:10 |      100.00% |       93.94% |       0.0055 |       0.1955 |      1.0000e-04 |
|      91 |        2180 |       00:21:12 |      100.00% |       96.97% |       0.0135 |       0.1051 |      1.0000e-04 |
|      92 |        2185 |       00:21:15 |      100.00% |       95.96% |       0.0078 |       0.1055 |      1.0000e-04 |
|      92 |        2190 |       00:21:18 |      100.00% |       96.46% |       0.0254 |       0.2207 |      1.0000e-04 |
|      92 |        2195 |       00:21:20 |      100.00% |       94.95% |       0.0050 |       0.2107 |      1.0000e-04 |
|      92 |        2200 |       00:21:23 |       96.88% |       94.95% |       0.0407 |       0.1831 |      1.0000e-04 |
|      92 |        2205 |       00:21:26 |       96.88% |       94.44% |       0.0558 |       0.2517 |      1.0000e-04 |
|      93 |        2210 |       00:21:28 |      100.00% |       95.96% |       0.0120 |       0.1845 |      1.0000e-04 |
|      93 |        2215 |       00:21:31 |       96.88% |       93.43% |       0.0434 |       0.2623 |      1.0000e-04 |
|      93 |        2220 |       00:21:33 |       98.44% |       96.46% |       0.0422 |       0.1385 |      1.0000e-04 |
|      93 |        2225 |       00:21:36 |       96.88% |       94.95% |       0.0584 |       0.2660 |      1.0000e-04 |
|      93 |        2230 |       00:21:39 |       95.31% |       93.94% |       0.1767 |       0.2491 |      1.0000e-04 |
|      94 |        2235 |       00:21:41 |       98.44% |       93.94% |       0.0373 |       0.1768 |      1.0000e-04 |
|      94 |        2240 |       00:21:44 |       98.44% |       96.46% |       0.0304 |       0.1108 |      1.0000e-04 |
|      94 |        2245 |       00:21:47 |      100.00% |       94.95% |       0.0196 |       0.1480 |      1.0000e-04 |
|      94 |        2250 |       00:21:49 |       98.44% |       96.46% |       0.0464 |       0.1629 |      1.0000e-04 |
|      94 |        2255 |       00:21:52 |      100.00% |       95.45% |       0.0117 |       0.2008 |      1.0000e-04 |
|      95 |        2260 |       00:21:55 |       96.88% |       95.96% |       0.0631 |       0.2609 |      1.0000e-04 |
|      95 |        2265 |       00:21:58 |       96.88% |       96.97% |       0.1361 |       0.1466 |      1.0000e-04 |
|      95 |        2270 |       00:22:00 |       98.44% |       96.46% |       0.0252 |       0.0962 |      1.0000e-04 |
|      95 |        2275 |       00:22:03 |      100.00% |       95.96% |       0.0089 |       0.1309 |      1.0000e-04 |
|      95 |        2280 |       00:22:06 |      100.00% |       96.97% |       0.0092 |       0.1670 |      1.0000e-04 |
|      96 |        2285 |       00:22:08 |      100.00% |       97.98% |       0.0124 |       0.0868 |      1.0000e-04 |
|      96 |        2290 |       00:22:11 |      100.00% |       98.48% |       0.0018 |       0.0685 |      1.0000e-04 |
|      96 |        2295 |       00:22:14 |       96.88% |       96.46% |       0.0501 |       0.1237 |      1.0000e-04 |
|      96 |        2300 |       00:22:16 |       98.44% |       96.97% |       0.0210 |       0.0995 |      1.0000e-04 |
|      97 |        2305 |       00:22:19 |       98.44% |       97.47% |       0.0220 |       0.1468 |      1.0000e-04 |
|      97 |        2310 |       00:22:22 |       98.44% |       98.48% |       0.0204 |       0.0687 |      1.0000e-04 |
|      97 |        2315 |       00:22:24 |      100.00% |       96.97% |       0.0178 |       0.1102 |      1.0000e-04 |
|      97 |        2320 |       00:22:27 |       96.88% |       96.46% |       0.0877 |       0.1120 |      1.0000e-04 |
|      97 |        2325 |       00:22:30 |      100.00% |       95.96% |       0.0087 |       0.1360 |      1.0000e-04 |
|      98 |        2330 |       00:22:32 |      100.00% |       94.95% |       0.0076 |       0.1747 |      1.0000e-04 |
|      98 |        2335 |       00:22:35 |      100.00% |       96.97% |       0.0050 |       0.0975 |      1.0000e-04 |
|      98 |        2340 |       00:22:38 |       98.44% |       97.98% |       0.0347 |       0.0633 |      1.0000e-04 |
|      98 |        2345 |       00:22:40 |       98.44% |       97.47% |       0.0732 |       0.1061 |      1.0000e-04 |
|      98 |        2350 |       00:22:43 |       96.88% |       97.47% |       0.0970 |       0.1164 |      1.0000e-04 |
|      99 |        2355 |       00:22:45 |      100.00% |       96.46% |       0.0087 |       0.1354 |      1.0000e-04 |
|      99 |        2360 |       00:22:48 |      100.00% |       94.44% |       0.0024 |       0.1648 |      1.0000e-04 |
|      99 |        2365 |       00:22:50 |      100.00% |       96.46% |       0.0065 |       0.1126 |      1.0000e-04 |
|      99 |        2370 |       00:22:53 |       98.44% |       94.95% |       0.0368 |       0.1439 |      1.0000e-04 |
|      99 |        2375 |       00:22:56 |       96.88% |       95.45% |       0.0436 |       0.1220 |      1.0000e-04 |
|     100 |        2380 |       00:22:58 |      100.00% |       95.45% |       0.0041 |       0.1217 |      1.0000e-04 |
|     100 |        2385 |       00:23:01 |       96.88% |       94.44% |       0.0979 |       0.2011 |      1.0000e-04 |
|     100 |        2390 |       00:23:03 |      100.00% |       97.98% |       0.0091 |       0.0648 |      1.0000e-04 |
|     100 |        2395 |       00:23:06 |      100.00% |       98.48% |       0.0104 |       0.0727 |      1.0000e-04 |
|     100 |        2400 |       00:23:09 |      100.00% |       96.46% |       0.0025 |       0.0877 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 95.959596 
The specificity of the test set is 95.749058 
The sensitivity of the test set is 94.709055 
