Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       3 |         280 |       00:01:36 |       87.50% |       89.39% |       0.6739 |       0.3459 |      1.0000e-04 |
|       3 |         285 |       00:01:38 |       87.50% |       87.37% |       0.6502 |       0.3172 |      1.0000e-04 |
|       3 |         290 |       00:01:39 |       62.50% |       87.88% |       1.0205 |       0.3807 |      1.0000e-04 |
|       3 |         295 |       00:01:41 |       81.25% |       88.38% |       0.5845 |       0.4098 |      1.0000e-04 |
|       4 |         300 |       00:01:43 |       87.50% |       87.37% |       0.3545 |       0.4064 |      1.0000e-04 |
|       4 |         305 |       00:01:44 |       87.50% |       84.85% |       0.1738 |       0.4812 |      1.0000e-04 |
|       4 |         310 |       00:01:46 |      100.00% |       85.86% |       0.0913 |       0.4196 |      1.0000e-04 |
|       4 |         315 |       00:01:48 |       87.50% |       89.90% |       0.3364 |       0.3730 |      1.0000e-04 |
|       4 |         320 |       00:01:49 |       87.50% |       88.38% |       0.2715 |       0.3998 |      1.0000e-04 |
|       4 |         325 |       00:01:51 |       87.50% |       86.36% |       0.3298 |       0.3556 |      1.0000e-04 |
|       4 |         330 |       00:01:52 |       81.25% |       90.40% |       1.0586 |       0.2823 |      1.0000e-04 |
|       4 |         335 |       00:01:54 |       81.25% |       90.40% |       0.3259 |       0.3550 |      1.0000e-04 |
|       4 |         340 |       00:01:55 |      100.00% |       88.38% |       0.0943 |       0.3729 |      1.0000e-04 |
|       4 |         345 |       00:01:57 |       87.50% |       91.41% |       0.7835 |       0.3052 |      1.0000e-04 |
|       4 |         350 |       00:01:58 |       81.25% |       88.38% |       0.4894 |       0.3859 |      1.0000e-04 |
|       4 |         355 |       00:02:00 |       81.25% |       91.41% |       0.6377 |       0.2420 |      1.0000e-04 |
|       4 |         360 |       00:02:02 |       87.50% |       92.42% |       0.4282 |       0.2272 |      1.0000e-04 |
|       4 |         365 |       00:02:03 |       81.25% |       92.42% |       0.3973 |       0.2766 |      1.0000e-04 |
|       4 |         370 |       00:02:05 |       93.75% |       91.92% |       0.3655 |       0.2967 |      1.0000e-04 |
