Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      79 |         785 |       00:02:34 |      100.00% |       95.24% |       0.0058 |       0.0623 |      1.0000e-04 |
|      79 |         790 |       00:02:35 |      100.00% |       95.24% |       0.0003 |       0.2428 |      1.0000e-04 |
|      80 |         795 |       00:02:36 |      100.00% |      100.00% |       0.0112 |       0.0432 |      1.0000e-04 |
|      80 |         800 |       00:02:37 |      100.00% |       95.24% |       0.0015 |       0.1439 |      1.0000e-04 |
|      81 |         805 |       00:02:38 |      100.00% |       95.24% |       0.0036 |       0.0580 |      1.0000e-04 |
|      81 |         810 |       00:02:38 |      100.00% |      100.00% |       0.0002 |       0.0282 |      1.0000e-04 |
|      82 |         815 |       00:02:40 |      100.00% |       95.24% |       0.0113 |       0.0576 |      1.0000e-04 |
|      82 |         820 |       00:02:40 |      100.00% |      100.00% |       0.0005 |       0.0155 |      1.0000e-04 |
|      83 |         825 |       00:02:41 |      100.00% |      100.00% |       0.0006 |       0.0198 |      1.0000e-04 |
|      83 |         830 |       00:02:42 |      100.00% |      100.00% |       0.0009 |       0.0226 |      1.0000e-04 |
|      84 |         835 |       00:02:43 |      100.00% |       90.48% |       0.0097 |       0.1983 |      1.0000e-04 |
|      84 |         840 |       00:02:44 |      100.00% |       95.24% |       0.0024 |       0.3535 |      1.0000e-04 |
|      85 |         845 |       00:02:45 |      100.00% |      100.00% |       0.0009 |       0.0192 |      1.0000e-04 |
|      85 |         850 |       00:02:46 |      100.00% |      100.00% |       0.0081 |       0.0382 |      1.0000e-04 |
|      86 |         855 |       00:02:47 |      100.00% |      100.00% |       0.0028 |       0.0031 |      1.0000e-04 |
|      86 |         860 |       00:02:48 |      100.00% |       95.24% |       0.0003 |       0.0700 |      1.0000e-04 |
|      87 |         865 |       00:02:49 |      100.00% |      100.00% |       0.0003 |       0.0396 |      1.0000e-04 |
|      87 |         870 |       00:02:50 |      100.00% |       95.24% |   1.7219e-05 |       0.0656 |      1.0000e-04 |
|      88 |         875 |       00:02:51 |      100.00% |       95.24% |       0.0003 |       0.0579 |      1.0000e-04 |
|      88 |         880 |       00:02:52 |      100.00% |      100.00% |       0.0005 |       0.0202 |      1.0000e-04 |
|      89 |         885 |       00:02:53 |      100.00% |      100.00% |       0.0003 |       0.0152 |      1.0000e-04 |
|      89 |         890 |       00:02:54 |      100.00% |      100.00% |   4.9889e-05 |       0.0038 |      1.0000e-04 |
|      90 |         895 |       00:02:55 |      100.00% |      100.00% |   4.6377e-05 |       0.0005 |      1.0000e-04 |
|      90 |         900 |       00:02:56 |      100.00% |      100.00% |   6.0128e-06 |       0.0068 |      1.0000e-04 |
|      91 |         905 |       00:02:57 |      100.00% |      100.00% |       0.0116 |       0.0313 |      1.0000e-04 |
|      91 |         910 |       00:02:58 |      100.00% |      100.00% |   1.9978e-05 |       0.0451 |      1.0000e-04 |
|      92 |         915 |       00:02:59 |      100.00% |      100.00% |       0.0172 |       0.0197 |      1.0000e-04 |
|      92 |         920 |       00:03:00 |      100.00% |      100.00% |       0.0015 |       0.0325 |      1.0000e-04 |
|      93 |         925 |       00:03:01 |      100.00% |       90.48% |       0.0010 |       0.1724 |      1.0000e-04 |
|      93 |         930 |       00:03:02 |      100.00% |      100.00% |       0.0002 |       0.0008 |      1.0000e-04 |
|      94 |         935 |       00:03:03 |      100.00% |       95.24% |       0.0003 |       0.1785 |      1.0000e-04 |
|      94 |         940 |       00:03:04 |      100.00% |       95.24% |   2.4301e-05 |       0.1318 |      1.0000e-04 |
|      95 |         945 |       00:03:05 |      100.00% |      100.00% |   6.7990e-05 |       0.0031 |      1.0000e-04 |
|      95 |         950 |       00:03:06 |      100.00% |      100.00% |   5.8593e-05 |       0.0003 |      1.0000e-04 |
|      96 |         955 |       00:03:07 |      100.00% |      100.00% |   1.8478e-06 |       0.0003 |      1.0000e-04 |
|      96 |         960 |       00:03:08 |      100.00% |      100.00% |   1.0737e-05 |       0.0009 |      1.0000e-04 |
|      97 |         965 |       00:03:09 |      100.00% |      100.00% |   7.5251e-07 |       0.0002 |      1.0000e-04 |
|      97 |         970 |       00:03:09 |      100.00% |      100.00% |       0.0050 |       0.0007 |      1.0000e-04 |
|      98 |         975 |       00:03:10 |      100.00% |      100.00% |   2.6077e-07 |       0.0002 |      1.0000e-04 |
|      98 |         980 |       00:03:11 |      100.00% |      100.00% |       0.0006 |       0.0027 |      1.0000e-04 |
|      99 |         985 |       00:03:12 |      100.00% |      100.00% |   1.2942e-05 |       0.0065 |      1.0000e-04 |
|      99 |         990 |       00:03:13 |      100.00% |      100.00% |   4.2423e-05 |       0.0138 |      1.0000e-04 |
|     100 |         995 |       00:03:14 |      100.00% |      100.00% |       0.0036 |       0.0008 |      1.0000e-04 |
|     100 |        1000 |       00:03:15 |      100.00% |      100.00% |   1.3047e-05 |       0.0254 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 100.000000 
The specificity of the test set is 100.000000 
The sensitivity of the test set is 100.000000 
