Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       4 |          95 |       00:02:50 |       96.88% |       93.94% |       0.0888 |       0.1724 |      1.0000e-04 |
|       5 |         100 |       00:02:59 |       98.44% |       94.44% |       0.0539 |       0.1366 |      1.0000e-04 |
|       5 |         105 |       00:03:07 |      100.00% |       95.45% |       0.0301 |       0.1667 |      1.0000e-04 |
|       5 |         110 |       00:03:16 |       98.44% |       92.42% |       0.0611 |       0.2132 |      1.0000e-04 |
|       5 |         115 |       00:03:25 |      100.00% |       94.44% |       0.0216 |       0.1709 |      1.0000e-04 |
|       5 |         120 |       00:03:33 |       96.88% |       91.41% |       0.1511 |       0.2025 |      1.0000e-04 |
|       6 |         125 |       00:03:42 |       98.44% |       92.93% |       0.0523 |       0.2254 |      1.0000e-04 |
|       6 |         130 |       00:03:51 |      100.00% |       91.41% |       0.0294 |       0.2086 |      1.0000e-04 |
|       6 |         135 |       00:03:59 |       98.44% |       93.43% |       0.0470 |       0.1791 |      1.0000e-04 |
|       6 |         140 |       00:04:08 |       98.44% |       92.93% |       0.0477 |       0.1823 |      1.0000e-04 |
|       7 |         145 |       00:04:17 |      100.00% |       94.44% |       0.0077 |       0.1457 |      1.0000e-04 |
|       7 |         150 |       00:04:25 |       98.44% |       92.93% |       0.0271 |       0.2144 |      1.0000e-04 |
|       7 |         155 |       00:04:34 |      100.00% |       94.44% |       0.0175 |       0.1907 |      1.0000e-04 |
|       7 |         160 |       00:04:43 |       98.44% |       94.44% |       0.0578 |       0.1593 |      1.0000e-04 |
|       7 |         165 |       00:04:51 |       98.44% |       96.46% |       0.0340 |       0.1169 |      1.0000e-04 |
|       8 |         170 |       00:05:00 |       96.88% |       95.45% |       0.0485 |       0.1370 |      1.0000e-04 |
|       8 |         175 |       00:05:09 |       98.44% |       90.91% |       0.0433 |       0.2929 |      1.0000e-04 |
|       8 |         180 |       00:05:17 |       96.88% |       94.44% |       0.0540 |       0.1674 |      1.0000e-04 |
|       8 |         185 |       00:05:26 |       96.88% |       94.44% |       0.1093 |       0.1874 |      1.0000e-04 |
|       8 |         190 |       00:05:35 |       96.88% |       92.42% |       0.0495 |       0.2011 |      1.0000e-04 |
|       9 |         195 |       00:05:44 |      100.00% |       93.43% |       0.0111 |       0.2156 |      1.0000e-04 |
|       9 |         200 |       00:05:53 |       98.44% |       92.42% |       0.0305 |       0.2098 |      1.0000e-04 |
|       9 |         205 |       00:06:01 |      100.00% |       94.44% |       0.0017 |       0.1365 |      1.0000e-04 |
|       9 |         210 |       00:06:10 |       98.44% |       95.96% |       0.0481 |       0.1344 |      1.0000e-04 |
|       9 |         215 |       00:06:19 |      100.00% |       93.43% |       0.0170 |       0.1381 |      1.0000e-04 |
|      10 |         220 |       00:06:28 |      100.00% |       95.96% |       0.0175 |       0.1080 |      1.0000e-04 |
|      10 |         225 |       00:06:37 |      100.00% |       95.96% |       0.0202 |       0.1101 |      1.0000e-04 |
|      10 |         230 |       00:06:45 |       98.44% |       96.97% |       0.0325 |       0.1013 |      1.0000e-04 |
|      10 |         235 |       00:06:54 |       98.44% |       95.96% |       0.0447 |       0.1035 |      1.0000e-04 |
|      10 |         240 |       00:07:03 |       98.44% |       96.97% |       0.0998 |       0.0975 |      1.0000e-04 |
|      11 |         245 |       00:07:12 |      100.00% |       94.95% |       0.0143 |       0.1371 |      1.0000e-04 |
|      11 |         250 |       00:07:20 |      100.00% |       95.96% |       0.0054 |       0.1379 |      1.0000e-04 |
|      11 |         255 |       00:07:29 |      100.00% |       95.96% |       0.0029 |       0.1410 |      1.0000e-04 |
|      11 |         260 |       00:07:38 |      100.00% |       96.46% |       0.0090 |       0.1260 |      1.0000e-04 |
|      12 |         265 |       00:07:47 |      100.00% |       96.46% |       0.0126 |       0.1247 |      1.0000e-04 |
|      12 |         270 |       00:07:55 |      100.00% |       95.45% |       0.0037 |       0.1252 |      1.0000e-04 |
|      12 |         275 |       00:08:04 |       98.44% |       94.44% |       0.0186 |       0.1694 |      1.0000e-04 |
|      12 |         280 |       00:08:13 |       98.44% |       94.95% |       0.0253 |       0.1994 |      1.0000e-04 |
|      12 |         285 |       00:08:21 |       98.44% |       96.46% |       0.0373 |       0.1413 |      1.0000e-04 |
|      13 |         290 |       00:08:30 |      100.00% |       95.45% |       0.0069 |       0.1428 |      1.0000e-04 |
|      13 |         295 |       00:08:39 |      100.00% |       94.44% |       0.0074 |       0.1183 |      1.0000e-04 |
|      13 |         300 |       00:08:48 |      100.00% |       96.46% |       0.0108 |       0.0885 |      1.0000e-04 |
|      13 |         305 |       00:08:56 |      100.00% |       95.96% |       0.0061 |       0.1149 |      1.0000e-04 |
|      13 |         310 |       00:09:05 |      100.00% |       95.45% |       0.0109 |       0.1223 |      1.0000e-04 |
|      14 |         315 |       00:09:14 |      100.00% |       96.97% |       0.0054 |       0.1096 |      1.0000e-04 |
|      14 |         320 |       00:09:22 |      100.00% |       95.96% |       0.0043 |       0.1377 |      1.0000e-04 |
|      14 |         325 |       00:09:31 |      100.00% |       96.46% |       0.0009 |       0.0967 |      1.0000e-04 |
|      14 |         330 |       00:09:40 |       98.44% |       94.44% |       0.0353 |       0.1190 |      1.0000e-04 |
|      14 |         335 |       00:09:48 |      100.00% |       97.98% |       0.0062 |       0.0749 |      1.0000e-04 |
|      15 |         340 |       00:09:57 |      100.00% |       96.97% |       0.0074 |       0.1000 |      1.0000e-04 |
|      15 |         345 |       00:10:06 |      100.00% |       96.97% |       0.0037 |       0.0998 |      1.0000e-04 |
|      15 |         350 |       00:10:14 |      100.00% |       96.97% |       0.0050 |       0.0819 |      1.0000e-04 |
|      15 |         355 |       00:10:23 |      100.00% |       95.45% |       0.0020 |       0.0893 |      1.0000e-04 |
|      15 |         360 |       00:10:32 |      100.00% |       96.97% |       0.0120 |       0.1189 |      1.0000e-04 |
|      16 |         365 |       00:10:40 |      100.00% |       96.46% |       0.0012 |       0.1175 |      1.0000e-04 |
|      16 |         370 |       00:10:49 |      100.00% |       96.46% |       0.0078 |       0.0953 |      1.0000e-04 |
|      16 |         375 |       00:10:58 |       98.44% |       97.47% |       0.0244 |       0.1242 |      1.0000e-04 |
|      16 |         380 |       00:11:06 |       98.44% |       98.48% |       0.0218 |       0.0656 |      1.0000e-04 |
|      17 |         385 |       00:11:15 |      100.00% |       96.97% |       0.0012 |       0.0850 |      1.0000e-04 |
|      17 |         390 |       00:11:24 |       98.44% |       97.47% |       0.0270 |       0.1339 |      1.0000e-04 |
|      17 |         395 |       00:11:32 |      100.00% |       96.46% |       0.0073 |       0.1196 |      1.0000e-04 |
|      17 |         400 |       00:11:41 |      100.00% |       95.96% |       0.0025 |       0.1107 |      1.0000e-04 |
|      17 |         405 |       00:11:50 |      100.00% |       96.97% |       0.0124 |       0.1008 |      1.0000e-04 |
|      18 |         410 |       00:11:59 |      100.00% |       94.95% |       0.0021 |       0.1489 |      1.0000e-04 |
|      18 |         415 |       00:12:07 |      100.00% |       95.45% |       0.0007 |       0.1090 |      1.0000e-04 |
|      18 |         420 |       00:12:16 |      100.00% |       94.44% |       0.0058 |       0.1687 |      1.0000e-04 |
|      18 |         425 |       00:12:25 |      100.00% |       95.96% |       0.0020 |       0.1123 |      1.0000e-04 |
|      18 |         430 |       00:12:34 |      100.00% |       96.97% |       0.0039 |       0.1348 |      1.0000e-04 |
|      19 |         435 |       00:12:43 |       98.44% |       96.97% |       0.0267 |       0.0875 |      1.0000e-04 |
|      19 |         440 |       00:12:51 |      100.00% |       96.46% |       0.0022 |       0.0920 |      1.0000e-04 |
|      19 |         445 |       00:13:00 |      100.00% |       96.97% |       0.0006 |       0.1001 |      1.0000e-04 |
|      19 |         450 |       00:13:08 |      100.00% |       95.96% |       0.0033 |       0.1382 |      1.0000e-04 |
|      19 |         455 |       00:13:17 |      100.00% |       95.96% |       0.0018 |       0.1285 |      1.0000e-04 |
|      20 |         460 |       00:13:26 |      100.00% |       95.45% |       0.0016 |       0.1437 |      1.0000e-04 |
|      20 |         465 |       00:13:34 |       98.44% |       93.94% |       0.0362 |       0.1573 |      1.0000e-04 |
|      20 |         470 |       00:13:43 |       98.44% |       96.46% |       0.0805 |       0.1075 |      1.0000e-04 |
|      20 |         475 |       00:13:52 |      100.00% |       95.45% |       0.0042 |       0.1688 |      1.0000e-04 |
|      20 |         480 |       00:14:01 |      100.00% |       95.45% |       0.0068 |       0.1670 |      1.0000e-04 |
|      21 |         485 |       00:14:09 |      100.00% |       94.44% |       0.0010 |       0.1571 |      1.0000e-04 |
|      21 |         490 |       00:14:18 |      100.00% |       94.95% |       0.0149 |       0.1752 |      1.0000e-04 |
|      21 |         495 |       00:14:27 |      100.00% |       94.95% |       0.0061 |       0.1989 |      1.0000e-04 |
|      21 |         500 |       00:14:36 |      100.00% |       93.94% |       0.0070 |       0.1400 |      1.0000e-04 |
|      22 |         505 |       00:14:44 |      100.00% |       96.46% |       0.0015 |       0.1169 |      1.0000e-04 |
|      22 |         510 |       00:14:53 |      100.00% |       95.45% |       0.0019 |       0.2250 |      1.0000e-04 |
|      22 |         515 |       00:15:02 |      100.00% |       95.96% |       0.0028 |       0.1746 |      1.0000e-04 |
|      22 |         520 |       00:15:10 |      100.00% |       95.45% |       0.0016 |       0.1413 |      1.0000e-04 |
|      22 |         525 |       00:15:19 |      100.00% |       94.95% |       0.0041 |       0.1435 |      1.0000e-04 |
|      23 |         530 |       00:15:28 |      100.00% |       96.97% |       0.0058 |       0.1308 |      1.0000e-04 |
|      23 |         535 |       00:15:36 |      100.00% |       94.44% |       0.0031 |       0.1507 |      1.0000e-04 |
|      23 |         540 |       00:15:45 |      100.00% |       93.43% |       0.0148 |       0.2183 |      1.0000e-04 |
|      23 |         545 |       00:15:54 |      100.00% |       95.45% |       0.0154 |       0.1556 |      1.0000e-04 |
|      23 |         550 |       00:16:02 |      100.00% |       96.46% |       0.0018 |       0.1128 |      1.0000e-04 |
|      24 |         555 |       00:16:11 |      100.00% |       96.97% |       0.0081 |       0.1305 |      1.0000e-04 |
|      24 |         560 |       00:16:20 |       98.44% |       96.97% |       0.0178 |       0.1241 |      1.0000e-04 |
|      24 |         565 |       00:16:29 |      100.00% |       96.46% |       0.0031 |       0.0972 |      1.0000e-04 |
|      24 |         570 |       00:16:38 |      100.00% |       95.96% |       0.0035 |       0.1207 |      1.0000e-04 |
|      24 |         575 |       00:16:47 |      100.00% |       96.97% |       0.0014 |       0.0576 |      1.0000e-04 |
|      25 |         580 |       00:16:55 |      100.00% |       97.47% |       0.0014 |       0.0565 |      1.0000e-04 |
|      25 |         585 |       00:17:04 |      100.00% |       97.98% |       0.0045 |       0.0622 |      1.0000e-04 |
|      25 |         590 |       00:17:13 |      100.00% |       96.97% |       0.0016 |       0.1017 |      1.0000e-04 |
|      25 |         595 |       00:17:21 |      100.00% |       97.98% |       0.0045 |       0.0739 |      1.0000e-04 |
|      25 |         600 |       00:17:30 |      100.00% |       96.97% |       0.0062 |       0.0754 |      1.0000e-04 |
|      26 |         605 |       00:17:39 |      100.00% |       96.46% |       0.0042 |       0.1121 |      1.0000e-04 |
|      26 |         610 |       00:17:48 |       98.44% |       94.95% |       0.0591 |       0.1769 |      1.0000e-04 |
|      26 |         615 |       00:17:57 |       98.44% |       93.94% |       0.0351 |       0.1505 |      1.0000e-04 |
|      26 |         620 |       00:18:05 |      100.00% |       96.97% |       0.0021 |       0.1104 |      1.0000e-04 |
|      27 |         625 |       00:18:14 |       98.44% |       97.98% |       0.0279 |       0.0594 |      1.0000e-04 |
|      27 |         630 |       00:18:23 |      100.00% |       95.45% |       0.0048 |       0.1202 |      1.0000e-04 |
|      27 |         635 |       00:18:31 |       98.44% |       97.98% |       0.0199 |       0.0600 |      1.0000e-04 |
|      27 |         640 |       00:18:40 |      100.00% |       97.98% |       0.0086 |       0.0893 |      1.0000e-04 |
|      27 |         645 |       00:18:48 |       98.44% |       95.45% |       0.0207 |       0.1346 |      1.0000e-04 |
|      28 |         650 |       00:18:57 |      100.00% |       96.97% |       0.0160 |       0.0849 |      1.0000e-04 |
|      28 |         655 |       00:19:06 |       98.44% |       95.96% |       0.0361 |       0.1455 |      1.0000e-04 |
|      28 |         660 |       00:19:14 |      100.00% |       93.94% |       0.0086 |       0.1754 |      1.0000e-04 |
|      28 |         665 |       00:19:23 |      100.00% |       95.96% |       0.0045 |       0.0797 |      1.0000e-04 |
|      28 |         670 |       00:19:32 |       98.44% |       94.95% |       0.0935 |       0.1201 |      1.0000e-04 |
|      29 |         675 |       00:19:40 |      100.00% |       95.45% |       0.0023 |       0.1555 |      1.0000e-04 |
|      29 |         680 |       00:19:49 |       98.44% |       95.96% |       0.0240 |       0.0766 |      1.0000e-04 |
|      29 |         685 |       00:19:58 |      100.00% |       96.46% |       0.0014 |       0.1094 |      1.0000e-04 |
|      29 |         690 |       00:20:06 |       98.44% |       95.45% |       0.0460 |       0.1314 |      1.0000e-04 |
|      29 |         695 |       00:20:15 |      100.00% |       96.97% |       0.0083 |       0.0814 |      1.0000e-04 |
|      30 |         700 |       00:20:24 |      100.00% |       96.46% |       0.0067 |       0.0951 |      1.0000e-04 |
|      30 |         705 |       00:20:33 |      100.00% |       97.98% |       0.0129 |       0.0863 |      1.0000e-04 |
|      30 |         710 |       00:20:41 |      100.00% |       95.45% |       0.0010 |       0.1558 |      1.0000e-04 |
|      30 |         715 |       00:20:50 |      100.00% |       95.96% |       0.0009 |       0.1231 |      1.0000e-04 |
|      30 |         720 |       00:20:59 |      100.00% |       97.47% |       0.0060 |       0.0888 |      1.0000e-04 |
|      31 |         725 |       00:21:07 |      100.00% |       97.47% |       0.0028 |       0.1102 |      1.0000e-04 |
|      31 |         730 |       00:21:16 |      100.00% |       95.96% |       0.0062 |       0.1422 |      1.0000e-04 |
|      31 |         735 |       00:21:25 |      100.00% |       96.46% |       0.0007 |       0.0797 |      1.0000e-04 |
|      31 |         740 |       00:21:34 |      100.00% |       98.48% |       0.0067 |       0.0694 |      1.0000e-04 |
|      32 |         745 |       00:21:42 |      100.00% |       96.97% |       0.0042 |       0.0751 |      1.0000e-04 |
|      32 |         750 |       00:21:51 |      100.00% |       95.96% |       0.0042 |       0.0803 |      1.0000e-04 |
|      32 |         755 |       00:22:00 |      100.00% |       96.46% |       0.0095 |       0.1129 |      1.0000e-04 |
|      32 |         760 |       00:22:08 |      100.00% |       97.47% |       0.0074 |       0.1183 |      1.0000e-04 |
|      32 |         765 |       00:22:17 |      100.00% |       96.46% |       0.0261 |       0.1177 |      1.0000e-04 |
|      33 |         770 |       00:22:26 |       98.44% |       96.46% |       0.0243 |       0.0941 |      1.0000e-04 |
|      33 |         775 |       00:22:35 |      100.00% |       95.96% |       0.0030 |       0.1084 |      1.0000e-04 |
|      33 |         780 |       00:22:43 |       98.44% |       97.98% |       0.0390 |       0.0945 |      1.0000e-04 |
|      33 |         785 |       00:22:52 |       98.44% |       94.44% |       0.0267 |       0.1674 |      1.0000e-04 |
|      33 |         790 |       00:23:01 |      100.00% |       95.96% |       0.0028 |       0.1535 |      1.0000e-04 |
|      34 |         795 |       00:23:09 |       98.44% |       95.45% |       0.0268 |       0.1425 |      1.0000e-04 |
|      34 |         800 |       00:23:18 |      100.00% |       95.96% |       0.0160 |       0.1915 |      1.0000e-04 |
|      34 |         805 |       00:23:27 |       98.44% |       95.45% |       0.0466 |       0.1517 |      1.0000e-04 |
|      34 |         810 |       00:23:35 |      100.00% |       94.44% |       0.0131 |       0.3261 |      1.0000e-04 |
|      34 |         815 |       00:23:44 |       98.44% |       93.94% |       0.0337 |       0.3260 |      1.0000e-04 |
|      35 |         820 |       00:23:53 |       98.44% |       92.93% |       0.0395 |       0.2671 |      1.0000e-04 |
|      35 |         825 |       00:24:01 |       98.44% |       93.94% |       0.0231 |       0.2188 |      1.0000e-04 |
|      35 |         830 |       00:24:10 |      100.00% |       93.43% |       0.0119 |       0.2491 |      1.0000e-04 |
|      35 |         835 |       00:24:19 |       98.44% |       93.94% |       0.0784 |       0.2011 |      1.0000e-04 |
|      35 |         840 |       00:24:28 |      100.00% |       97.47% |       0.0124 |       0.1384 |      1.0000e-04 |
|      36 |         845 |       00:24:37 |       98.44% |       95.96% |       0.0620 |       0.1322 |      1.0000e-04 |
|      36 |         850 |       00:24:45 |      100.00% |       96.46% |       0.0078 |       0.1080 |      1.0000e-04 |
|      36 |         855 |       00:24:54 |      100.00% |       94.95% |       0.0055 |       0.2165 |      1.0000e-04 |
|      36 |         860 |       00:25:03 |       98.44% |       94.95% |       0.0579 |       0.1625 |      1.0000e-04 |
|      37 |         865 |       00:25:11 |      100.00% |       97.47% |       0.0080 |       0.1026 |      1.0000e-04 |
|      37 |         870 |       00:25:20 |      100.00% |       94.95% |       0.0011 |       0.1475 |      1.0000e-04 |
|      37 |         875 |       00:25:29 |       98.44% |       95.45% |       0.0492 |       0.1428 |      1.0000e-04 |
|      37 |         880 |       00:25:37 |      100.00% |       95.96% |       0.0068 |       0.1492 |      1.0000e-04 |
|      37 |         885 |       00:25:46 |      100.00% |       95.45% |       0.0027 |       0.1438 |      1.0000e-04 |
|      38 |         890 |       00:25:55 |       96.88% |       95.45% |       0.1013 |       0.1503 |      1.0000e-04 |
|      38 |         895 |       00:26:03 |       96.88% |       95.96% |       0.0974 |       0.1017 |      1.0000e-04 |
|      38 |         900 |       00:26:12 |      100.00% |       96.46% |       0.0169 |       0.1752 |      1.0000e-04 |
|      38 |         905 |       00:26:21 |       95.31% |       96.46% |       0.0699 |       0.1163 |      1.0000e-04 |
|      38 |         910 |       00:26:30 |      100.00% |       95.45% |       0.0090 |       0.1477 |      1.0000e-04 |
|      39 |         915 |       00:26:39 |      100.00% |       92.93% |       0.0043 |       0.2387 |      1.0000e-04 |
|      39 |         920 |       00:26:48 |      100.00% |       96.97% |       0.0138 |       0.0994 |      1.0000e-04 |
|      39 |         925 |       00:26:56 |      100.00% |       94.44% |       0.0020 |       0.1907 |      1.0000e-04 |
|      39 |         930 |       00:27:05 |      100.00% |       91.92% |       0.0052 |       0.1909 |      1.0000e-04 |
|      39 |         935 |       00:27:14 |       98.44% |       94.95% |       0.0493 |       0.1369 |      1.0000e-04 |
|      40 |         940 |       00:27:23 |      100.00% |       97.47% |       0.0058 |       0.0666 |      1.0000e-04 |
|      40 |         945 |       00:27:32 |       98.44% |       97.98% |       0.0635 |       0.0620 |      1.0000e-04 |
|      40 |         950 |       00:27:40 |      100.00% |       95.45% |       0.0021 |       0.1369 |      1.0000e-04 |
|      40 |         955 |       00:27:49 |      100.00% |       94.44% |       0.0127 |       0.1686 |      1.0000e-04 |
|      40 |         960 |       00:27:58 |      100.00% |       95.45% |       0.0046 |       0.1699 |      1.0000e-04 |
|      41 |         965 |       00:28:06 |      100.00% |       92.93% |       0.0077 |       0.1776 |      1.0000e-04 |
|      41 |         970 |       00:28:15 |       98.44% |       95.45% |       0.0572 |       0.2064 |      1.0000e-04 |
|      41 |         975 |       00:28:24 |      100.00% |       94.44% |       0.0061 |       0.1887 |      1.0000e-04 |
|      41 |         980 |       00:28:32 |      100.00% |       94.44% |       0.0111 |       0.2129 |      1.0000e-04 |
|      42 |         985 |       00:28:41 |      100.00% |       94.95% |       0.0094 |       0.1477 |      1.0000e-04 |
|      42 |         990 |       00:28:50 |      100.00% |       95.45% |       0.0059 |       0.1752 |      1.0000e-04 |
|      42 |         995 |       00:28:58 |       98.44% |       93.94% |       0.0274 |       0.1848 |      1.0000e-04 |
|      42 |        1000 |       00:29:07 |      100.00% |       96.46% |       0.0050 |       0.1417 |      1.0000e-04 |
|      42 |        1005 |       00:29:16 |      100.00% |       96.46% |       0.0052 |       0.1280 |      1.0000e-04 |
|      43 |        1010 |       00:29:24 |      100.00% |       96.97% |       0.0036 |       0.1022 |      1.0000e-04 |
|      43 |        1015 |       00:29:33 |      100.00% |       96.97% |       0.0113 |       0.0906 |      1.0000e-04 |
|      43 |        1020 |       00:29:42 |      100.00% |       97.47% |       0.0034 |       0.0709 |      1.0000e-04 |
|      43 |        1025 |       00:29:50 |       98.44% |       97.98% |       0.0584 |       0.0760 |      1.0000e-04 |
|      43 |        1030 |       00:29:59 |      100.00% |       96.97% |       0.0004 |       0.1217 |      1.0000e-04 |
|      44 |        1035 |       00:30:08 |      100.00% |       96.97% |       0.0010 |       0.0909 |      1.0000e-04 |
|      44 |        1040 |       00:30:16 |      100.00% |       96.97% |       0.0002 |       0.0810 |      1.0000e-04 |
|      44 |        1045 |       00:30:25 |      100.00% |       97.47% |       0.0004 |       0.0640 |      1.0000e-04 |
|      44 |        1050 |       00:30:34 |      100.00% |       96.97% |       0.0042 |       0.0589 |      1.0000e-04 |
|      44 |        1055 |       00:30:43 |      100.00% |       97.98% |       0.0021 |       0.0555 |      1.0000e-04 |
|      45 |        1060 |       00:30:51 |      100.00% |       97.98% |       0.0003 |       0.0708 |      1.0000e-04 |
|      45 |        1065 |       00:31:00 |      100.00% |       97.98% |       0.0017 |       0.0585 |      1.0000e-04 |
|      45 |        1070 |       00:31:09 |      100.00% |       96.46% |       0.0016 |       0.0876 |      1.0000e-04 |
|      45 |        1075 |       00:31:17 |      100.00% |       96.46% |       0.0013 |       0.1084 |      1.0000e-04 |
|      45 |        1080 |       00:31:26 |      100.00% |       96.97% |       0.0010 |       0.0755 |      1.0000e-04 |
|      46 |        1085 |       00:31:35 |      100.00% |       96.97% |       0.0003 |       0.0907 |      1.0000e-04 |
|      46 |        1090 |       00:31:44 |      100.00% |       97.47% |       0.0004 |       0.0535 |      1.0000e-04 |
|      46 |        1095 |       00:31:52 |      100.00% |       95.45% |       0.0001 |       0.1180 |      1.0000e-04 |
|      46 |        1100 |       00:32:01 |      100.00% |       96.97% |       0.0002 |       0.0762 |      1.0000e-04 |
|      47 |        1105 |       00:32:10 |      100.00% |       96.46% |       0.0003 |       0.0884 |      1.0000e-04 |
|      47 |        1110 |       00:32:19 |      100.00% |       96.46% |       0.0003 |       0.1025 |      1.0000e-04 |
|      47 |        1115 |       00:32:27 |      100.00% |       97.47% |       0.0005 |       0.1006 |      1.0000e-04 |
|      47 |        1120 |       00:32:36 |      100.00% |       96.97% |       0.0003 |       0.0685 |      1.0000e-04 |
|      47 |        1125 |       00:32:45 |      100.00% |       96.97% |       0.0006 |       0.0897 |      1.0000e-04 |
|      48 |        1130 |       00:32:53 |      100.00% |       96.97% |       0.0002 |       0.1067 |      1.0000e-04 |
|      48 |        1135 |       00:33:02 |      100.00% |       96.46% |       0.0003 |       0.0989 |      1.0000e-04 |
|      48 |        1140 |       00:33:11 |      100.00% |       96.97% |       0.0007 |       0.0670 |      1.0000e-04 |
|      48 |        1145 |       00:33:20 |      100.00% |       97.47% |       0.0023 |       0.0766 |      1.0000e-04 |
|      48 |        1150 |       00:33:28 |      100.00% |       98.99% |       0.0004 |       0.0588 |      1.0000e-04 |
|      49 |        1155 |       00:33:37 |      100.00% |       96.46% |       0.0001 |       0.0692 |      1.0000e-04 |
|      49 |        1160 |       00:33:46 |      100.00% |       97.47% |       0.0079 |       0.0890 |      1.0000e-04 |
|      49 |        1165 |       00:33:54 |      100.00% |       97.98% |   6.8790e-05 |       0.0793 |      1.0000e-04 |
|      49 |        1170 |       00:34:03 |      100.00% |       97.98% |       0.0015 |       0.0517 |      1.0000e-04 |
|      49 |        1175 |       00:34:12 |      100.00% |       98.48% |       0.0003 |       0.0807 |      1.0000e-04 |
|      50 |        1180 |       00:34:20 |      100.00% |       96.97% |       0.0002 |       0.1311 |      1.0000e-04 |
|      50 |        1185 |       00:34:29 |      100.00% |       96.97% |       0.0005 |       0.1016 |      1.0000e-04 |
|      50 |        1190 |       00:34:38 |      100.00% |       95.96% |       0.0003 |       0.1033 |      1.0000e-04 |
|      50 |        1195 |       00:34:46 |      100.00% |       96.97% |       0.0002 |       0.0962 |      1.0000e-04 |
|      50 |        1200 |       00:34:55 |       98.44% |       94.95% |       0.0186 |       0.1568 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 96.464646 
The specificity of the test set is 96.436269 
The sensitivity of the test set is 94.984296 
