Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       4 |          95 |       00:01:11 |       96.88% |       91.41% |       0.1038 |       0.2232 |      1.0000e-04 |
|       5 |         100 |       00:01:15 |       96.88% |       94.95% |       0.0869 |       0.1610 |      1.0000e-04 |
|       5 |         105 |       00:01:18 |       98.44% |       96.46% |       0.0677 |       0.1313 |      1.0000e-04 |
|       5 |         110 |       00:01:22 |       98.44% |       96.46% |       0.0808 |       0.1328 |      1.0000e-04 |
|       5 |         115 |       00:01:25 |      100.00% |       92.42% |       0.0459 |       0.1774 |      1.0000e-04 |
|       5 |         120 |       00:01:29 |       96.88% |       94.44% |       0.1092 |       0.1570 |      1.0000e-04 |
|       6 |         125 |       00:01:33 |       98.44% |       94.95% |       0.1302 |       0.1328 |      1.0000e-04 |
|       6 |         130 |       00:01:36 |       96.88% |       95.96% |       0.0647 |       0.1323 |      1.0000e-04 |
|       6 |         135 |       00:01:40 |       95.31% |       92.93% |       0.1018 |       0.2142 |      1.0000e-04 |
|       6 |         140 |       00:01:43 |       98.44% |       96.46% |       0.0539 |       0.1173 |      1.0000e-04 |
|       7 |         145 |       00:01:47 |       98.44% |       95.96% |       0.0780 |       0.1301 |      1.0000e-04 |
|       7 |         150 |       00:01:51 |      100.00% |       95.96% |       0.0724 |       0.1224 |      1.0000e-04 |
|       7 |         155 |       00:01:54 |      100.00% |       94.95% |       0.0406 |       0.1227 |      1.0000e-04 |
|       7 |         160 |       00:01:58 |      100.00% |       94.95% |       0.0436 |       0.1881 |      1.0000e-04 |
|       7 |         165 |       00:02:02 |       96.88% |       95.96% |       0.0601 |       0.1290 |      1.0000e-04 |
|       8 |         170 |       00:02:05 |       95.31% |       97.47% |       0.1557 |       0.1061 |      1.0000e-04 |
|       8 |         175 |       00:02:09 |       98.44% |       95.45% |       0.0624 |       0.1281 |      1.0000e-04 |
|       8 |         180 |       00:02:12 |       98.44% |       95.45% |       0.0397 |       0.1118 |      1.0000e-04 |
|       8 |         185 |       00:02:16 |      100.00% |       95.96% |       0.0182 |       0.1397 |      1.0000e-04 |
|       8 |         190 |       00:02:20 |       96.88% |       94.44% |       0.0697 |       0.1369 |      1.0000e-04 |
|       9 |         195 |       00:02:23 |      100.00% |       96.46% |       0.0285 |       0.1104 |      1.0000e-04 |
|       9 |         200 |       00:02:27 |       98.44% |       94.95% |       0.0451 |       0.1341 |      1.0000e-04 |
|       9 |         205 |       00:02:31 |       98.44% |       95.45% |       0.0612 |       0.1265 |      1.0000e-04 |
|       9 |         210 |       00:02:34 |      100.00% |       96.97% |       0.0268 |       0.1193 |      1.0000e-04 |
|       9 |         215 |       00:02:38 |      100.00% |       97.47% |       0.0256 |       0.0914 |      1.0000e-04 |
|      10 |         220 |       00:02:42 |      100.00% |       95.96% |       0.0488 |       0.1066 |      1.0000e-04 |
|      10 |         225 |       00:02:45 |       98.44% |       95.45% |       0.0571 |       0.1129 |      1.0000e-04 |
|      10 |         230 |       00:02:49 |      100.00% |       94.95% |       0.0308 |       0.1322 |      1.0000e-04 |
|      10 |         235 |       00:02:53 |      100.00% |       96.46% |       0.0242 |       0.1231 |      1.0000e-04 |
|      10 |         240 |       00:02:56 |      100.00% |       96.97% |       0.0149 |       0.0884 |      1.0000e-04 |
|      11 |         245 |       00:03:00 |      100.00% |       95.96% |       0.0317 |       0.0859 |      1.0000e-04 |
|      11 |         250 |       00:03:03 |       98.44% |       96.46% |       0.0284 |       0.0949 |      1.0000e-04 |
|      11 |         255 |       00:03:07 |       98.44% |       95.45% |       0.0474 |       0.1313 |      1.0000e-04 |
|      11 |         260 |       00:03:11 |      100.00% |       93.94% |       0.0110 |       0.1343 |      1.0000e-04 |
|      12 |         265 |       00:03:14 |       98.44% |       94.95% |       0.0405 |       0.1090 |      1.0000e-04 |
|      12 |         270 |       00:03:18 |       98.44% |       96.97% |       0.0363 |       0.0858 |      1.0000e-04 |
|      12 |         275 |       00:03:22 |      100.00% |       96.46% |       0.0299 |       0.1151 |      1.0000e-04 |
|      12 |         280 |       00:03:25 |      100.00% |       95.96% |       0.0127 |       0.1407 |      1.0000e-04 |
|      12 |         285 |       00:03:29 |       98.44% |       94.95% |       0.0456 |       0.1620 |      1.0000e-04 |
|      13 |         290 |       00:03:33 |       98.44% |       96.46% |       0.0280 |       0.1223 |      1.0000e-04 |
|      13 |         295 |       00:03:36 |      100.00% |       96.97% |       0.0166 |       0.0950 |      1.0000e-04 |
|      13 |         300 |       00:03:40 |       98.44% |       94.44% |       0.0408 |       0.1331 |      1.0000e-04 |
|      13 |         305 |       00:03:43 |      100.00% |       95.96% |       0.0156 |       0.0992 |      1.0000e-04 |
|      13 |         310 |       00:03:47 |      100.00% |       95.96% |       0.0112 |       0.1598 |      1.0000e-04 |
|      14 |         315 |       00:03:51 |       98.44% |       96.97% |       0.0283 |       0.1031 |      1.0000e-04 |
|      14 |         320 |       00:03:54 |       98.44% |       97.47% |       0.0287 |       0.0917 |      1.0000e-04 |
|      14 |         325 |       00:03:58 |      100.00% |       97.47% |       0.0165 |       0.0670 |      1.0000e-04 |
|      14 |         330 |       00:04:01 |      100.00% |       95.96% |       0.0194 |       0.0912 |      1.0000e-04 |
|      14 |         335 |       00:04:05 |      100.00% |       96.46% |       0.0157 |       0.1314 |      1.0000e-04 |
|      15 |         340 |       00:04:09 |      100.00% |       96.97% |       0.0072 |       0.0698 |      1.0000e-04 |
|      15 |         345 |       00:04:12 |       96.88% |       95.45% |       0.0840 |       0.1380 |      1.0000e-04 |
|      15 |         350 |       00:04:16 |      100.00% |       96.97% |       0.0120 |       0.0769 |      1.0000e-04 |
|      15 |         355 |       00:04:20 |      100.00% |       97.47% |       0.0119 |       0.0913 |      1.0000e-04 |
|      15 |         360 |       00:04:23 |      100.00% |       96.46% |       0.0131 |       0.1246 |      1.0000e-04 |
|      16 |         365 |       00:04:27 |      100.00% |       98.48% |       0.0159 |       0.0752 |      1.0000e-04 |
|      16 |         370 |       00:04:30 |      100.00% |       98.48% |       0.0060 |       0.0672 |      1.0000e-04 |
|      16 |         375 |       00:04:34 |      100.00% |       97.47% |       0.0041 |       0.1208 |      1.0000e-04 |
|      16 |         380 |       00:04:38 |      100.00% |       96.46% |       0.0148 |       0.1166 |      1.0000e-04 |
|      17 |         385 |       00:04:41 |      100.00% |       97.98% |       0.0132 |       0.0689 |      1.0000e-04 |
|      17 |         390 |       00:04:45 |      100.00% |       96.97% |       0.0203 |       0.0724 |      1.0000e-04 |
|      17 |         395 |       00:04:48 |       98.44% |       96.46% |       0.0408 |       0.1190 |      1.0000e-04 |
|      17 |         400 |       00:04:52 |      100.00% |       97.47% |       0.0037 |       0.0751 |      1.0000e-04 |
|      17 |         405 |       00:04:55 |      100.00% |       97.47% |       0.0042 |       0.1220 |      1.0000e-04 |
|      18 |         410 |       00:04:59 |      100.00% |       96.97% |       0.0134 |       0.0907 |      1.0000e-04 |
|      18 |         415 |       00:05:03 |      100.00% |       96.97% |       0.0071 |       0.0975 |      1.0000e-04 |
|      18 |         420 |       00:05:06 |      100.00% |       95.96% |       0.0083 |       0.0862 |      1.0000e-04 |
|      18 |         425 |       00:05:10 |      100.00% |       97.98% |       0.0044 |       0.0770 |      1.0000e-04 |
|      18 |         430 |       00:05:13 |      100.00% |       97.98% |       0.0053 |       0.0689 |      1.0000e-04 |
|      19 |         435 |       00:05:17 |       98.44% |       97.47% |       0.0371 |       0.0659 |      1.0000e-04 |
|      19 |         440 |       00:05:21 |      100.00% |       96.46% |       0.0027 |       0.0939 |      1.0000e-04 |
|      19 |         445 |       00:05:24 |      100.00% |       96.97% |       0.0026 |       0.0787 |      1.0000e-04 |
|      19 |         450 |       00:05:28 |      100.00% |       97.47% |       0.0078 |       0.0880 |      1.0000e-04 |
|      19 |         455 |       00:05:31 |      100.00% |       97.47% |       0.0034 |       0.1053 |      1.0000e-04 |
|      20 |         460 |       00:05:35 |      100.00% |       97.47% |       0.0104 |       0.0658 |      1.0000e-04 |
|      20 |         465 |       00:05:38 |       98.44% |       97.98% |       0.0309 |       0.0688 |      1.0000e-04 |
|      20 |         470 |       00:05:42 |      100.00% |       97.98% |       0.0019 |       0.0762 |      1.0000e-04 |
|      20 |         475 |       00:05:46 |      100.00% |       96.97% |       0.0015 |       0.0623 |      1.0000e-04 |
|      20 |         480 |       00:05:49 |      100.00% |       97.47% |       0.0123 |       0.0881 |      1.0000e-04 |
|      21 |         485 |       00:05:53 |      100.00% |       97.47% |       0.0024 |       0.0780 |      1.0000e-04 |
|      21 |         490 |       00:05:56 |      100.00% |       97.47% |       0.0019 |       0.0653 |      1.0000e-04 |
|      21 |         495 |       00:06:00 |      100.00% |       95.45% |       0.0050 |       0.1041 |      1.0000e-04 |
|      21 |         500 |       00:06:04 |      100.00% |       98.48% |       0.0081 |       0.0650 |      1.0000e-04 |
|      22 |         505 |       00:06:07 |      100.00% |       97.98% |       0.0065 |       0.0509 |      1.0000e-04 |
|      22 |         510 |       00:06:11 |      100.00% |       96.46% |       0.0052 |       0.0815 |      1.0000e-04 |
|      22 |         515 |       00:06:15 |      100.00% |       97.47% |       0.0026 |       0.0626 |      1.0000e-04 |
|      22 |         520 |       00:06:19 |      100.00% |       96.97% |       0.0015 |       0.0895 |      1.0000e-04 |
|      22 |         525 |       00:06:23 |      100.00% |       98.48% |       0.0045 |       0.0458 |      1.0000e-04 |
|      23 |         530 |       00:06:27 |      100.00% |       97.98% |       0.0040 |       0.0554 |      1.0000e-04 |
|      23 |         535 |       00:06:30 |      100.00% |       97.47% |       0.0063 |       0.0818 |      1.0000e-04 |
|      23 |         540 |       00:06:34 |      100.00% |       97.47% |       0.0041 |       0.0821 |      1.0000e-04 |
|      23 |         545 |       00:06:38 |      100.00% |       96.97% |       0.0025 |       0.0685 |      1.0000e-04 |
|      23 |         550 |       00:06:41 |      100.00% |       96.46% |       0.0012 |       0.0738 |      1.0000e-04 |
|      24 |         555 |       00:06:45 |      100.00% |       97.47% |       0.0010 |       0.0566 |      1.0000e-04 |
|      24 |         560 |       00:06:48 |      100.00% |       96.97% |       0.0014 |       0.0720 |      1.0000e-04 |
|      24 |         565 |       00:06:52 |      100.00% |       97.98% |       0.0031 |       0.0634 |      1.0000e-04 |
|      24 |         570 |       00:06:56 |      100.00% |       97.98% |       0.0028 |       0.0569 |      1.0000e-04 |
|      24 |         575 |       00:06:59 |      100.00% |       96.46% |       0.0012 |       0.1121 |      1.0000e-04 |
|      25 |         580 |       00:07:03 |      100.00% |       98.99% |       0.0009 |       0.0395 |      1.0000e-04 |
|      25 |         585 |       00:07:07 |      100.00% |       97.47% |       0.0013 |       0.0741 |      1.0000e-04 |
|      25 |         590 |       00:07:10 |      100.00% |       97.98% |       0.0035 |       0.0444 |      1.0000e-04 |
|      25 |         595 |       00:07:14 |      100.00% |       97.47% |       0.0021 |       0.1000 |      1.0000e-04 |
|      25 |         600 |       00:07:17 |      100.00% |       96.97% |       0.0051 |       0.0909 |      1.0000e-04 |
|      26 |         605 |       00:07:21 |      100.00% |       97.47% |       0.0019 |       0.0742 |      1.0000e-04 |
|      26 |         610 |       00:07:25 |      100.00% |       97.47% |       0.0025 |       0.0715 |      1.0000e-04 |
|      26 |         615 |       00:07:28 |      100.00% |       97.98% |       0.0042 |       0.0682 |      1.0000e-04 |
|      26 |         620 |       00:07:32 |      100.00% |       97.47% |       0.0021 |       0.0886 |      1.0000e-04 |
|      27 |         625 |       00:07:36 |      100.00% |       96.97% |       0.0016 |       0.0682 |      1.0000e-04 |
|      27 |         630 |       00:07:39 |      100.00% |       97.98% |       0.0098 |       0.0608 |      1.0000e-04 |
|      27 |         635 |       00:07:43 |      100.00% |       97.98% |       0.0015 |       0.0598 |      1.0000e-04 |
|      27 |         640 |       00:07:46 |      100.00% |       98.48% |       0.0010 |       0.0555 |      1.0000e-04 |
|      27 |         645 |       00:07:50 |      100.00% |       97.98% |       0.0021 |       0.0949 |      1.0000e-04 |
|      28 |         650 |       00:07:54 |      100.00% |       96.97% |       0.0060 |       0.0744 |      1.0000e-04 |
|      28 |         655 |       00:07:57 |      100.00% |       96.97% |       0.0011 |       0.0767 |      1.0000e-04 |
|      28 |         660 |       00:08:01 |       98.44% |       97.98% |       0.0126 |       0.0467 |      1.0000e-04 |
|      28 |         665 |       00:08:05 |      100.00% |       96.97% |       0.0017 |       0.0708 |      1.0000e-04 |
|      28 |         670 |       00:08:09 |      100.00% |       96.46% |       0.0026 |       0.0818 |      1.0000e-04 |
|      29 |         675 |       00:08:12 |      100.00% |       97.98% |       0.0037 |       0.0551 |      1.0000e-04 |
|      29 |         680 |       00:08:16 |      100.00% |       98.48% |       0.0050 |       0.0492 |      1.0000e-04 |
|      29 |         685 |       00:08:19 |      100.00% |       98.48% |       0.0011 |       0.0672 |      1.0000e-04 |
|      29 |         690 |       00:08:23 |      100.00% |       97.98% |       0.0015 |       0.0636 |      1.0000e-04 |
|      29 |         695 |       00:08:27 |      100.00% |       97.47% |       0.0007 |       0.1094 |      1.0000e-04 |
|      30 |         700 |       00:08:30 |      100.00% |       96.97% |       0.0013 |       0.0964 |      1.0000e-04 |
|      30 |         705 |       00:08:34 |      100.00% |       97.47% |       0.0065 |       0.0900 |      1.0000e-04 |
|      30 |         710 |       00:08:37 |      100.00% |       96.46% |       0.0023 |       0.1136 |      1.0000e-04 |
|      30 |         715 |       00:08:41 |      100.00% |       97.98% |       0.0007 |       0.0565 |      1.0000e-04 |
|      30 |         720 |       00:08:45 |      100.00% |       98.48% |       0.0041 |       0.0420 |      1.0000e-04 |
|      31 |         725 |       00:08:48 |      100.00% |       97.47% |       0.0010 |       0.0792 |      1.0000e-04 |
|      31 |         730 |       00:08:52 |      100.00% |       97.47% |       0.0021 |       0.0908 |      1.0000e-04 |
|      31 |         735 |       00:08:56 |      100.00% |       96.97% |       0.0012 |       0.1000 |      1.0000e-04 |
|      31 |         740 |       00:08:59 |      100.00% |       95.96% |       0.0103 |       0.0820 |      1.0000e-04 |
|      32 |         745 |       00:09:03 |      100.00% |       97.47% |       0.0077 |       0.0596 |      1.0000e-04 |
|      32 |         750 |       00:09:07 |      100.00% |       96.97% |       0.0030 |       0.0730 |      1.0000e-04 |
|      32 |         755 |       00:09:10 |      100.00% |       97.47% |       0.0033 |       0.0691 |      1.0000e-04 |
|      32 |         760 |       00:09:14 |      100.00% |       97.98% |       0.0025 |       0.0860 |      1.0000e-04 |
|      32 |         765 |       00:09:18 |      100.00% |       96.97% |       0.0022 |       0.0864 |      1.0000e-04 |
|      33 |         770 |       00:09:21 |      100.00% |       96.97% |       0.0035 |       0.0678 |      1.0000e-04 |
|      33 |         775 |       00:09:25 |      100.00% |       96.46% |       0.0022 |       0.0801 |      1.0000e-04 |
|      33 |         780 |       00:09:29 |      100.00% |       95.45% |       0.0065 |       0.1323 |      1.0000e-04 |
|      33 |         785 |       00:09:32 |      100.00% |       97.47% |       0.0010 |       0.0847 |      1.0000e-04 |
|      33 |         790 |       00:09:36 |      100.00% |       96.97% |       0.0035 |       0.0713 |      1.0000e-04 |
|      34 |         795 |       00:09:40 |      100.00% |       96.97% |       0.0006 |       0.0956 |      1.0000e-04 |
|      34 |         800 |       00:09:43 |      100.00% |       96.97% |       0.0015 |       0.0708 |      1.0000e-04 |
|      34 |         805 |       00:09:47 |      100.00% |       97.47% |       0.0091 |       0.0714 |      1.0000e-04 |
|      34 |         810 |       00:09:50 |      100.00% |       96.97% |       0.0009 |       0.0787 |      1.0000e-04 |
|      34 |         815 |       00:09:54 |      100.00% |       96.46% |       0.0017 |       0.1256 |      1.0000e-04 |
|      35 |         820 |       00:09:58 |      100.00% |       95.96% |       0.0009 |       0.1005 |      1.0000e-04 |
|      35 |         825 |       00:10:01 |      100.00% |       97.98% |       0.0016 |       0.0628 |      1.0000e-04 |
|      35 |         830 |       00:10:05 |      100.00% |       97.98% |       0.0074 |       0.0555 |      1.0000e-04 |
|      35 |         835 |       00:10:08 |      100.00% |       98.48% |       0.0014 |       0.0655 |      1.0000e-04 |
|      35 |         840 |       00:10:12 |      100.00% |       97.47% |       0.0019 |       0.1008 |      1.0000e-04 |
|      36 |         845 |       00:10:16 |      100.00% |       98.48% |       0.0039 |       0.0606 |      1.0000e-04 |
|      36 |         850 |       00:10:19 |      100.00% |       96.97% |       0.0048 |       0.0967 |      1.0000e-04 |
|      36 |         855 |       00:10:23 |      100.00% |       96.97% |       0.0121 |       0.1448 |      1.0000e-04 |
|      36 |         860 |       00:10:26 |      100.00% |       95.96% |       0.0012 |       0.1012 |      1.0000e-04 |
|      37 |         865 |       00:10:30 |      100.00% |       96.97% |       0.0027 |       0.1533 |      1.0000e-04 |
|      37 |         870 |       00:10:34 |      100.00% |       95.96% |       0.0087 |       0.1589 |      1.0000e-04 |
|      37 |         875 |       00:10:37 |       98.44% |       96.97% |       0.1052 |       0.1126 |      1.0000e-04 |
|      37 |         880 |       00:10:41 |       98.44% |       95.45% |       0.0271 |       0.1371 |      1.0000e-04 |
|      37 |         885 |       00:10:45 |      100.00% |       95.96% |       0.0045 |       0.1481 |      1.0000e-04 |
|      38 |         890 |       00:10:48 |      100.00% |       96.46% |       0.0120 |       0.1440 |      1.0000e-04 |
|      38 |         895 |       00:10:52 |      100.00% |       96.97% |       0.0159 |       0.0849 |      1.0000e-04 |
|      38 |         900 |       00:10:56 |      100.00% |       97.47% |       0.0075 |       0.0990 |      1.0000e-04 |
|      38 |         905 |       00:10:59 |      100.00% |       97.47% |       0.0033 |       0.0881 |      1.0000e-04 |
|      38 |         910 |       00:11:03 |       98.44% |       97.98% |       0.0216 |       0.0615 |      1.0000e-04 |
|      39 |         915 |       00:11:07 |       98.44% |       95.45% |       0.0173 |       0.1474 |      1.0000e-04 |
|      39 |         920 |       00:11:10 |      100.00% |       97.47% |       0.0008 |       0.0898 |      1.0000e-04 |
|      39 |         925 |       00:11:14 |      100.00% |       96.46% |       0.0096 |       0.1312 |      1.0000e-04 |
|      39 |         930 |       00:11:17 |      100.00% |       95.45% |       0.0154 |       0.1649 |      1.0000e-04 |
|      39 |         935 |       00:11:21 |      100.00% |       96.97% |       0.0136 |       0.1643 |      1.0000e-04 |
|      40 |         940 |       00:11:25 |      100.00% |       96.46% |       0.0144 |       0.1485 |      1.0000e-04 |
|      40 |         945 |       00:11:28 |      100.00% |       97.47% |       0.0062 |       0.0965 |      1.0000e-04 |
|      40 |         950 |       00:11:32 |       98.44% |       96.46% |       0.0187 |       0.1534 |      1.0000e-04 |
|      40 |         955 |       00:11:35 |      100.00% |       96.97% |       0.0080 |       0.1534 |      1.0000e-04 |
|      40 |         960 |       00:11:39 |      100.00% |       95.45% |       0.0073 |       0.1450 |      1.0000e-04 |
|      41 |         965 |       00:11:43 |       98.44% |       95.45% |       0.0179 |       0.1565 |      1.0000e-04 |
|      41 |         970 |       00:11:46 |      100.00% |       95.96% |       0.0092 |       0.1182 |      1.0000e-04 |
|      41 |         975 |       00:11:50 |      100.00% |       96.46% |       0.0068 |       0.0868 |      1.0000e-04 |
|      41 |         980 |       00:11:53 |      100.00% |       96.97% |       0.0127 |       0.1069 |      1.0000e-04 |
|      42 |         985 |       00:11:57 |       98.44% |       97.98% |       0.1457 |       0.0542 |      1.0000e-04 |
|      42 |         990 |       00:12:00 |      100.00% |       96.97% |       0.0055 |       0.0712 |      1.0000e-04 |
|      42 |         995 |       00:12:04 |      100.00% |       95.96% |       0.0220 |       0.1335 |      1.0000e-04 |
|      42 |        1000 |       00:12:07 |      100.00% |       96.97% |       0.0141 |       0.1054 |      1.0000e-04 |
|      42 |        1005 |       00:12:11 |      100.00% |       96.97% |       0.0019 |       0.1165 |      1.0000e-04 |
|      43 |        1010 |       00:12:14 |      100.00% |       97.47% |       0.0088 |       0.0809 |      1.0000e-04 |
|      43 |        1015 |       00:12:18 |      100.00% |       97.47% |       0.0032 |       0.1089 |      1.0000e-04 |
|      43 |        1020 |       00:12:22 |       98.44% |       95.45% |       0.0521 |       0.1520 |      1.0000e-04 |
|      43 |        1025 |       00:12:25 |      100.00% |       96.97% |       0.0044 |       0.1001 |      1.0000e-04 |
|      43 |        1030 |       00:12:29 |       98.44% |       96.97% |       0.0360 |       0.1274 |      1.0000e-04 |
|      44 |        1035 |       00:12:33 |       98.44% |       96.46% |       0.0391 |       0.1423 |      1.0000e-04 |
|      44 |        1040 |       00:12:36 |       98.44% |       96.97% |       0.0301 |       0.1343 |      1.0000e-04 |
|      44 |        1045 |       00:12:40 |      100.00% |       96.97% |       0.0096 |       0.0963 |      1.0000e-04 |
|      44 |        1050 |       00:12:43 |      100.00% |       96.46% |       0.0015 |       0.1268 |      1.0000e-04 |
|      44 |        1055 |       00:12:47 |      100.00% |       96.46% |       0.0067 |       0.1586 |      1.0000e-04 |
|      45 |        1060 |       00:12:51 |      100.00% |       97.47% |       0.0030 |       0.0989 |      1.0000e-04 |
|      45 |        1065 |       00:12:54 |      100.00% |       95.45% |       0.0061 |       0.1154 |      1.0000e-04 |
|      45 |        1070 |       00:12:58 |      100.00% |       97.47% |       0.0026 |       0.0946 |      1.0000e-04 |
|      45 |        1075 |       00:13:01 |      100.00% |       97.47% |       0.0087 |       0.0842 |      1.0000e-04 |
|      45 |        1080 |       00:13:05 |       96.88% |       98.48% |       0.0426 |       0.0746 |      1.0000e-04 |
|      46 |        1085 |       00:13:09 |      100.00% |       95.45% |       0.0082 |       0.1150 |      1.0000e-04 |
|      46 |        1090 |       00:13:12 |      100.00% |       95.96% |       0.0123 |       0.1326 |      1.0000e-04 |
|      46 |        1095 |       00:13:16 |      100.00% |       95.45% |       0.0110 |       0.1497 |      1.0000e-04 |
|      46 |        1100 |       00:13:19 |       96.88% |       96.46% |       0.0574 |       0.1451 |      1.0000e-04 |
|      47 |        1105 |       00:13:23 |      100.00% |       95.96% |       0.0230 |       0.1096 |      1.0000e-04 |
|      47 |        1110 |       00:13:27 |       96.88% |       95.96% |       0.0388 |       0.1509 |      1.0000e-04 |
|      47 |        1115 |       00:13:30 |       98.44% |       95.96% |       0.0327 |       0.1480 |      1.0000e-04 |
|      47 |        1120 |       00:13:34 |      100.00% |       96.97% |       0.0049 |       0.0971 |      1.0000e-04 |
|      47 |        1125 |       00:13:38 |      100.00% |       96.97% |       0.0044 |       0.1312 |      1.0000e-04 |
|      48 |        1130 |       00:13:41 |      100.00% |       97.47% |       0.0080 |       0.0809 |      1.0000e-04 |
|      48 |        1135 |       00:13:45 |      100.00% |       96.46% |       0.0015 |       0.1393 |      1.0000e-04 |
|      48 |        1140 |       00:13:49 |      100.00% |       97.47% |       0.0039 |       0.1241 |      1.0000e-04 |
|      48 |        1145 |       00:13:52 |      100.00% |       98.99% |       0.0044 |       0.0592 |      1.0000e-04 |
|      48 |        1150 |       00:13:56 |      100.00% |       96.97% |       0.0033 |       0.1285 |      1.0000e-04 |
|      49 |        1155 |       00:13:59 |      100.00% |       97.98% |       0.0020 |       0.0868 |      1.0000e-04 |
|      49 |        1160 |       00:14:03 |      100.00% |       97.98% |       0.0011 |       0.0699 |      1.0000e-04 |
|      49 |        1165 |       00:14:07 |      100.00% |       97.47% |       0.0019 |       0.0812 |      1.0000e-04 |
|      49 |        1170 |       00:14:10 |      100.00% |       96.97% |       0.0099 |       0.0705 |      1.0000e-04 |
|      49 |        1175 |       00:14:14 |      100.00% |       96.97% |       0.0006 |       0.0952 |      1.0000e-04 |
|      50 |        1180 |       00:14:18 |      100.00% |       97.98% |       0.0076 |       0.0822 |      1.0000e-04 |
|      50 |        1185 |       00:14:21 |      100.00% |       96.46% |       0.0065 |       0.1321 |      1.0000e-04 |
|      50 |        1190 |       00:14:25 |      100.00% |       96.46% |       0.0045 |       0.0863 |      1.0000e-04 |
|      50 |        1195 |       00:14:28 |      100.00% |       96.97% |       0.0005 |       0.1093 |      1.0000e-04 |
|      50 |        1200 |       00:14:32 |      100.00% |       97.98% |       0.0078 |       0.1197 |      1.0000e-04 |
|      51 |        1205 |       00:14:36 |      100.00% |       97.47% |       0.0019 |       0.0927 |      1.0000e-04 |
|      51 |        1210 |       00:14:39 |      100.00% |       96.46% |       0.0004 |       0.1258 |      1.0000e-04 |
|      51 |        1215 |       00:14:43 |      100.00% |       97.47% |       0.0025 |       0.0875 |      1.0000e-04 |
|      51 |        1220 |       00:14:46 |      100.00% |       97.98% |       0.0061 |       0.1140 |      1.0000e-04 |
|      52 |        1225 |       00:14:50 |      100.00% |       96.97% |       0.0017 |       0.0667 |      1.0000e-04 |
|      52 |        1230 |       00:14:54 |      100.00% |       97.98% |       0.0010 |       0.0655 |      1.0000e-04 |
|      52 |        1235 |       00:14:57 |      100.00% |       97.98% |       0.0037 |       0.0610 |      1.0000e-04 |
|      52 |        1240 |       00:15:01 |      100.00% |       97.98% |       0.0032 |       0.0538 |      1.0000e-04 |
|      52 |        1245 |       00:15:04 |      100.00% |       97.98% |       0.0008 |       0.0802 |      1.0000e-04 |
|      53 |        1250 |       00:15:08 |      100.00% |       96.97% |       0.0017 |       0.0653 |      1.0000e-04 |
|      53 |        1255 |       00:15:12 |      100.00% |       96.97% |       0.0015 |       0.0912 |      1.0000e-04 |
|      53 |        1260 |       00:15:15 |      100.00% |       97.47% |       0.0019 |       0.0514 |      1.0000e-04 |
