Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      39 |         915 |       00:26:20 |      100.00% |       95.96% |       0.0039 |       0.1290 |      1.0000e-04 |
|      39 |         920 |       00:26:27 |      100.00% |       97.47% |       0.0044 |       0.0959 |      1.0000e-04 |
|      39 |         925 |       00:26:34 |      100.00% |       97.47% |       0.0043 |       0.1210 |      1.0000e-04 |
|      39 |         930 |       00:26:41 |      100.00% |       95.45% |       0.0028 |       0.1356 |      1.0000e-04 |
|      39 |         935 |       00:26:48 |      100.00% |       96.46% |       0.0012 |       0.1307 |      1.0000e-04 |
|      40 |         940 |       00:26:55 |      100.00% |       97.47% |       0.0008 |       0.1007 |      1.0000e-04 |
|      40 |         945 |       00:27:02 |      100.00% |       96.46% |       0.0034 |       0.1201 |      1.0000e-04 |
|      40 |         950 |       00:27:09 |      100.00% |       96.46% |       0.0038 |       0.1398 |      1.0000e-04 |
|      40 |         955 |       00:27:16 |      100.00% |       96.46% |       0.0048 |       0.1039 |      1.0000e-04 |
|      40 |         960 |       00:27:23 |      100.00% |       95.45% |       0.0012 |       0.1845 |      1.0000e-04 |
|      41 |         965 |       00:27:30 |      100.00% |       96.46% |       0.0046 |       0.1553 |      1.0000e-04 |
|      41 |         970 |       00:27:37 |      100.00% |       96.97% |       0.0015 |       0.1023 |      1.0000e-04 |
|      41 |         975 |       00:27:44 |      100.00% |       97.47% |       0.0034 |       0.1034 |      1.0000e-04 |
|      41 |         980 |       00:27:51 |      100.00% |       96.97% |       0.0020 |       0.1098 |      1.0000e-04 |
|      42 |         985 |       00:27:58 |      100.00% |       96.46% |       0.0054 |       0.1504 |      1.0000e-04 |
|      42 |         990 |       00:28:05 |      100.00% |       95.96% |       0.0011 |       0.1259 |      1.0000e-04 |
|      42 |         995 |       00:28:12 |      100.00% |       96.46% |       0.0028 |       0.1504 |      1.0000e-04 |
|      42 |        1000 |       00:28:19 |      100.00% |       97.47% |       0.0015 |       0.1219 |      1.0000e-04 |
|      42 |        1005 |       00:28:26 |      100.00% |       96.46% |       0.0078 |       0.1048 |      1.0000e-04 |
|      43 |        1010 |       00:28:33 |      100.00% |       96.46% |       0.0013 |       0.1370 |      1.0000e-04 |
|      43 |        1015 |       00:28:40 |      100.00% |       95.96% |       0.0059 |       0.1300 |      1.0000e-04 |
|      43 |        1020 |       00:28:47 |      100.00% |       96.46% |       0.0042 |       0.1383 |      1.0000e-04 |
|      43 |        1025 |       00:28:54 |      100.00% |       95.96% |       0.0028 |       0.1424 |      1.0000e-04 |
|      43 |        1030 |       00:29:01 |      100.00% |       96.97% |       0.0023 |       0.1332 |      1.0000e-04 |
|      44 |        1035 |       00:29:08 |       98.44% |       96.97% |       0.0212 |       0.1101 |      1.0000e-04 |
|      44 |        1040 |       00:29:15 |      100.00% |       97.47% |       0.0019 |       0.1109 |      1.0000e-04 |
