Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      28 |         280 |       00:06:17 |      100.00% |       90.48% |       0.0036 |       0.4153 |      1.0000e-04 |
|      29 |         285 |       00:06:28 |      100.00% |       85.71% |       0.0104 |       0.4392 |      1.0000e-04 |
|      29 |         290 |       00:06:39 |      100.00% |       90.48% |       0.0022 |       0.6037 |      1.0000e-04 |
|      30 |         295 |       00:06:49 |      100.00% |       90.48% |       0.0162 |       0.4777 |      1.0000e-04 |
|      30 |         300 |       00:07:00 |      100.00% |       85.71% |       0.0009 |       0.3821 |      1.0000e-04 |
|      31 |         305 |       00:07:11 |      100.00% |       80.95% |       0.0033 |       0.6260 |      1.0000e-04 |
|      31 |         310 |       00:07:22 |      100.00% |       90.48% |       0.0009 |       0.4954 |      1.0000e-04 |
|      32 |         315 |       00:07:33 |      100.00% |       90.48% |       0.0067 |       0.5059 |      1.0000e-04 |
|      32 |         320 |       00:07:43 |      100.00% |       90.48% |       0.0010 |       0.5258 |      1.0000e-04 |
|      33 |         325 |       00:07:53 |      100.00% |       90.48% |       0.0041 |       0.4984 |      1.0000e-04 |
|      33 |         330 |       00:08:04 |      100.00% |       90.48% |       0.0006 |       0.5248 |      1.0000e-04 |
|      34 |         335 |       00:08:15 |      100.00% |       90.48% |       0.0016 |       0.3917 |      1.0000e-04 |
|      34 |         340 |       00:08:25 |      100.00% |       90.48% |       0.0005 |       0.3121 |      1.0000e-04 |
|      35 |         345 |       00:08:36 |      100.00% |       90.48% |       0.0022 |       0.3419 |      1.0000e-04 |
|      35 |         350 |       00:08:47 |      100.00% |       90.48% |       0.0007 |       0.5388 |      1.0000e-04 |
|      36 |         355 |       00:08:57 |      100.00% |       90.48% |       0.0171 |       0.3745 |      1.0000e-04 |
|      36 |         360 |       00:09:08 |      100.00% |       90.48% |       0.0011 |       0.4268 |      1.0000e-04 |
|      37 |         365 |       00:09:18 |      100.00% |       85.71% |       0.0021 |       0.6535 |      1.0000e-04 |
|      37 |         370 |       00:09:29 |      100.00% |       90.48% |       0.0008 |       0.3114 |      1.0000e-04 |
|      38 |         375 |       00:09:40 |      100.00% |       90.48% |       0.0079 |       0.4589 |      1.0000e-04 |
|      38 |         380 |       00:09:50 |      100.00% |       90.48% |       0.0004 |       0.6903 |      1.0000e-04 |
|      39 |         385 |       00:10:01 |      100.00% |       85.71% |       0.0017 |       0.4344 |      1.0000e-04 |
|      39 |         390 |       00:10:12 |      100.00% |       90.48% |       0.0006 |       0.4944 |      1.0000e-04 |
|      40 |         395 |       00:10:22 |      100.00% |       90.48% |       0.0014 |       0.4776 |      1.0000e-04 |
|      40 |         400 |       00:10:33 |      100.00% |       90.48% |       0.0005 |       0.6057 |      1.0000e-04 |
|      41 |         405 |       00:10:43 |      100.00% |       90.48% |       0.0015 |       0.4297 |      1.0000e-04 |
|      41 |         410 |       00:10:54 |      100.00% |       85.71% |       0.0004 |       0.4150 |      1.0000e-04 |
|      42 |         415 |       00:11:05 |      100.00% |       90.48% |       0.0009 |       0.4957 |      1.0000e-04 |
|      42 |         420 |       00:11:15 |      100.00% |       90.48% |       0.0006 |       0.5564 |      1.0000e-04 |
|      43 |         425 |       00:11:25 |      100.00% |       76.19% |       0.0009 |       0.6367 |      1.0000e-04 |
|      43 |         430 |       00:11:36 |      100.00% |       90.48% |       0.0015 |       0.5360 |      1.0000e-04 |
|      44 |         435 |       00:11:47 |      100.00% |       90.48% |       0.0011 |       0.5731 |      1.0000e-04 |
|      44 |         440 |       00:11:57 |      100.00% |       90.48% |       0.0006 |       0.4746 |      1.0000e-04 |
|      45 |         445 |       00:12:08 |      100.00% |       85.71% |       0.0020 |       0.7087 |      1.0000e-04 |
|      45 |         450 |       00:12:19 |      100.00% |       90.48% |       0.0005 |       0.4471 |      1.0000e-04 |
|      46 |         455 |       00:12:29 |      100.00% |       85.71% |       0.0011 |       0.4481 |      1.0000e-04 |
|      46 |         460 |       00:12:39 |      100.00% |       90.48% |       0.0021 |       0.4920 |      1.0000e-04 |
|      47 |         465 |       00:12:50 |      100.00% |       85.71% |       0.0014 |       0.4412 |      1.0000e-04 |
|      47 |         470 |       00:13:01 |      100.00% |       90.48% |       0.0003 |       0.3395 |      1.0000e-04 |
|      48 |         475 |       00:13:11 |      100.00% |       85.71% |       0.0010 |       0.5354 |      1.0000e-04 |
|      48 |         480 |       00:13:22 |      100.00% |       90.48% |       0.0004 |       0.5784 |      1.0000e-04 |
|      49 |         485 |       00:13:32 |      100.00% |       90.48% |       0.0025 |       0.3389 |      1.0000e-04 |
|      49 |         490 |       00:13:43 |      100.00% |       90.48% |       0.0003 |       0.4516 |      1.0000e-04 |
|      50 |         495 |       00:13:54 |      100.00% |       90.48% |       0.0030 |       0.6230 |      1.0000e-04 |
|      50 |         500 |       00:14:05 |      100.00% |       90.48% |       0.0002 |       0.4988 |      1.0000e-04 |
|      51 |         505 |       00:14:16 |      100.00% |       85.71% |       0.0005 |       0.2920 |      1.0000e-04 |
|      51 |         510 |       00:14:26 |      100.00% |       90.48% |       0.0002 |       0.4394 |      1.0000e-04 |
|      52 |         515 |       00:14:37 |      100.00% |       90.48% |       0.0007 |       0.5063 |      1.0000e-04 |
|      52 |         520 |       00:14:47 |      100.00% |       90.48% |       0.0003 |       0.4484 |      1.0000e-04 |
|      53 |         525 |       00:14:58 |      100.00% |       90.48% |       0.0007 |       0.3612 |      1.0000e-04 |
|      53 |         530 |       00:15:08 |      100.00% |       90.48% |       0.0002 |       0.5242 |      1.0000e-04 |
|      54 |         535 |       00:15:18 |      100.00% |       85.71% |       0.0023 |       0.3287 |      1.0000e-04 |
|      54 |         540 |       00:15:29 |      100.00% |       85.71% |       0.0002 |       0.2805 |      1.0000e-04 |
