Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       5 |         405 |       00:12:15 |       68.75% |       80.30% |       0.9087 |       0.6584 |      1.0000e-04 |
|       5 |         410 |       00:12:24 |      100.00% |       76.26% |       0.1357 |       0.7222 |      1.0000e-04 |
|       5 |         415 |       00:12:33 |       75.00% |       83.33% |       0.7552 |       0.5708 |      1.0000e-04 |
|       5 |         420 |       00:12:42 |       75.00% |       81.82% |       0.5278 |       0.4730 |      1.0000e-04 |
|       5 |         425 |       00:12:50 |       93.75% |       85.86% |       0.3071 |       0.3869 |      1.0000e-04 |
|       5 |         430 |       00:12:59 |       87.50% |       87.37% |       0.3488 |       0.3947 |      1.0000e-04 |
|       5 |         435 |       00:13:09 |       68.75% |       86.36% |       0.6920 |       0.4046 |      1.0000e-04 |
|       5 |         440 |       00:13:18 |       87.50% |       80.30% |       0.3464 |       0.5393 |      1.0000e-04 |
|       5 |         445 |       00:13:27 |       87.50% |       84.34% |       0.2971 |       0.4418 |      1.0000e-04 |
|       5 |         450 |       00:13:35 |       75.00% |       87.37% |       0.7367 |       0.3558 |      1.0000e-04 |
|       5 |         455 |       00:13:44 |       75.00% |       76.77% |       1.0441 |       0.6596 |      1.0000e-04 |
|       5 |         460 |       00:13:53 |       75.00% |       78.79% |       0.8227 |       0.6545 |      1.0000e-04 |
|       5 |         465 |       00:14:02 |       81.25% |       80.81% |       0.4947 |       0.5287 |      1.0000e-04 |
|       5 |         470 |       00:14:11 |       75.00% |       85.35% |       1.0662 |       0.4477 |      1.0000e-04 |
|       5 |         475 |       00:14:20 |       93.75% |       82.83% |       0.4343 |       0.4539 |      1.0000e-04 |
|       5 |         480 |       00:14:29 |       75.00% |       87.88% |       0.9989 |       0.3225 |      1.0000e-04 |
|       5 |         485 |       00:14:38 |       81.25% |       85.35% |       0.5750 |       0.3888 |      1.0000e-04 |
|       5 |         490 |       00:14:47 |       87.50% |       73.74% |       0.3765 |       0.7724 |      1.0000e-04 |
|       5 |         495 |       00:14:56 |       93.75% |       80.81% |       0.4157 |       0.4965 |      1.0000e-04 |
